epoch,step,test_acc,train_loss
0,49,,1.9282407760620117
0,99,,1.8704813718795776
0,149,,1.779212474822998
0,199,,2.0637738704681396
0,249,,1.7321821451187134
0,299,,2.0555460453033447
0,349,,2.033881425857544
0,389,0.5005999803543091,
1,399,,2.199270725250244
1,449,,1.8290659189224243
1,499,,2.074847936630249
1,549,,1.9579963684082031
1,599,,1.9146438837051392
1,649,,1.7792119979858398
1,699,,1.9824388027191162
1,749,,1.8526731729507446
1,779,0.5216000080108643,
2,799,,1.550363540649414
2,849,,1.5882341861724854
2,899,,1.6369624137878418
2,949,,1.742644190788269
2,999,,1.693363904953003
2,1049,,1.7116284370422363
2,1099,,1.3264250755310059
2,1149,,1.6956149339675903
2,1169,0.5985999703407288,
3,1199,,1.8205997943878174
3,1249,,1.642115592956543
3,1299,,1.762407660484314
3,1349,,1.4954572916030884
3,1399,,1.3907554149627686
3,1449,,1.7663416862487793
3,1499,,1.6010947227478027
3,1549,,1.4040429592132568
3,1559,0.625,
4,1599,,1.499342918395996
4,1649,,1.7695679664611816
4,1699,,1.2875194549560547
4,1749,,1.6672943830490112
4,1799,,1.192108392715454
4,1849,,1.0989468097686768
4,1899,,1.5864388942718506
4,1949,,1.6130579710006714
4,1949,0.6485999822616577,
5,1999,,0.9415828585624695
5,2049,,1.2149580717086792
5,2099,,1.4977669715881348
5,2149,,1.1307710409164429
5,2199,,1.582162618637085
5,2249,,1.233970284461975
5,2299,,1.592925786972046
5,2339,0.6776000261306763,
6,2349,,0.6940164566040039
6,2399,,0.9151988625526428
6,2449,,1.1466169357299805
6,2499,,1.2214819192886353
6,2549,,1.0280139446258545
6,2599,,1.2211745977401733
6,2649,,1.0176193714141846
6,2699,,1.530139684677124
6,2729,0.6980000138282776,
7,2749,,0.6332170963287354
7,2799,,0.47789573669433594
7,2849,,0.6840654611587524
7,2899,,0.4411594867706299
7,2949,,1.7248005867004395
7,2999,,0.9311801195144653
7,3049,,1.3169199228286743
7,3099,,1.2795751094818115
7,3119,0.722599983215332,
8,3149,,1.143309235572815
8,3199,,0.2164222002029419
8,3249,,1.2722305059432983
8,3299,,1.0668869018554688
8,3349,,1.2180664539337158
8,3399,,1.188349962234497
8,3449,,1.2408297061920166
8,3499,,0.8760524988174438
8,3509,0.7333999872207642,
9,3549,,1.2236757278442383
9,3599,,-0.47995030879974365
9,3649,,1.0405523777008057
9,3699,,1.2785930633544922
9,3749,,1.4450453519821167
9,3799,,1.1434022188186646
9,3849,,1.3998878002166748
9,3899,,-0.19037604331970215
9,3899,0.7360000014305115,
10,3949,,0.9654923677444458
10,3999,,0.28733301162719727
10,4049,,1.2136904001235962
10,4099,,0.7157459259033203
10,4149,,0.9632258415222168
10,4199,,1.1857702732086182
10,4249,,0.7099541425704956
10,4289,0.7369999885559082,
11,4299,,1.0684003829956055
11,4349,,-0.048352718353271484
11,4399,,0.6688350439071655
11,4449,,1.4243149757385254
11,4499,,1.2178760766983032
11,4549,,-0.39754319190979004
11,4599,,0.3648490905761719
11,4649,,0.8620648384094238
11,4679,0.7621999979019165,
12,4699,,1.2491062879562378
12,4749,,-0.09968161582946777
12,4799,,0.8172087669372559
12,4849,,1.1976855993270874
12,4899,,0.37848424911499023
12,4949,,-0.26048707962036133
12,4999,,0.4005589485168457
12,5049,,0.34660887718200684
12,5069,0.7746000289916992,
13,5099,,-0.0034334659576416016
13,5149,,0.2860116958618164
13,5199,,-1.3719145059585571
13,5249,,0.5080844163894653
13,5299,,-0.5136697292327881
13,5349,,-0.316947340965271
13,5399,,-0.39218735694885254
13,5449,,-1.3278274536132812
13,5459,0.7900000214576721,
14,5499,,-0.10109150409698486
14,5549,,0.4312577247619629
14,5599,,1.1526433229446411
14,5649,,-0.6601687669754028
14,5699,,-1.6813576221466064
14,5749,,0.9266142845153809
14,5799,,0.357130765914917
14,5849,,1.1101831197738647
14,5849,0.7770000100135803,
15,5899,,0.22866129875183105
15,5949,,0.7693490982055664
15,5999,,0.9241046905517578
15,6049,,-0.6689033508300781
15,6099,,-1.0204945802688599
15,6149,,0.8334403038024902
15,6199,,0.8428504467010498
15,6239,0.7894999980926514,
16,6249,,0.35874199867248535
16,6299,,0.34325110912323
16,6349,,0.7920114994049072
16,6399,,-1.0024009943008423
16,6449,,0.9684882164001465
16,6499,,0.10767495632171631
16,6549,,0.9467720985412598
16,6599,,0.8025003671646118
16,6629,0.8034999966621399,
17,6649,,-1.5360679626464844
17,6699,,-1.984237551689148
17,6749,,0.13909363746643066
17,6799,,0.455416202545166
17,6849,,0.2556490898132324
17,6899,,0.8056069612503052
17,6949,,-1.6830099821090698
17,6999,,-0.10171186923980713
17,7019,0.8131999969482422,
18,7049,,0.20790410041809082
18,7099,,0.5295596122741699
18,7149,,0.6504247188568115
18,7199,,-0.6427953243255615
18,7249,,0.9518835544586182
18,7299,,0.8699530363082886
18,7349,,0.01931309700012207
18,7399,,-1.481248378753662
18,7409,0.8130999803543091,
19,7449,,0.6722471714019775
19,7499,,-1.1990196704864502
19,7549,,-0.941918134689331
19,7599,,-0.10146760940551758
19,7649,,0.74297034740448
19,7699,,0.3042253255844116
19,7749,,0.4999992847442627
19,7799,,-0.8931014537811279
19,7799,0.8148000240325928,
20,7849,,0.16136693954467773
20,7899,,0.5182278156280518
20,7949,,-0.28716981410980225
20,7999,,-1.5327239036560059
20,8049,,-1.3744722604751587
20,8099,,-0.28881263732910156
20,8149,,-0.6380438804626465
20,8189,0.8256000280380249,
21,8199,,0.07477617263793945
21,8249,,-2.841397762298584
21,8299,,0.3896641731262207
21,8349,,-0.17940711975097656
21,8399,,0.9404633045196533
21,8449,,0.16722869873046875
21,8499,,-1.97371244430542
21,8549,,-0.27406930923461914
21,8579,0.8141000270843506,
22,8599,,0.8282730579376221
22,8649,,0.030081987380981445
22,8699,,-2.0512092113494873
22,8749,,0.6305899620056152
22,8799,,-0.526648759841919
22,8849,,0.38929808139801025
22,8899,,0.0788424015045166
22,8949,,-1.0529965162277222
22,8969,0.8299999833106995,
23,8999,,-0.8603402376174927
23,9049,,-0.701014518737793
23,9099,,-1.5094385147094727
23,9149,,-1.0690810680389404
23,9199,,0.4991919994354248
23,9249,,-2.0847280025482178
23,9299,,-0.00010693073272705078
23,9349,,-3.0190956592559814
23,9359,0.8489999771118164,
24,9399,,-1.1304267644882202
24,9449,,0.0015946626663208008
24,9499,,0.32148587703704834
24,9549,,-2.5105981826782227
24,9599,,-0.801776647567749
