epoch,step,test_acc,train_acc,train_loss
0,49,,,2.294869899749756
0,99,,,2.090689182281494
0,149,,,2.144089460372925
0,199,,,2.100445032119751
0,249,,,2.0702242851257324
0,299,,,2.0279152393341064
0,349,,,2.031620740890503
0,389,0.3280999958515167,0.21700720489025116,
1,399,,,1.8760802745819092
1,449,,,1.9857138395309448
1,499,,,1.795793056488037
1,549,,,1.9081931114196777
1,599,,,1.9272593259811401
1,649,,,1.8781256675720215
1,699,,,1.8466765880584717
1,749,,,1.7788803577423096
1,779,0.40049999952316284,0.32177484035491943,
2,799,,,1.8283592462539673
2,849,,,1.7074769735336304
2,899,,,1.7378907203674316
2,949,,,1.6178252696990967
2,999,,,1.8677446842193604
2,1049,,,1.6750568151474
2,1099,,,1.6533687114715576
2,1149,,,1.7625484466552734
2,1169,0.44859999418258667,0.37646234035491943,
3,1199,,,1.647276520729065
3,1249,,,1.6501718759536743
3,1299,,,1.7028300762176514
3,1349,,,1.6313576698303223
3,1399,,,1.6492695808410645
3,1449,,,1.5369399785995483
3,1499,,,1.619476318359375
3,1549,,,1.5322692394256592
3,1559,0.4936999976634979,0.422716349363327,
4,1599,,,1.7455384731292725
4,1649,,,1.544889211654663
4,1699,,,1.4713475704193115
4,1749,,,1.4756710529327393
4,1799,,,1.7410169839859009
4,1849,,,1.5223057270050049
4,1899,,,1.6423405408859253
4,1949,,,1.5846182107925415
4,1949,0.546500027179718,0.4638822078704834,
5,1999,,,1.4262678623199463
5,2049,,,1.345118522644043
5,2099,,,1.50047767162323
5,2149,,,1.3641458749771118
5,2199,,,1.4249037504196167
5,2249,,,1.385026454925537
5,2299,,,1.549957036972046
5,2339,0.5595999956130981,0.5030248165130615,
6,2349,,,1.6532700061798096
6,2399,,,1.4940425157546997
6,2449,,,1.5170440673828125
6,2499,,,1.4891911745071411
6,2549,,,1.3335896730422974
6,2599,,,1.413744330406189
6,2649,,,1.4822349548339844
6,2699,,,1.275599718093872
6,2729,0.6370000243186951,0.5391426086425781,
7,2749,,,1.3420429229736328
7,2799,,,1.2778785228729248
7,2849,,,1.3340152502059937
7,2899,,,1.237202763557434
7,2949,,,1.403295874595642
7,2999,,,1.1358691453933716
7,3049,,,1.288131833076477
7,3099,,,1.2613189220428467
7,3119,0.6793000102043152,0.5646033883094788,
8,3149,,,1.2875604629516602
8,3199,,,1.3299790620803833
8,3249,,,1.2736423015594482
8,3299,,,1.161638855934143
8,3349,,,1.3893227577209473
8,3399,,,1.2208657264709473
8,3449,,,1.2121692895889282
8,3499,,,1.287779688835144
8,3509,0.683899998664856,0.5892428159713745,
9,3549,,,1.5490877628326416
9,3599,,,1.1887712478637695
9,3649,,,1.1683863401412964
9,3699,,,1.1493065357208252
9,3749,,,1.1327966451644897
9,3799,,,1.2423417568206787
9,3849,,,1.254026174545288
9,3899,,,1.3278193473815918
9,3899,0.6891999840736389,0.6118389368057251,
10,3949,,,1.0685945749282837
10,3999,,,1.1519925594329834
10,4049,,,1.2562533617019653
10,4099,,,1.3608661890029907
10,4149,,,1.1308131217956543
10,4199,,,1.2650878429412842
10,4249,,,1.041887879371643
10,4289,0.6644999980926514,0.6308493614196777,
11,4299,,,1.0403540134429932
11,4349,,,1.1977258920669556
11,4399,,,1.0659518241882324
11,4449,,,1.2389036417007446
11,4499,,,1.113940715789795
11,4549,,,1.3654162883758545
11,4599,,,1.122847557067871
11,4649,,,1.244014859199524
11,4679,0.7373999953269958,0.6410857439041138,
12,4699,,,1.159348964691162
12,4749,,,1.2647297382354736
12,4799,,,1.088899850845337
12,4849,,,1.2980618476867676
12,4899,,,1.0968598127365112
12,4949,,,1.0912727117538452
12,4999,,,1.236739993095398
12,5049,,,1.1289544105529785
12,5069,0.6406999826431274,0.6511818766593933,
13,5099,,,1.1505794525146484
13,5149,,,1.127575159072876
13,5199,,,1.0488083362579346
13,5249,,,1.1959030628204346
13,5299,,,0.9162942171096802
13,5349,,,1.1280183792114258
13,5399,,,0.9600254893302917
13,5449,,,1.1342947483062744
13,5459,0.7846999764442444,0.6557291746139526,
14,5499,,,1.1165721416473389
14,5549,,,1.1645623445510864
14,5599,,,1.053241491317749
14,5649,,,1.0147441625595093
14,5699,,,1.3275213241577148
14,5749,,,1.021637201309204
14,5799,,,1.0917983055114746
14,5849,,,1.2807952165603638
14,5849,0.7598000168800354,0.6621193885803223,
15,5899,,,0.9164230823516846
15,5949,,,0.9768506288528442
15,5999,,,1.1391783952713013
15,6049,,,1.2745325565338135
15,6099,,,1.1399295330047607
15,6149,,,1.0375558137893677
15,6199,,,1.274344563484192
15,6239,0.7319999933242798,0.6661658883094788,
16,6249,,,1.229027509689331
16,6299,,,1.2106389999389648
