train_loss,epoch,step,val_loss,val_acc,test_acc
2.2069451808929443,0,49,,,
2.092176675796509,0,99,,,
1.8540277481079102,0,149,,,
1.8170275688171387,0,199,,,
1.6290854215621948,0,249,,,
1.8480305671691895,0,299,,,
,0,311,1.8707975149154663,0.3937000036239624,
,0,311,,,0.40459999442100525
2.2271811962127686,1,349,,,
2.114973545074463,1,399,,,
1.7310895919799805,1,449,,,
1.539177417755127,1,499,,,
1.5513994693756104,1,549,,,
1.733185052871704,1,599,,,
,1,623,1.5457546710968018,0.46889999508857727,
,1,623,,,0.47510001063346863
1.8163584470748901,2,649,,,
1.7568296194076538,2,699,,,
1.3465595245361328,2,749,,,
1.5352758169174194,2,799,,,
1.6026568412780762,2,849,,,
1.5115368366241455,2,899,,,
,2,935,1.3356353044509888,0.5408999919891357,
,2,935,,,0.5555999875068665
1.8685945272445679,3,949,,,
1.7915164232254028,3,999,,,
1.6231553554534912,3,1049,,,
1.1447017192840576,3,1099,,,
0.9709494709968567,3,1149,,,
1.0918188095092773,3,1199,,,
,3,1247,1.242794394493103,0.570900022983551,
,3,1247,,,0.5907999873161316
1.293113350868225,4,1249,,,
1.6727406978607178,4,1299,,,
0.7521860599517822,4,1349,,,
1.2263455390930176,4,1399,,,
1.4815150499343872,4,1449,,,
1.3044462203979492,4,1499,,,
1.2895857095718384,4,1549,,,
,4,1559,1.1534656286239624,0.6136000156402588,
,4,1559,,,0.6292999982833862
1.147310733795166,5,1599,,,
0.9742623567581177,5,1649,,,
1.5650581121444702,5,1699,,,
0.4372696876525879,5,1749,,,
0.48052334785461426,5,1799,,,
1.3375015258789062,5,1849,,,
,5,1871,1.0782757997512817,0.6383000016212463,
,5,1871,,,0.6674000024795532
1.3589369058609009,6,1899,,,
0.7478777170181274,6,1949,,,
1.0577006340026855,6,1999,,,
1.4136306047439575,6,2049,,,
0.6925176978111267,6,2099,,,
0.5328838229179382,6,2149,,,
,6,2183,1.0738688707351685,0.6488999724388123,
,6,2183,,,0.678600013256073
