train_loss,epoch,step,val_acc,val_loss,test_acc,train_acc
3.7608442306518555,0,49,,,,
3.6563498973846436,0,99,,,,
3.5838403701782227,0,149,,,,
3.3945930004119873,0,199,,,,
3.4429683685302734,0,249,,,,
3.285578489303589,0,299,,,,
,0,311,0.26100000739097595,2.0664126873016357,,
,0,311,,,0.3278999924659729,0.25385618209838867
3.2636423110961914,1,349,,,,
3.215376615524292,1,399,,,,
3.4533286094665527,1,449,,,,
3.3782143592834473,1,499,,,,
3.316558837890625,1,549,,,,
3.1998982429504395,1,599,,,,
,1,623,0.36410000920295715,1.8322656154632568,,
,1,623,,,0.46950000524520874,0.33393430709838867
2.99115252494812,2,649,,,,
3.072322130203247,2,699,,,,
2.8694276809692383,2,749,,,,
2.842212677001953,2,799,,,,
2.885828733444214,2,849,,,,
2.9442543983459473,2,899,,,,
,2,935,0.38589999079704285,1.7742403745651245,,
,2,935,,,0.5138000249862671,0.38178586959838867
2.8226046562194824,3,949,,,,
2.6751468181610107,3,999,,,,
3.030906915664673,3,1049,,,,
2.9555203914642334,3,1099,,,,
2.5980019569396973,3,1149,,,,
2.6609463691711426,3,1199,,,,
,3,1247,0.4187000095844269,1.7205584049224854,,
,3,1247,,,0.54830002784729,0.41403746604919434
2.9323761463165283,4,1249,,,,
2.7183239459991455,4,1299,,,,
3.3254199028015137,4,1349,,,,
2.4696543216705322,4,1399,,,,
2.66422176361084,4,1449,,,,
2.611159324645996,4,1499,,,,
2.660646915435791,4,1549,,,,
,4,1559,0.4287000000476837,1.7061644792556763,,
,4,1559,,,0.5856999754905701,0.4363231062889099
2.822956085205078,5,1599,,,,
2.832934856414795,5,1649,,,,
2.5528690814971924,5,1699,,,,
2.6353275775909424,5,1749,,,,
2.752958297729492,5,1799,,,,
2.211480140686035,5,1849,,,,
,5,1871,0.46540001034736633,1.6347601413726807,,
,5,1871,,,0.6389999985694885,0.4622896611690521
2.544800281524658,6,1899,,,,
2.481473922729492,6,1949,,,,
2.6698179244995117,6,1999,,,,
2.5636377334594727,6,2049,,,,
2.5332117080688477,6,2099,,,,
2.3336844444274902,6,2149,,,,
,6,2183,0.48809999227523804,1.5703694820404053,,
,6,2183,,,0.671500027179718,0.4787910580635071
2.446993589401245,7,2199,,,,
2.7073473930358887,7,2249,,,,
2.4930825233459473,7,2299,,,,
