epoch,train_loss,step,val_acc,val_loss,test_acc,train_acc
0,3.5022048950195312,49,,,,
0,3.208620071411133,99,,,,
0,3.0728116035461426,149,,,,
0,2.954920530319214,199,,,,
0,2.963434934616089,249,,,,
0,2.969973564147949,299,,,,
0,,311,0.40209999680519104,1.6647605895996094,,
0,,311,,,0.4124999940395355,0.3368389308452606
1,2.4988512992858887,349,,,,
1,2.416505813598633,399,,,,
1,2.655553102493286,449,,,,
1,2.800302743911743,499,,,,
1,2.348391056060791,549,,,,
1,2.323957920074463,599,,,,
1,,623,0.4810999929904938,2.1157305240631104,,
1,,623,,,0.49079999327659607,0.4710286557674408
2,2.290961265563965,649,,,,
2,2.227876663208008,699,,,,
2,2.3416223526000977,749,,,,
2,2.3337810039520264,799,,,,
2,1.878272294998169,849,,,,
2,2.1993892192840576,899,,,,
2,,935,0.5978999733924866,1.4011306762695312,,
2,,935,,,0.6186000108718872,0.5495793223381042
3,1.9135680198669434,949,,,,
3,2.196376323699951,999,,,,
3,2.2062292098999023,1049,,,,
3,1.8835368156433105,1099,,,,
3,1.9640164375305176,1149,,,,
3,1.8307936191558838,1199,,,,
3,,1247,0.6439999938011169,1.295629620552063,,
3,,1247,,,0.6704999804496765,0.6111277937889099
4,1.9135570526123047,1249,,,,
4,1.735690951347351,1299,,,,
4,1.7289206981658936,1349,,,,
4,1.7114051580429077,1399,,,,
4,1.7646522521972656,1449,,,,
4,1.8993301391601562,1499,,,,
4,1.7651396989822388,1549,,,,
4,,1559,0.6610999703407288,3.550959825515747,,
4,,1559,,,0.6924999952316284,0.6474108695983887
5,1.7988052368164062,1599,,,,
5,2.142169237136841,1649,,,,
5,1.3845871686935425,1699,,,,
5,1.5223414897918701,1749,,,,
5,1.7438240051269531,1799,,,,
5,1.4533929824829102,1849,,,,
5,,1871,0.7003999948501587,0.9564342498779297,,
5,,1871,,,0.7354999780654907,0.6565504670143127
6,1.4057960510253906,1899,,,,
6,1.4221380949020386,1949,,,,
6,1.3362925052642822,1999,,,,
6,1.4640183448791504,2049,,,,
6,1.2196455001831055,2099,,,,
6,1.2594950199127197,2149,,,,
6,,2183,0.6633999943733215,5.262561798095703,,
6,,2183,,,0.6940000057220459,0.7091096043586731
7,1.3292871713638306,2199,,,,
7,1.4793217182159424,2249,,,,
7,1.9141541719436646,2299,,,,
7,1.5152842998504639,2349,,,,
7,1.6523603200912476,2399,,,,
7,1.3265711069107056,2449,,,,
7,,2495,0.7360000014305115,0.8650007843971252,,
7,,2495,,,0.7699999809265137,0.6937350034713745
8,1.1636713743209839,2499,,,,
8,1.3239023685455322,2549,,,,
8,1.1123759746551514,2599,,,,
8,1.224564790725708,2649,,,,
8,1.1978464126586914,2699,,,,
8,1.003847360610962,2749,,,,
8,1.134562373161316,2799,,,,
8,,2807,0.7263000011444092,0.9764286279678345,,
8,,2807,,,0.763700008392334,0.7386819124221802
9,1.088763952255249,2849,,,,
9,0.9255110025405884,2899,,,,
9,1.1280757188796997,2949,,,,
9,1.1793007850646973,2999,,,,
9,1.0025076866149902,3049,,,,
9,0.8886750936508179,3099,,,,
9,,3119,0.7486000061035156,0.8746947050094604,,
9,,3119,,,0.7882999777793884,0.7575120329856873
10,1.1701843738555908,3149,,,,
10,0.7331160306930542,3199,,,,
10,1.0682927370071411,3249,,,,
10,0.6878069043159485,3299,,,,
10,0.8352044820785522,3349,,,,
10,0.9214056730270386,3399,,,,
10,,3431,0.7662000060081482,0.8405039310455322,,
10,,3431,,,0.8064000010490417,0.7722856402397156
11,0.8976929187774658,3449,,,,
11,0.875548779964447,3499,,,,
11,0.8831321001052856,3549,,,,
11,0.7915102243423462,3599,,,,
11,0.7430768609046936,3649,,,,
11,0.827951192855835,3699,,,,
11,,3743,0.7753000259399414,0.8238853812217712,,
11,,3743,,,0.8090999722480774,0.7835787534713745
12,1.0165884494781494,3749,,,,
12,0.9150079488754272,3799,,,,
12,0.8401273488998413,3849,,,,
12,0.7837392091751099,3899,,,,
12,0.9388778805732727,3949,,,,
12,0.8334879279136658,3999,,,,
12,0.7101600766181946,4049,,,,
12,,4055,0.7689999938011169,0.870869517326355,,
12,,4055,,,0.8087999820709229,0.7942708134651184
13,0.8569229245185852,4099,,,,
13,0.6737633943557739,4149,,,,
13,0.7512671947479248,4199,,,,
13,0.8090680837631226,4249,,,,
13,0.8469371795654297,4299,,,,
13,0.890541672706604,4349,,,,
13,,4367,0.7785999774932861,0.8723263740539551,,
13,,4367,,,0.8230000138282776,0.7980018258094788
14,0.8022392988204956,4399,,,,
14,0.969362735748291,4449,,,,
14,0.734609842300415,4499,,,,
14,0.6747441291809082,4549,,,,
14,0.6668615341186523,4599,,,,
14,0.763856828212738,4649,,,,
14,,4679,0.7684999704360962,0.9575501680374146,,
14,,4679,,,0.8151000142097473,0.8075671195983887
15,0.6619775295257568,4699,,,,
15,0.6273767352104187,4749,,,,
15,0.6841576099395752,4799,,,,
15,0.7453476190567017,4849,,,,
15,0.7612121105194092,4899,,,,
15,0.5549554228782654,4949,,,,
15,,4991,0.79339998960495,0.8761266469955444,,
15,,4991,,,0.8345999717712402,0.8113481402397156
16,0.6093943119049072,4999,,,,
16,0.7386467456817627,5049,,,,
16,0.577276349067688,5099,,,,
16,0.45178478956222534,5149,,,,
16,0.7641869783401489,5199,,,,
16,0.6874175071716309,5249,,,,
16,0.60462486743927,5299,,,,
16,,5303,0.7961999773979187,0.9021815657615662,,
16,,5303,,,0.8338000178337097,0.8145783543586731
17,0.7152557969093323,5349,,,,
17,0.48350784182548523,5399,,,,
17,0.7048114538192749,5449,,,,
17,0.6624836921691895,5499,,,,
17,0.588891327381134,5549,,,,
17,0.7023991346359253,5599,,,,
17,,5615,0.7870000004768372,0.9921778440475464,,
17,,5615,,,0.8277000188827515,0.8223657608032227
18,0.48554348945617676,5649,,,,
18,0.4590414762496948,5699,,,,
18,0.4987068772315979,5749,,,,
18,0.5440565347671509,5799,,,,
18,0.7272676825523376,5849,,,,
18,0.4579505920410156,5899,,,,
18,,5927,0.8030999898910522,0.9598566293716431,,
18,,5927,,,0.8447999954223633,0.8250200152397156
19,0.4206465482711792,5949,,,,
19,0.5450418591499329,5999,,,,
19,0.4209236204624176,6049,,,,
19,0.45618996024131775,6099,,,,
19,0.35025086998939514,6149,,,,
19,0.5858219861984253,6199,,,,
19,,6239,0.7921000123023987,0.9559239149093628,,
19,,6239,,,0.8277999758720398,0.8264973759651184
20,0.48207002878189087,6249,,,,
20,0.6453238725662231,6299,,,,
20,0.5583553910255432,6349,,,,
20,0.4528365731239319,6399,,,,
20,0.4243406653404236,6449,,,,
20,0.6168749332427979,6499,,,,
20,0.39895880222320557,6549,,,,
20,,6551,0.7901999950408936,1.0447664260864258,,
20,,6551,,,0.8274000287055969,0.8332331776618958
21,0.49248769879341125,6599,,,,
21,0.530706524848938,6649,,,,
21,0.5455142259597778,6699,,,,
21,0.392412394285202,6749,,,,
21,0.460893452167511,6799,,,,
21,0.5381712913513184,6849,,,,
21,,6863,0.8082000017166138,0.998462975025177,,
21,,6863,,,0.8483999967575073,0.8351863026618958
22,0.4477306604385376,6899,,,,
22,0.4575079083442688,6949,,,,
22,0.3668288588523865,6999,,,,
22,0.4524844288825989,7049,,,,
22,0.7023024559020996,7099,,,,
22,0.5011318922042847,7149,,,,
22,,7175,0.7975000143051147,1.037121295928955,,
22,,7175,,,0.8348000049591064,0.8366636633872986
23,0.3821119964122772,7199,,,,
23,0.2996830344200134,7249,,,,
23,0.5461972951889038,7299,,,,
23,0.4561050236225128,7349,,,,
23,0.4366503953933716,7399,,,,
23,0.3540138006210327,7449,,,,
23,,7487,0.807699978351593,1.0349537134170532,,
23,,7487,,,0.8518999814987183,0.8388671875
24,0.4188239276409149,7499,,,,
24,0.5204495191574097,7549,,,,
24,0.19318841397762299,7599,,,,
24,0.6070780158042908,7649,,,,
24,0.3457852005958557,7699,,,,
24,0.4849632978439331,7749,,,,
24,0.6070461869239807,7799,,,,
24,,7799,0.7894999980926514,1.1394187211990356,,
24,,7799,,,0.8278999924659729,0.8426733016967773
25,0.39541950821876526,7849,,,,
25,0.3620418906211853,7899,,,,
25,0.36369258165359497,7949,,,,
25,0.4699651300907135,7999,,,,
25,0.4071997404098511,8049,,,,
25,0.44507038593292236,8099,,,,
25,,8111,0.8037999868392944,1.0805730819702148,,
25,,8111,,,0.8367999792098999,0.8423227071762085
26,0.38482701778411865,8149,,,,
26,0.34495532512664795,8199,,,,
26,0.5060780644416809,8249,,,,
26,0.3459728956222534,8299,,,,
26,0.5583337545394897,8349,,,,
26,0.34622588753700256,8399,,,,
26,,8423,0.8061000108718872,1.1046162843704224,,
26,,8423,,,0.8450999855995178,0.8469050526618958
27,0.30152589082717896,8449,,,,
27,0.36691856384277344,8499,,,,
27,0.3668888807296753,8549,,,,
27,0.41682547330856323,8599,,,,
27,0.32962602376937866,8649,,,,
27,0.4153755307197571,8699,,,,
27,,8735,0.7940999865531921,1.1827330589294434,,
27,,8735,,,0.8352000117301941,0.8482071161270142
28,0.4039838910102844,8749,,,,
28,0.4139540493488312,8799,,,,
28,0.4537741541862488,8849,,,,
28,0.35180678963661194,8899,,,,
28,0.5118584632873535,8949,,,,
28,0.5819681882858276,8999,,,,
28,,9047,0.8126999735832214,1.0878045558929443,,
28,,9047,,,0.852400004863739,0.8494340777397156
29,0.44908684492111206,9049,,,,
29,0.3664277195930481,9099,,,,
29,0.2733248770236969,9149,,,,
29,0.38703739643096924,9199,,,,
29,0.46327269077301025,9249,,,,
29,0.505191445350647,9299,,,,
29,0.3068281412124634,9349,,,,
29,,9359,0.8115000128746033,1.0195444822311401,,
29,,9359,,,0.857699990272522,0.8497846722602844
30,0.34791064262390137,9399,,,,
30,0.3292402923107147,9449,,,,
30,0.3927665948867798,9499,,,,
30,0.4133911728858948,9549,,,,
30,0.35074472427368164,9599,,,,
30,0.33352217078208923,9649,,,,
30,,9671,0.8118000030517578,1.0814335346221924,,
30,,9671,,,0.8561999797821045,0.8522135615348816
31,0.3413347005844116,9699,,,,
31,0.3670637905597687,9749,,,,
31,0.22992423176765442,9799,,,,
31,0.4330396056175232,9849,,,,
31,0.32861483097076416,9899,,,,
31,0.4324604272842407,9949,,,,
31,,9983,0.8073999881744385,1.1670984029769897,,
31,,9983,,,0.8514999747276306,0.8524138331413269
32,0.32063212990760803,9999,,,,
32,0.32761073112487793,10049,,,,
32,0.2681276500225067,10099,,,,
32,0.22056305408477783,10149,,,,
32,0.3417838215827942,10199,,,,
32,0.4899327754974365,10249,,,,
32,,10295,0.8123999834060669,1.107878565788269,,
32,,10295,,,0.8616999983787537,0.8525390625
33,0.39186638593673706,10299,,,,
33,0.3533667027950287,10349,,,,
33,0.4206811189651489,10399,,,,
33,0.299264132976532,10449,,,,
33,0.48368608951568604,10499,,,,
33,0.3639938235282898,10549,,,,
33,0.3443954586982727,10599,,,,
33,,10607,0.8177000284194946,1.0838717222213745,,
33,,10607,,,0.8549000024795532,0.8566706776618958
34,0.2791251540184021,10649,,,,
34,0.28925061225891113,10699,,,,
34,0.28544560074806213,10749,,,,
34,0.3003750145435333,10799,,,,
34,0.28557854890823364,10849,,,,
34,0.3163394629955292,10899,,,,
34,,10919,0.817799985408783,1.1373114585876465,,
34,,10919,,,0.8640000224113464,0.8567457795143127
35,0.4014451503753662,10949,,,,
35,0.29208287596702576,10999,,,,
35,0.24506723880767822,11049,,,,
35,0.42235198616981506,11099,,,,
35,0.32608795166015625,11149,,,,
35,0.395511656999588,11199,,,,
35,,11231,0.8162999749183655,1.1382025480270386,,
35,,11231,,,0.8536999821662903,0.8565705418586731
36,0.3349466919898987,11249,,,,
36,0.3662838339805603,11299,,,,
36,0.41345247626304626,11349,,,,
36,0.3884047269821167,11399,,,,
36,0.4414394497871399,11449,,,,
36,0.1789054572582245,11499,,,,
36,,11543,0.8087000250816345,1.1125317811965942,,
36,,11543,,,0.8590999841690063,0.8560196161270142
37,0.29226231575012207,11549,,,,
37,0.26241087913513184,11599,,,,
37,0.39116233587265015,11649,,,,
37,0.5424761772155762,11699,,,,
37,0.43538326025009155,11749,,,,
37,0.3868643343448639,11799,,,,
37,0.5366668701171875,11849,,,,
37,,11855,0.8184999823570251,1.1122533082962036,,
37,,11855,,,0.8629000186920166,0.8585487008094788
38,0.3428551256656647,11899,,,,
38,0.30012011528015137,11949,,,,
38,0.21054288744926453,11999,,,,
38,0.3379122018814087,12049,,,,
38,0.21756091713905334,12099,,,,
38,0.45644277334213257,12149,,,,
38,,12167,0.8126000165939331,1.1740219593048096,,
38,,12167,,,0.8531000018119812,0.8612028956413269
39,0.36571237444877625,12199,,,,
39,0.31208664178848267,12249,,,,
39,0.31238770484924316,12299,,,,
39,0.27646493911743164,12349,,,,
39,0.28934186697006226,12399,,,,
39,0.34825730323791504,12449,,,,
39,,12479,0.8131999969482422,1.1085504293441772,,
39,,12479,,,0.848800003528595,0.8602012991905212
40,0.31014078855514526,12499,,,,
40,0.21793504059314728,12549,,,,
40,0.3180772066116333,12599,,,,
40,0.3247469663619995,12649,,,,
40,0.2950567901134491,12699,,,,
40,0.26335880160331726,12749,,,,
40,,12791,0.84170001745224,1.030911922454834,,
40,,12791,,,0.8903999924659729,0.8789563179016113
41,0.212632417678833,12799,,,,
41,0.2356477975845337,12849,,,,
41,0.3088134527206421,12899,,,,
41,0.22895590960979462,12949,,,,
41,0.3233659863471985,12999,,,,
41,0.22884836792945862,13049,,,,
41,0.21865954995155334,13099,,,,
