epoch,train_loss2,step,train_loss1,val_acc1,val_acc2,train_acc2,test_acc,train_acc1
0,0.015224562957882881,49,0.014936761930584908,,,,,
0,0.014285506680607796,99,0.013791668228805065,,,,,
0,0.014103474095463753,149,0.013731022365391254,,,,,
0,0.013853483833372593,199,0.012835538946092129,,,,,
0,0.013162868097424507,249,0.012869968079030514,,,,,
0,0.011523962020874023,299,0.012031938880681992,,,,,
0,,311,,0.40639999508857727,0.4156999886035919,,,
0,,311,,,,0.3452523946762085,0.4449999928474426,0.34703025221824646
1,0.012145822867751122,349,0.012571443803608418,,,,,
1,0.013828055933117867,399,0.013148107565939426,,,,,
1,0.012205837294459343,449,0.011686628684401512,,,,,
1,0.011482319794595242,499,0.011821347288787365,,,,,
1,0.011353041045367718,549,0.010998435318470001,,,,,
1,0.010906687937676907,599,0.010162070393562317,,,,,
1,,623,,0.46779999136924744,0.5116000175476074,,,
1,,623,,,,0.46782350540161133,0.5224999785423279,0.4818960428237915
2,0.010156846605241299,649,0.01060936413705349,,,,,
2,0.010591117665171623,699,0.009387679398059845,,,,,
2,0.009784543886780739,749,0.009727180004119873,,,,,
2,0.010207835584878922,799,0.010049870237708092,,,,,
2,0.009639624506235123,849,0.0099300192669034,,,,,
2,0.010354510508477688,899,0.010327765718102455,,,,,
2,,935,,0.5827000141143799,0.5720000267028809,,,
2,,935,,,,0.5417417883872986,0.6531999707221985,0.5504056215286255
3,0.008960583247244358,949,0.008531447499990463,,,,,
3,0.008667309768497944,999,0.008422411978244781,,,,,
3,0.008100840263068676,1049,0.007749767042696476,,,,,
3,0.008122127503156662,1099,0.00841451995074749,,,,,
3,0.007939455099403858,1149,0.007666332647204399,,,,,
3,0.009407809004187584,1199,0.009919483214616776,,,,,
3,,1247,,0.5852000117301941,0.5814999938011169,,,
3,,1247,,,,0.5797776579856873,0.6525999903678894,0.5888171195983887
4,0.00915720034390688,1249,0.008637487888336182,,,,,
4,0.007567123975604773,1299,0.008293005637824535,,,,,
4,0.007616187445819378,1349,0.006770449224859476,,,,,
4,0.005644921213388443,1399,0.006559263914823532,,,,,
4,0.0070494129322469234,1449,0.0075311544351279736,,,,,
4,0.007028460502624512,1499,0.00694691576063633,,,,,
4,0.00782076921314001,1549,0.007485396694391966,,,,,
4,,1559,,0.6344000101089478,0.6355999708175659,,,
4,,1559,,,,0.6116786599159241,0.7148000001907349,0.6214192509651184
5,0.007825768552720547,1599,0.007566327694803476,,,,,
5,0.005637480411678553,1649,0.005884943064302206,,,,,
5,0.0055008940398693085,1699,0.004549540113657713,,,,,
5,0.006672872230410576,1749,0.005845034494996071,,,,,
5,0.006605409551411867,1799,0.006399495527148247,,,,,
5,0.007616062182933092,1849,0.007239776197820902,,,,,
5,,1871,,0.5924999713897705,0.6338000297546387,,,
5,,1871,,,,0.6330879330635071,0.6559000015258789,0.6396484375
6,0.006673149298876524,1899,0.006518832873553038,,,,,
6,0.006898649502545595,1949,0.006345849484205246,,,,,
6,0.00456045800819993,1999,0.0040987650863826275,,,,,
6,0.006722751539200544,2049,0.007061582989990711,,,,,
6,0.006723381578922272,2099,0.006516825873404741,,,,,
6,0.007498021237552166,2149,0.006874863523989916,,,,,
6,,2183,,0.621399998664856,0.6550999879837036,,,
6,,2183,,,,0.6567758321762085,0.7197999954223633,0.6623597741127014
7,0.004844182170927525,2199,0.005034207366406918,,,,,
7,0.005919440183788538,2249,0.005935848690569401,,,,,
7,0.003887268714606762,2299,0.00502388458698988,,,,,
7,0.005972110200673342,2349,0.006529720965772867,,,,,
7,0.005418497137725353,2399,0.004319081548601389,,,,,
7,0.003103428054600954,2449,0.0032822934444993734,,,,,
7,,2495,,0.6259999871253967,0.650600016117096,,,
7,,2495,,,,0.6752804517745972,0.7080000042915344,0.6789863705635071
8,0.0029864187818020582,2499,0.0032408463302999735,,,,,
8,0.003841620869934559,2549,0.004015997052192688,,,,,
8,0.00339698838070035,2599,0.0034496092703193426,,,,,
8,0.0035196421667933464,2649,0.0034919024910777807,,,,,
8,0.0028221500106155872,2699,0.0030022270511835814,,,,,
8,0.0028624702244997025,2749,0.003045940538868308,,,,,
8,0.003917053807526827,2799,0.003674423089250922,,,,,
8,,2807,,0.6689000129699707,0.6714000105857849,,,
8,,2807,,,,0.6856470108032227,0.7648000121116638,0.6892027258872986
9,0.0027103067841380835,2849,0.0028201015666127205,,,,,
9,0.002759450813755393,2899,0.0035087098367512226,,,,,
9,0.004302599932998419,2949,0.004183350596576929,,,,,
9,0.0031618578359484673,2999,0.0037072051782160997,,,,,
9,0.002589733339846134,3049,0.0024963461328297853,,,,,
9,0.004989439621567726,3099,0.004039047285914421,,,,,
9,,3119,,0.6930999755859375,0.6883000135421753,,,
9,,3119,,,,0.6985927224159241,0.7865999937057495,0.7012971043586731
10,0.0030555834528058767,3149,0.0028516650199890137,,,,,
10,0.0044340090826153755,3199,0.004156192298978567,,,,,
10,0.0031282417476177216,3249,0.0026571457274258137,,,,,
10,0.0037813906092196703,3299,0.004395348485559225,,,,,
10,0.0016622883267700672,3349,0.0017781058559194207,,,,,
10,0.00250971969217062,3399,0.0021257863845676184,,,,,
10,,3431,,0.6966000199317932,0.6884999871253967,,,
10,,3431,,,,0.7081330418586731,0.7914999723434448,0.7079577445983887
11,0.0021639647893607616,3449,0.002528197830542922,,,,,
11,0.0012235685717314482,3499,0.0012722223764285445,,,,,
11,0.004202411975711584,3549,0.004964821040630341,,,,,
11,0.001541775418445468,3599,0.0013299795100465417,,,,,
11,0.002784503623843193,3649,0.00304055935703218,,,,,
11,0.0032905747648328543,3699,0.003262433223426342,,,,,
11,,3743,,0.703000009059906,0.6963000297546387,,,
11,,3743,,,,0.7154196500778198,0.8026000261306763,0.7175230383872986
12,0.004723632242530584,3749,0.003739752108231187,,,,,
12,0.0035629738122224808,3799,0.0027741140220314264,,,,,
12,0.002127160085365176,3849,0.002182546304538846,,,,,
12,0.0032944893464446068,3899,0.002908883150666952,,,,,
12,0.0019761829171329737,3949,0.0022242816630750895,,,,,
12,0.0030008547473698854,3999,0.003631954314187169,,,,,
12,0.0021849723998457193,4049,0.001609022612683475,,,,,
12,,4055,,0.7064999938011169,0.7182999849319458,,,
12,,4055,,,,0.7235075831413269,0.8080000281333923,0.7243339419364929
13,0.002564662601798773,4099,0.002837766194716096,,,,,
13,0.002509454032406211,4149,0.002411892171949148,,,,,
13,0.0032534408383071423,4199,0.0036745062097907066,,,,,
13,0.0014577810652554035,4249,0.0017004411201924086,,,,,
13,0.0017475717468187213,4299,0.0011695745633915067,,,,,
13,0.002407780149951577,4349,0.0027415177319198847,,,,,
13,,4367,,0.707099974155426,0.7075999975204468,,,
13,,4367,,,,0.7289663553237915,0.8061000108718872,0.7302183508872986
14,0.0012477152049541473,4399,0.0016123746754601598,,,,,
14,0.0015058934222906828,4449,0.0022848390508443117,,,,,
14,0.003304908750578761,4499,0.004310892429202795,,,,,
14,0.0018241897923871875,4549,0.0015115157002583146,,,,,
14,0.0026784136425703764,4599,0.001635726192034781,,,,,
14,0.003188470145687461,4649,0.0025429369416087866,,,,,
14,,4679,,0.7156000137329102,0.7275000214576721,,,
14,,4679,,,,0.7342748641967773,0.8187999725341797,0.7368789911270142
15,0.0023619364947080612,4699,0.0022821081802248955,,,,,
15,0.0038660664577037096,4749,0.0031884736381471157,,,,,
15,0.005471651442348957,4799,0.004833489656448364,,,,,
15,0.0019396976567804813,4849,0.0013254943769425154,,,,,
15,0.001548747532069683,4899,0.001957360655069351,,,,,
15,0.002480408875271678,4949,0.00290064699947834,,,,,
15,,4991,,0.7084000110626221,0.7143999934196472,,,
15,,4991,,,,0.7424879670143127,0.8077999949455261,0.7376552224159241
16,0.0013831157702952623,4999,0.0013743352610617876,,,,,
16,0.0021317165810614824,5049,0.0021827395539730787,,,,,
16,0.0009059021831490099,5099,0.0011805967660620809,,,,,
16,0.0023087156005203724,5149,0.0026327664963901043,,,,,
16,0.002913309494033456,5199,0.0022338542621582747,,,,,
16,0.004003539681434631,5249,0.0036610031966120005,,,,,
16,0.0008998632547445595,5299,0.0010716422693803906,,,,,
16,,5303,,0.7084000110626221,0.7202000021934509,,,
16,,5303,,,,0.7452173233032227,0.8076000213623047,0.7456179857254028
17,0.001616742112673819,5349,0.001496761804446578,,,,,
17,0.0009326279978267848,5399,0.001135588507167995,,,,,
17,0.0023396664764732122,5449,0.00202736328355968,,,,,
17,0.0033316549379378557,5499,0.002673872746527195,,,,,
17,0.0035410060081630945,5549,0.003088370431214571,,,,,
17,0.0021171828266233206,5599,0.0023262700997292995,,,,,
17,,5615,,0.7150999903678894,0.7228999733924866,,,
17,,5615,,,,0.745042085647583,0.8187999725341797,0.7495993375778198
18,0.0024592813570052385,5649,0.0022841382306069136,,,,,
18,0.00302290846593678,5699,0.003118696389719844,,,,,
18,0.002731040120124817,5749,0.003866791259497404,,,,,
18,0.001231456990353763,5799,0.0013520355569198728,,,,,
18,0.0015186965465545654,5849,0.0013910833513364196,,,,,
18,0.002987881423905492,5899,0.0032685690093785524,,,,,
18,,5927,,0.7346000075340271,0.73580002784729,,,
18,,5927,,,,0.7552584409713745,0.8446999788284302,0.7533553838729858
19,0.0013666891027241945,5949,0.0016772154485806823,,,,,
19,0.0027587905060499907,5999,0.0023254675325006247,,,,,
19,0.0005799086065962911,6049,0.0006302630645222962,,,,,
19,0.0017764961812645197,6099,0.0014982500579208136,,,,,
19,0.0007895771996118128,6149,0.000729973369743675,,,,,
19,0.0013531118165701628,6199,0.001417395775206387,,,,,
19,,6239,,0.7297999858856201,0.7355999946594238,,,
19,,6239,,,,0.7601662874221802,0.8364999890327454,0.7576121687889099
20,0.0490143746137619,6249,0.05023542046546936,,,,,
20,0.057794030755758286,6299,0.05038953199982643,,,,,
20,0.0806390792131424,6349,0.0819854736328125,,,,,
20,0.06490487605333328,6399,0.06997231394052505,,,,,
20,0.0947289764881134,6449,0.08705024421215057,,,,,
20,0.08822120726108551,6499,0.09328847378492355,,,,,
20,0.0802914947271347,6549,0.08231012523174286,,,,,
20,,6551,,0.6097000241279602,0.63919997215271,,,
20,,6551,,,,0.6160106062889099,0.6894999742507935,0.6197666525840759
21,0.08876951038837433,6599,0.08812358975410461,,,,,
21,0.08986745774745941,6649,0.08508076518774033,,,,,
21,0.10383249819278717,6699,0.10442878305912018,,,,,
21,0.09536133706569672,6749,0.09909325838088989,,,,,
21,0.088002048432827,6799,0.0941452756524086,,,,,
21,0.10145514458417892,6849,0.09918201714754105,,,,,
21,,6863,,0.6561999917030334,0.6535000205039978,,,
21,,6863,,,,0.6731019616127014,0.7440000176429749,0.6646384000778198
22,0.10354252904653549,6899,0.10808740556240082,,,,,
22,0.1216973140835762,6949,0.13670285046100616,,,,,
22,0.11534939706325531,6999,0.10913176834583282,,,,,
22,0.12858012318611145,7049,0.12949113547801971,,,,,
22,0.12296293675899506,7099,0.13385649025440216,,,,,
22,0.10680005699396133,7149,0.11632943153381348,,,,,
22,,7175,,0.6789000034332275,0.6764000058174133,,,
22,,7175,,,,0.6908553838729858,0.7700999975204468,0.6851211786270142
23,0.1305641531944275,7199,0.12920518219470978,,,,,
23,0.13630925118923187,7249,0.13087308406829834,,,,,
23,0.1375073790550232,7299,0.13215333223342896,,,,,
23,0.09808804839849472,7349,0.09878680109977722,,,,,
23,0.14190757274627686,7399,0.16625823080539703,,,,,
23,0.08247724175453186,7449,0.08321286737918854,,,,,
23,,7487,,0.6870999932289124,0.6786999702453613,,,
23,,7487,,,,0.6956630349159241,0.7829999923706055,0.698167085647583
24,0.11873529106378555,7499,0.10852140933275223,,,,,
24,0.12251786887645721,7549,0.11807145923376083,,,,,
24,0.1083061695098877,7599,0.11429539322853088,,,,,
24,0.11713176220655441,7649,0.1147678941488266,,,,,
24,0.14656297862529755,7699,0.17148953676223755,,,,,
24,0.14053529500961304,7749,0.12296068668365479,,,,,
24,0.1860550045967102,7799,0.1719483584165573,,,,,
24,,7799,,0.7001000046730042,0.7088000178337097,,,
24,,7799,,,,0.7050280570983887,0.8022000193595886,0.7048527598381042
25,0.09063556045293808,7849,0.09207097440958023,,,,,
25,0.12679696083068848,7899,0.13213977217674255,,,,,
25,0.10066448897123337,7949,0.10277910530567169,,,,,
25,0.13153260946273804,7999,0.12258119881153107,,,,,
25,0.09783481061458588,8049,0.10926611721515656,,,,,
25,0.225286066532135,8099,0.24122148752212524,,,,,
25,,8111,,0.7032999992370605,0.671500027179718,,,
25,,8111,,,,0.7138922214508057,0.8027999997138977,0.7082582116127014
26,0.128831148147583,8149,0.12824538350105286,,,,,
26,0.2757512927055359,8199,0.38293081521987915,,,,,
26,0.11147474497556686,8249,0.12001023441553116,,,,,
26,0.09823783487081528,8299,0.10445352643728256,,,,,
26,0.16385869681835175,8349,0.12737706303596497,,,,,
26,0.17205670475959778,8399,0.15989422798156738,,,,,
26,,8423,,0.6969000101089478,0.6958000063896179,,,
26,,8423,,,,0.7200270295143127,0.7939000129699707,0.7212289571762085
27,0.10001999139785767,8449,0.10572630912065506,,,,,
27,0.13128159940242767,8499,0.13903993368148804,,,,,
27,0.14677885174751282,8549,0.1565808355808258,,,,,
27,0.13158562779426575,8599,0.1545865386724472,,,,,
27,0.1110607162117958,8649,0.11594510078430176,,,,,
27,0.09163929522037506,8699,0.0955190658569336,,,,,
27,,8735,,0.7085000276565552,0.713699996471405,,,
27,,8735,,,,0.7214543223381042,0.8027999997138977,0.7226812839508057
28,0.1697995662689209,8749,0.1476501077413559,,,,,
28,0.1519201397895813,8799,0.15788449347019196,,,,,
28,0.13526147603988647,8849,0.14344079792499542,,,,,
28,0.13205772638320923,8899,0.15424154698848724,,,,,
28,0.09519647806882858,8949,0.10687710344791412,,,,,
28,0.11231604963541031,8999,0.11302360147237778,,,,,
28,,9047,,0.7063999772071838,0.7088000178337097,,,
28,,9047,,,,0.7316456437110901,0.8046000003814697,0.7302934527397156
29,0.12316589057445526,9049,0.12467403709888458,,,,,
29,0.19134831428527832,9099,0.18155397474765778,,,,,
29,0.16671456396579742,9149,0.15772069990634918,,,,,
29,0.286024272441864,9199,0.2852264642715454,,,,,
29,0.13554827868938446,9249,0.1253814697265625,,,,,
29,0.1593637764453888,9299,0.17948466539382935,,,,,
29,0.12993867695331573,9349,0.1419273465871811,,,,,
29,,9359,,0.7228000164031982,0.7123000025749207,,,
29,,9359,,,,0.7345502972602844,0.8238999843597412,0.7335236668586731
30,0.1772812306880951,9399,0.20065177977085114,,,,,
30,0.16960597038269043,9449,0.1627599000930786,,,,,
30,0.1104549914598465,9499,0.09845417737960815,,,,,
30,0.1342150866985321,9549,0.12492278963327408,,,,,
30,0.24141225218772888,9599,0.2427407056093216,,,,,
30,0.1458679437637329,9649,0.13171763718128204,,,,,
30,,9671,,0.703499972820282,0.7134000062942505,,,
30,,9671,,,,0.7335737347602844,0.8023999929428101,0.733323335647583
31,0.16029928624629974,9699,0.15488532185554504,,,,,
31,0.1516464352607727,9749,0.15105515718460083,,,,,
31,0.20711378753185272,9799,0.2162804901599884,,,,,
31,0.08986124396324158,9849,0.09967190027236938,,,,,
31,0.1403895914554596,9899,0.13232724368572235,,,,,
31,0.16178502142429352,9949,0.172007218003273,,,,,
31,,9983,,0.7246000170707703,0.7261999845504761,,,
31,,9983,,,,0.7408102750778198,0.8277999758720398,0.7325721383094788
32,0.16416628658771515,9999,0.1480933427810669,,,,,
32,0.1986032873392105,10049,0.19966034591197968,,,,,
32,0.15212607383728027,10099,0.1486826092004776,,,,,
32,0.1700935959815979,10149,0.17860206961631775,,,,,
32,0.17169709503650665,10199,0.19452962279319763,,,,,
32,0.17996107041835785,10249,0.15391099452972412,,,,,
32,,10295,,0.7251999974250793,0.7190999984741211,,,
32,,10295,,,,0.7405098080635071,0.8271999955177307,0.7402594089508057
33,0.18094193935394287,10299,0.15788090229034424,,,,,
33,0.10013959556818008,10349,0.10459297150373459,,,,,
33,0.14899024367332458,10399,0.1507270634174347,,,,,
33,0.13904933631420135,10449,0.14170311391353607,,,,,
33,0.18938812613487244,10499,0.18385852873325348,,,,,
33,0.3060300052165985,10549,0.3048318922519684,,,,,
33,0.10787162184715271,10599,0.12792575359344482,,,,,
33,,10607,,0.7055000066757202,0.7332000136375427,,,
33,,10607,,,,0.7456430196762085,0.8062000274658203,0.7431890964508057
34,0.15406470000743866,10649,0.17707446217536926,,,,,
34,0.08603203296661377,10699,0.0946270227432251,,,,,
34,0.13290049135684967,10749,0.15704868733882904,,,,,
34,0.18132328987121582,10799,0.15335777401924133,,,,,
34,0.15666402876377106,10849,0.15602363646030426,,,,,
34,0.1434376835823059,10899,0.13822390139102936,,,,,
34,,10919,,0.7253000140190125,0.7319999933242798,,,
