train_loss,epoch,step,val_acc1,val_acc2,train_acc2,test_acc,train_acc1
0.5653605461120605,0,49,,,,,
0.44395381212234497,0,99,,,,,
0.4180980622768402,0,149,,,,,
0.40084323287010193,0,199,,,,,
0.4322941303253174,0,249,,,,,
0.4087100327014923,0,299,,,,,
,0,311,0.30309998989105225,0.2996000051498413,,,
,0,311,,,0.21071213483810425,0.3386000096797943,0.21163861453533173
0.3705225884914398,1,349,,,,,
0.39144742488861084,1,399,,,,,
0.39392223954200745,1,449,,,,,
0.3753664791584015,1,499,,,,,
0.3776862323284149,1,549,,,,,
0.3649771213531494,1,599,,,,,
,1,623,0.38429999351501465,0.38190001249313354,,,
,1,623,,,0.3367137312889099,0.42669999599456787,0.3383413553237915
0.33022671937942505,2,649,,,,,
0.32642391324043274,2,699,,,,,
0.342218816280365,2,749,,,,,
0.3091084361076355,2,799,,,,,
0.32483482360839844,2,849,,,,,
0.36268141865730286,2,899,,,,,
,2,935,0.41100001335144043,0.42289999127388,,,
,2,935,,,0.38999900221824646,0.45820000767707825,0.39077523350715637
0.32713472843170166,3,949,,,,,
0.3282388746738434,3,999,,,,,
0.3196623623371124,3,1049,,,,,
0.2987089455127716,3,1099,,,,,
0.3023098111152649,3,1149,,,,,
0.27425050735473633,3,1199,,,,,
,3,1247,0.43140000104904175,0.42239999771118164,,,
,3,1247,,,0.42563101649284363,0.47130000591278076,0.42205026745796204
0.32233551144599915,4,1249,,,,,
0.2758207619190216,4,1299,,,,,
0.3065720200538635,4,1349,,,,,
0.30149391293525696,4,1399,,,,,
0.29553234577178955,4,1449,,,,,
0.3098064363002777,4,1499,,,,,
0.27813589572906494,4,1549,,,,,
,4,1559,0.4693000018596649,0.4756999909877777,,,
,4,1559,,,0.44996994733810425,0.5182999968528748,0.44651442766189575
0.28411561250686646,5,1599,,,,,
0.2892051041126251,5,1649,,,,,
0.28968676924705505,5,1699,,,,,
0.2764127552509308,5,1749,,,,,
0.25607243180274963,5,1799,,,,,
0.266990065574646,5,1849,,,,,
,5,1871,0.47940000891685486,0.48019999265670776,,,
,5,1871,,,0.4684745669364929,0.5300999879837036,0.4652443826198578
0.235692098736763,6,1899,,,,,
0.2291017472743988,6,1949,,,,,
0.3072744607925415,6,1999,,,,,
0.2666890621185303,6,2049,,,,,
0.2698344886302948,6,2099,,,,,
0.2589946687221527,6,2149,,,,,
,6,2183,0.5044999718666077,0.5058000087738037,,,
,6,2183,,,0.48793068528175354,0.565500020980835,0.4876802861690521
0.2354615032672882,7,2199,,,,,
0.24785149097442627,7,2249,,,,,
0.25169837474823,7,2299,,,,,
0.20516294240951538,7,2349,,,,,
0.23935943841934204,7,2399,,,,,
0.24191270768642426,7,2449,,,,,
,7,2495,0.5042999982833862,0.5051000118255615,,,
,7,2495,,,0.4994240701198578,0.5619999766349792,0.49907350540161133
0.2580084502696991,8,2499,,,,,
0.23301629722118378,8,2549,,,,,
0.2347756326198578,8,2599,,,,,
0.2691181004047394,8,2649,,,,,
0.22306184470653534,8,2699,,,,,
0.21666939556598663,8,2749,,,,,
0.23796427249908447,8,2799,,,,,
,8,2807,0.5267999768257141,0.5242000222206116,,,
,8,2807,,,0.5130458474159241,0.5952000021934509,0.5125450491905212
0.21400006115436554,9,2849,,,,,
0.2483934760093689,9,2899,,,,,
0.23047146201133728,9,2949,,,,,
0.26022621989250183,9,2999,,,,,
0.1963030993938446,9,3049,,,,,
0.21326753497123718,9,3099,,,,,
,9,3119,0.5329999923706055,0.5297999978065491,,,
,9,3119,,,0.520432710647583,0.6007999777793884,0.519456148147583
0.21598157286643982,10,3149,,,,,
0.18131881952285767,10,3199,,,,,
0.21515816450119019,10,3249,,,,,
0.2670516073703766,10,3299,,,,,
0.22154277563095093,10,3349,,,,,
0.24917802214622498,10,3399,,,,,
,10,3431,0.5404999852180481,0.5382999777793884,,,
,10,3431,,,0.5308743715286255,0.6104000210762024,0.5278946161270142
0.22288885712623596,11,3449,,,,,
0.2681100368499756,11,3499,,,,,
0.16628263890743256,11,3549,,,,,
0.20362195372581482,11,3599,,,,,
0.20854663848876953,11,3649,,,,,
0.21807098388671875,11,3699,,,,,
,11,3743,0.5472999811172485,0.5415999889373779,,,
,11,3743,,,0.5363581776618958,0.6136000156402588,0.5377604365348816
0.2563115060329437,12,3749,,,,,
0.184833362698555,12,3799,,,,,
0.23739291727542877,12,3849,,,,,
0.18153060972690582,12,3899,,,,,
0.3043087124824524,12,3949,,,,,
0.20845134556293488,12,3999,,,,,
0.158002108335495,12,4049,,,,,
,12,4055,0.5534999966621399,0.5429999828338623,,,
,12,4055,,,0.5390875339508057,0.6202999949455261,0.5391125679016113
0.24014310538768768,13,4099,,,,,
0.22949738800525665,13,4149,,,,,
0.21220813691616058,13,4199,,,,,
0.25851723551750183,13,4249,,,,,
0.22464033961296082,13,4299,,,,,
0.2102045714855194,13,4349,,,,,
,13,4367,0.5356000065803528,0.5343000292778015,,,
,13,4367,,,0.5232371687889099,0.5967000126838684,0.5195062160491943
0.20139971375465393,14,4399,,,,,
0.22731523215770721,14,4449,,,,,
0.20669527351856232,14,4499,,,,,
0.21008709073066711,14,4549,,,,,
0.172850102186203,14,4599,,,,,
0.25245141983032227,14,4649,,,,,
,14,4679,0.5149000287055969,0.4934000074863434,,,
,14,4679,,,0.5305238366127014,0.5728999972343445,0.5278695821762085
0.25059229135513306,15,4699,,,,,
0.22206498682498932,15,4749,,,,,
0.21448536217212677,15,4799,,,,,
0.2766103148460388,15,4849,,,,,
0.2020788937807083,15,4899,,,,,
0.2335977703332901,15,4949,,,,,
,15,4991,0.5184000134468079,0.5199000239372253,,,
,15,4991,,,0.5277444124221802,0.5809000134468079,0.5248647928237915
0.2239728569984436,16,4999,,,,,
0.23241432011127472,16,5049,,,,,
0.18675313889980316,16,5099,,,,,
0.4066219627857208,16,5149,,,,,
0.2762071192264557,16,5199,,,,,
0.23108716309070587,16,5249,,,,,
0.1687891036272049,16,5299,,,,,
,16,5303,0.5388000011444092,0.5449000000953674,,,
,16,5303,,,0.5237630009651184,0.6074000000953674,0.5219851732254028
0.20388297736644745,17,5349,,,,,
0.2311939150094986,17,5399,,,,,
0.22187218070030212,17,5449,,,,,
0.18314972519874573,17,5499,,,,,
0.19632668793201447,17,5549,,,,,
0.353124737739563,17,5599,,,,,
,17,5615,0.4074000120162964,0.388700008392334,,,
,17,5615,,,0.5226612687110901,0.44179999828338623,0.5256660580635071
0.27038121223449707,18,5649,,,,,
0.2614012360572815,18,5699,,,,,
0.24560509622097015,18,5749,,,,,
0.2360910326242447,18,5799,,,,,
0.2712956368923187,18,5849,,,,,
0.25367942452430725,18,5899,,,,,
,18,5927,0.4104999899864197,0.47029998898506165,,,
,18,5927,,,0.4790414571762085,0.4611999988555908,0.4757862687110901
0.28591683506965637,19,5949,,,,,
0.2699839174747467,19,5999,,,,,
0.22334504127502441,19,6049,,,,,
0.19779148697853088,19,6099,,,,,
0.22817061841487885,19,6149,,,,,
0.226094052195549,19,6199,,,,,
,19,6239,0.4781999886035919,0.5047000050544739,,,
,19,6239,,,0.49684494733810425,0.5370000004768372,0.48973357677459717
0.24493442475795746,20,6249,,,,,
0.2904009521007538,20,6299,,,,,
0.28928086161613464,20,6349,,,,,
0.27516117691993713,20,6399,,,,,
0.2446834295988083,20,6449,,,,,
0.252803236246109,20,6499,,,,,
0.3198951184749603,20,6549,,,,,
,20,6551,0.49160000681877136,0.4950000047683716,,,
,20,6551,,,0.46404245495796204,0.5509999990463257,0.4453876316547394
0.26859405636787415,21,6599,,,,,
0.219546377658844,21,6649,,,,,
0.2549421191215515,21,6699,,,,,
0.23627933859825134,21,6749,,,,,
0.29638564586639404,21,6799,,,,,
0.269378662109375,21,6849,,,,,
,21,6863,0.504800021648407,0.5116000175476074,,,
,21,6863,,,0.5042317509651184,0.5587999820709229,0.49924880266189575
0.2376069277524948,22,6899,,,,,
0.21760861575603485,22,6949,,,,,
0.27273690700531006,22,6999,,,,,
0.27669432759284973,22,7049,,,,,
0.27446672320365906,22,7099,,,,,
0.22226251661777496,22,7149,,,,,
,22,7175,0.4984000027179718,0.5033000111579895,,,
,22,7175,,,0.4925130307674408,0.5633000135421753,0.4914613366127014
0.2062922865152359,23,7199,,,,,
0.1757533699274063,23,7249,,,,,
0.24374127388000488,23,7299,,,,,
0.25186023116111755,23,7349,,,,,
0.2442857027053833,23,7399,,,,,
0.2229541540145874,23,7449,,,,,
,23,7487,0.5358999967575073,0.5320000052452087,,,
,23,7487,,,0.510667085647583,0.6064000129699707,0.5098156929016113
0.22198177874088287,24,7499,,,,,
0.19545584917068481,24,7549,,,,,
0.16799484193325043,24,7599,,,,,
0.2586803734302521,24,7649,,,,,
0.19644871354103088,24,7699,,,,,
0.16661274433135986,24,7749,,,,,
0.23428726196289062,24,7799,,,,,
,24,7799,0.5414999723434448,0.49480000138282776,,,
,24,7799,,,0.5258663892745972,0.6036999821662903,0.5318259000778198
0.24991342425346375,25,7849,,,,,
0.1867102086544037,25,7899,,,,,
0.17716094851493835,25,7949,,,,,
0.22405856847763062,25,7999,,,,,
0.2374589890241623,25,8049,,,,,
0.1792621612548828,25,8099,,,,,
,25,8111,0.5318999886512756,0.5235999822616577,,,
,25,8111,,,0.5242137312889099,0.5989999771118164,0.5222606062889099
0.23656727373600006,26,8149,,,,,
0.20310182869434357,26,8199,,,,,
0.17381417751312256,26,8249,,,,,
0.15740202367305756,26,8299,,,,,
0.21878007054328918,26,8349,,,,,
0.18996214866638184,26,8399,,,,,
,26,8423,0.5532000064849854,0.5514000058174133,,,
,26,8423,,,0.5333533883094788,0.6238999962806702,0.5317507982254028
0.23704147338867188,27,8449,,,,,
0.3113051652908325,27,8499,,,,,
0.25762292742729187,27,8549,,,,,
0.2598153054714203,27,8599,,,,,
0.2674342095851898,27,8649,,,,,
0.25861212611198425,27,8699,,,,,
,27,8735,0.5199999809265137,0.5309000015258789,,,
,27,8735,,,0.49321413040161133,0.5845000147819519,0.47816506028175354
0.17544634640216827,28,8749,,,,,
0.22845502197742462,28,8799,,,,,
0.21627208590507507,28,8849,,,,,
0.20263215899467468,28,8899,,,,,
0.20844736695289612,28,8949,,,,,
0.1716105341911316,28,8999,,,,,
,28,9047,0.5501000285148621,0.5511000156402588,,,
,28,9047,,,0.5254156589508057,0.6190000176429749,0.5213842391967773
0.14086315035820007,29,9049,,,,,
0.1777537614107132,29,9099,,,,,
0.19991135597229004,29,9149,,,,,
0.13428805768489838,29,9199,,,,,
0.1984606683254242,29,9249,,,,,
0.17769889533519745,29,9299,,,,,
0.16489097476005554,29,9349,,,,,
,29,9359,0.5536999702453613,0.5529000163078308,,,
,29,9359,,,0.5401893258094788,0.6227999925613403,0.5379607081413269
0.22125180065631866,30,9399,,,,,
0.23242299258708954,30,9449,,,,,
0.22691412270069122,30,9499,,,,,
0.22879815101623535,30,9549,,,,,
0.24771583080291748,30,9599,,,,,
0.24485749006271362,30,9649,,,,,
,30,9671,0.5357000231742859,0.5371000170707703,,,
,30,9671,,,0.5209335088729858,0.6007000207901001,0.5281450152397156
0.1993192434310913,31,9699,,,,,
0.23700538277626038,31,9749,,,,,
0.18333500623703003,31,9799,,,,,
0.2054923176765442,31,9849,,,,,
0.3074353039264679,31,9899,,,,,
0.24403560161590576,31,9949,,,,,
,31,9983,0.5361999869346619,0.5249000191688538,,,
,31,9983,,,0.5165014266967773,0.6060000061988831,0.5270432829856873
0.19957584142684937,32,9999,,,,,
0.1704723834991455,32,10049,,,,,
0.19837965071201324,32,10099,,,,,
0.2228194624185562,32,10149,,,,,
0.22090691328048706,32,10199,,,,,
0.17196473479270935,32,10249,,,,,
,32,10295,0.5612999796867371,0.5473999977111816,,,
,32,10295,,,0.5305989384651184,0.6334999799728394,0.5350561141967773
0.20549273490905762,33,10299,,,,,
0.2058693766593933,33,10349,,,,,
0.16094158589839935,33,10399,,,,,
0.14422957599163055,33,10449,,,,,
0.2172667533159256,33,10499,,,,,
0.23329250514507294,33,10549,,,,,
0.2074088305234909,33,10599,,,,,
,33,10607,0.5633000135421753,0.5648000240325928,,,
,33,10607,,,0.5412660241127014,0.6341999769210815,0.5426432490348816
0.17041754722595215,34,10649,,,,,
0.1590501368045807,34,10699,,,,,
0.1643075942993164,34,10749,,,,,
0.16743212938308716,34,10799,,,,,
0.1588156819343567,34,10849,,,,,
0.2060072273015976,34,10899,,,,,
,34,10919,0.5623000264167786,0.5706999897956848,,,
,34,10919,,,0.5589192509651184,0.6366999745368958,0.5567658543586731
0.1903068572282791,35,10949,,,,,
0.193783238530159,35,10999,,,,,
0.14863906800746918,35,11049,,,,,
0.16222862899303436,35,11099,,,,,
0.15225005149841309,35,11149,,,,,
0.21912483870983124,35,11199,,,,,
,35,11231,0.5781000256538391,0.5788999795913696,,,
,35,11231,,,0.5607472062110901,0.6445000171661377,0.5604467391967773
0.1795278936624527,36,11249,,,,,
0.23501864075660706,36,11299,,,,,
0.14737427234649658,36,11349,,,,,
0.21261118352413177,36,11399,,,,,
0.16429255902767181,36,11449,,,,,
0.18555884063243866,36,11499,,,,,
,36,11543,0.5817999839782715,0.583299994468689,,,
,36,11543,,,0.5673828125,0.6488000154495239,0.5656049847602844
0.14840510487556458,37,11549,,,,,
0.1757529228925705,37,11599,,,,,
0.15925273299217224,37,11649,,,,,
0.17862117290496826,37,11699,,,,,
0.1620495617389679,37,11749,,,,,
0.1724907010793686,37,11799,,,,,
0.18835990130901337,37,11849,,,,,
,37,11855,0.5860000252723694,0.5835999846458435,,,
,37,11855,,,0.5666816830635071,0.6586999893188477,0.5645783543586731
0.16818158328533173,38,11899,,,,,
0.22426332533359528,38,11949,,,,,
0.15564747154712677,38,11999,,,,,
0.25332167744636536,38,12049,,,,,
0.17302344739437103,38,12099,,,,,
0.1602655053138733,38,12149,,,,,
,38,12167,0.5838000178337097,0.5827999711036682,,,
,38,12167,,,0.5680088400840759,0.6572999954223633,0.564453125
0.23011727631092072,39,12199,,,,,
0.14688728749752045,39,12249,,,,,
0.1719001680612564,39,12299,,,,,
0.2531619369983673,39,12349,,,,,
0.15153144299983978,39,12399,,,,,
0.20228311419487,39,12449,,,,,
,39,12479,0.5830000042915344,0.5871000289916992,,,
,39,12479,,,0.5768730044364929,0.6597999930381775,0.5717397928237915
0.12798047065734863,40,12499,,,,,
0.1290465146303177,40,12549,,,,,
0.1485971212387085,40,12599,,,,,
0.2182730883359909,40,12649,,,,,
0.14184869825839996,40,12699,,,,,
0.18646425008773804,40,12749,,,,,
,40,12791,0.5929999947547913,0.5705999732017517,,,
,40,12791,,,0.583082914352417,0.664900004863739,0.5815554857254028
0.19252552092075348,41,12799,,,,,
0.13229429721832275,41,12849,,,,,
0.18842995166778564,41,12899,,,,,
0.16044849157333374,41,12949,,,,,
0.22903765738010406,41,12999,,,,,
0.17296181619167328,41,13049,,,,,
0.1963711977005005,41,13099,,,,,
,41,13103,0.5879999995231628,0.5821999907493591,,,
,41,13103,,,0.578200101852417,0.6581000089645386,0.5797275900840759
0.17534314095973969,42,13149,,,,,
0.2379128336906433,42,13199,,,,,
0.24234773218631744,42,13249,,,,,
0.21314209699630737,42,13299,,,,,
0.15865878760814667,42,13349,,,,,
0.18725107610225677,42,13399,,,,,
,42,13415,0.5730000138282776,0.5845999717712402,,,
,42,13415,,,0.5659805536270142,0.6500999927520752,0.5646784901618958
0.13980218768119812,43,13449,,,,,
0.18123582005500793,43,13499,,,,,
0.21369433403015137,43,13549,,,,,
0.1828691065311432,43,13599,,,,,
0.17435204982757568,43,13649,,,,,
0.18368175625801086,43,13699,,,,,
,43,13727,0.583899974822998,0.5723000168800354,,,
,43,13727,,,0.5743940472602844,0.6610000133514404,0.5707131624221802
0.18693102896213531,44,13749,,,,,
0.16199593245983124,44,13799,,,,,
0.14172717928886414,44,13849,,,,,
0.17510031163692474,44,13899,,,,,
0.16113880276679993,44,13949,,,,,
0.169779971241951,44,13999,,,,,
,44,14039,0.5855000019073486,0.589900016784668,,,
,44,14039,,,0.5768730044364929,0.6672000288963318,0.5771734714508057
0.17573605477809906,45,14049,,,,,
0.16893772780895233,45,14099,,,,,
0.16757018864154816,45,14149,,,,,
0.1201072558760643,45,14199,,,,,
0.1328917145729065,45,14249,,,,,
0.14593876898288727,45,14299,,,,,
0.16268177330493927,45,14349,,,,,
,45,14351,0.5974000096321106,0.5921000242233276,,,
,45,14351,,,0.5783503651618958,0.6772000193595886,0.5850110054016113
0.15244248509407043,46,14399,,,,,
0.17629887163639069,46,14449,,,,,
0.17709316313266754,46,14499,,,,,
0.12760423123836517,46,14549,,,,,
0.20628423988819122,46,14599,,,,,
0.13402186334133148,46,14649,,,,,
,46,14663,0.6017000079154968,0.6043000221252441,,,
,46,14663,,,0.5831330418586731,0.6775000095367432,0.5854116678237915
0.14768695831298828,47,14699,,,,,
0.12702055275440216,47,14749,,,,,
0.21230867505073547,47,14799,,,,,
0.12004948407411575,47,14849,,,,,
0.13176102936267853,47,14899,,,,,
0.18726232647895813,47,14949,,,,,
,47,14975,0.6029999852180481,0.600600004196167,,,
,47,14975,,,0.5897436141967773,0.6851000189781189,0.5911207795143127
0.21021625399589539,48,14999,,,,,
0.15036459267139435,48,15049,,,,,
0.17215397953987122,48,15099,,,,,
0.24260225892066956,48,15149,,,,,
0.17832879722118378,48,15199,,,,,
0.16692912578582764,48,15249,,,,,
,48,15287,0.593999981880188,0.597000002861023,,,
,48,15287,,,0.5848106741905212,0.6704000234603882,0.5769230723381042
0.10604787617921829,49,15299,,,,,
0.1423596292734146,49,15349,,,,,
0.17085355520248413,49,15399,,,,,
0.20820853114128113,49,15449,,,,,
0.21033938229084015,49,15499,,,,,
0.11809171736240387,49,15549,,,,,
0.11805135011672974,49,15599,,,,,
,49,15599,0.5971999764442444,0.6035000085830688,,,
,49,15599,,,0.5932742357254028,0.6723999977111816,0.588792085647583
0.17418162524700165,50,15649,,,,,
0.15044005215168,50,15699,,,,,
0.16378195583820343,50,15749,,,,,
0.1397489309310913,50,15799,,,,,
0.2052956521511078,50,15849,,,,,
0.14368471503257751,50,15899,,,,,
,50,15911,0.6097999811172485,0.6164000034332275,,,
,50,15911,,,0.5979066491127014,0.6873999834060669,0.5961538553237915
0.11129134148359299,51,15949,,,,,
0.13001440465450287,51,15999,,,,,
0.16556498408317566,51,16049,,,,,
0.17386385798454285,51,16099,,,,,
0.16039593517780304,51,16149,,,,,
0.16554559767246246,51,16199,,,,,
,51,16223,0.5902000069618225,0.5843999981880188,,,
,51,16223,,,0.5979316830635071,0.6675000190734863,0.5952774286270142
0.19669033586978912,52,16249,,,,,
0.15187513828277588,52,16299,,,,,
0.14983858168125153,52,16349,,,,,
0.17400968074798584,52,16399,,,,,
0.15260891616344452,52,16449,,,,,
0.15987345576286316,52,16499,,,,,
,52,16535,0.5976999998092651,0.6033999919891357,,,
,52,16535,,,0.5883163213729858,0.6696000099182129,0.5875149965286255
0.10915423184633255,53,16549,,,,,
0.17278090119361877,53,16599,,,,,
0.176163911819458,53,16649,,,,,
0.1817673295736313,53,16699,,,,,
0.1983082890510559,53,16749,,,,,
0.17762164771556854,53,16799,,,,,
,53,16847,0.6082000136375427,0.6072999835014343,,,
,53,16847,,,0.5976812839508057,0.6922000050544739,0.5959284901618958
0.14642579853534698,54,16849,,,,,
0.12847454845905304,54,16899,,,,,
0.16964800655841827,54,16949,,,,,
0.14303265511989594,54,16999,,,,,
0.12361985445022583,54,17049,,,,,
0.1869778335094452,54,17099,,,,,
0.14340560138225555,54,17149,,,,,
,54,17159,0.6100999712944031,0.6115000247955322,,,
,54,17159,,,0.6038411259651184,0.691100001335144,0.6036157608032227
0.17302215099334717,55,17199,,,,,
0.13726483285427094,55,17249,,,,,
0.10409785062074661,55,17299,,,,,
0.13144747912883759,55,17349,,,,,
0.1372016817331314,55,17399,,,,,
0.11128050833940506,55,17449,,,,,
,55,17471,0.6238999962806702,0.6220999956130981,,,
,55,17471,,,0.6129056215286255,0.7071999907493591,0.6125550866127014
0.1315576583147049,56,17499,,,,,
0.12896722555160522,56,17549,,,,,
0.1531028151512146,56,17599,,,,,
0.16401928663253784,56,17649,,,,,
0.19223551452159882,56,17699,,,,,
0.14716105163097382,56,17749,,,,,
,56,17783,0.6047999858856201,0.6098999977111816,,,
,56,17783,,,0.6052183508872986,0.6840999722480774,0.6046925187110901
0.16339991986751556,57,17799,,,,,
0.11872482299804688,57,17849,,,,,
0.19437196850776672,57,17899,,,,,
0.1564609408378601,57,17949,,,,,
0.18276283144950867,57,17999,,,,,
0.14201290905475616,57,18049,,,,,
,57,18095,0.6243000030517578,0.6216999888420105,,,
,57,18095,,,0.6062199473381042,0.7020999789237976,0.6057942509651184
0.14289599657058716,58,18099,,,,,
0.11313628405332565,58,18149,,,,,
0.19116446375846863,58,18199,,,,,
0.14069119095802307,58,18249,,,,,
0.15491314232349396,58,18299,,,,,
0.1483936458826065,58,18349,,,,,
0.13602912425994873,58,18399,,,,,
,58,18407,0.6182000041007996,0.6092000007629395,,,
,58,18407,,,0.6062950491905212,0.7039999961853027,0.6062700152397156
0.1217847615480423,59,18449,,,,,
0.12555080652236938,59,18499,,,,,
0.17098237574100494,59,18549,,,,,
0.2272128462791443,59,18599,,,,,
0.1444351226091385,59,18649,,,,,
0.1022762656211853,59,18699,,,,,
,59,18719,0.6248999834060669,0.6261000037193298,,,
,59,18719,,,0.6105268597602844,0.7111999988555908,0.6110526919364929
0.14519409835338593,60,18749,,,,,
0.16053266823291779,60,18799,,,,,
0.1885930597782135,60,18849,,,,,
0.15868431329727173,60,18899,,,,,
0.11660312861204147,60,18949,,,,,
0.1522759050130844,60,18999,,,,,
,60,19031,0.6262999773025513,0.6243000030517578,,,
