step,train_loss,epoch,val_acc,val_loss,test_acc
49,3.2798688411712646,0,,,
99,3.0819270610809326,0,,,
149,3.0144476890563965,0,,,
199,3.0886430740356445,0,,,
249,2.883866548538208,0,,,
299,2.866896152496338,0,,,
349,2.8293728828430176,0,,,
389,,0,0.3391999900341034,1.8541829586029053,
389,,0,,,0.44429999589920044
399,2.7118260860443115,1,,,
449,2.9221620559692383,1,,,
499,2.748802661895752,1,,,
549,2.884253978729248,1,,,
599,2.7291259765625,1,,,
649,2.8120980262756348,1,,,
699,2.9081549644470215,1,,,
749,2.771860361099243,1,,,
779,,1,0.4133000075817108,1.7038193941116333,
779,,1,,,0.5236999988555908
799,2.7759616374969482,2,,,
849,2.720130443572998,2,,,
899,2.467599630355835,2,,,
949,2.5912835597991943,2,,,
999,2.5367519855499268,2,,,
1049,2.5475354194641113,2,,,
1099,2.5272538661956787,2,,,
1149,2.5071234703063965,2,,,
1169,,2,0.4406999945640564,1.6723675727844238,
1169,,2,,,0.5837000012397766
1199,2.5621767044067383,3,,,
1249,2.5240988731384277,3,,,
1299,2.3799209594726562,3,,,
1349,2.4058568477630615,3,,,
1399,2.3263556957244873,3,,,
1449,2.3568546772003174,3,,,
1499,2.4891841411590576,3,,,
1549,2.423978090286255,3,,,
1559,,3,0.48840001225471497,1.5827568769454956,
1559,,3,,,0.6715999841690063
1599,2.2423453330993652,4,,,
1649,2.4618165493011475,4,,,
1699,2.30450439453125,4,,,
1749,2.72564435005188,4,,,
1799,2.4263157844543457,4,,,
1849,2.5331616401672363,4,,,
1899,2.452420711517334,4,,,
1949,2.361793041229248,4,,,
1949,,4,0.4894999861717224,1.5724815130233765,
1949,,4,,,0.6682000160217285
1999,2.377673387527466,5,,,
2049,2.5166144371032715,5,,,
2099,2.4440078735351562,5,,,
2149,2.392965793609619,5,,,
2199,2.1904964447021484,5,,,
2249,2.1491756439208984,5,,,
2299,2.450108528137207,5,,,
2339,,5,0.5152000188827515,1.5301095247268677,
2339,,5,,,0.7149999737739563
2349,2.326144218444824,6,,,
2399,2.3166403770446777,6,,,
2449,2.355215072631836,6,,,
2499,2.296595573425293,6,,,
2549,2.2985126972198486,6,,,
2599,1.9523073434829712,6,,,
2649,2.3616700172424316,6,,,
2699,2.366669178009033,6,,,
2729,,6,0.5072000026702881,1.5552617311477661,
2729,,6,,,0.6988000273704529
2749,2.1006016731262207,7,,,
2799,2.3442530632019043,7,,,
2849,2.3265209197998047,7,,,
2899,2.2379403114318848,7,,,
2949,2.193005323410034,7,,,
2999,2.0331437587738037,7,,,
3049,2.2495715618133545,7,,,
3099,2.313070058822632,7,,,
3119,,7,0.5331000089645386,1.4947588443756104,
3119,,7,,,0.7297999858856201
3149,2.1974968910217285,8,,,
3199,2.0836424827575684,8,,,
3249,2.288740873336792,8,,,
3299,2.2836647033691406,8,,,
3349,2.351146697998047,8,,,
3399,2.2726311683654785,8,,,
3449,2.231039524078369,8,,,
3499,2.253037929534912,8,,,
3509,,8,0.5343000292778015,1.4730963706970215,
3509,,8,,,0.7558000087738037
3549,2.224342107772827,9,,,
3599,2.461437940597534,9,,,
3649,2.2760214805603027,9,,,
3699,2.0831189155578613,9,,,
3749,2.148153781890869,9,,,
3799,2.2201991081237793,9,,,
3849,2.290548086166382,9,,,
3899,2.2096519470214844,9,,,
3899,,9,0.5412999987602234,1.4678233861923218,
3899,,9,,,0.7773000001907349
3949,1.9662208557128906,10,,,
3999,2.584690570831299,10,,,
4049,2.1025850772857666,10,,,
4099,2.3269851207733154,10,,,
4149,2.4707603454589844,10,,,
4199,2.5657660961151123,10,,,
4211,,10,,,0.7940999865531921
4249,2.653778076171875,11,,,
4299,2.593210458755493,11,,,
4349,2.5966644287109375,11,,,
4399,2.786803960800171,11,,,
4449,2.622805595397949,11,,,
4499,2.7157223224639893,11,,,
4523,,11,0.5558000206947327,1.4888447523117065,
4523,,11,,,0.8087000250816345
4549,2.499948501586914,12,,,
4599,2.26703143119812,12,,,
4649,2.1225063800811768,12,,,
4699,2.2367632389068604,12,,,
4749,2.416853904724121,12,,,
4799,2.3365297317504883,12,,,
4835,,12,0.5533000230789185,1.5502245426177979,
4835,,12,,,0.8137000203132629
4849,2.322328567504883,13,,,
4899,2.297327756881714,13,,,
4949,2.0884344577789307,13,,,
4999,2.109633684158325,13,,,
5049,2.4057767391204834,13,,,
5099,2.385155439376831,13,,,
5147,,13,0.5547000169754028,1.5990431308746338,
5147,,13,,,0.8134999871253967
5149,2.220506429672241,14,,,
5199,2.281338691711426,14,,,
5249,2.275972366333008,14,,,
5299,1.6754398345947266,14,,,
5349,2.3219070434570312,14,,,
5399,2.2122802734375,14,,,
5449,2.3241543769836426,14,,,
5459,,14,0.5561000108718872,1.6479700803756714,
5459,,14,,,0.8141000270843506
5499,2.2563838958740234,15,,,
5549,2.116046667098999,15,,,
5599,2.33915376663208,15,,,
5649,1.8485193252563477,15,,,
5699,2.088909864425659,15,,,
5749,2.144502639770508,15,,,
5771,,15,0.5559999942779541,1.685296893119812,
5771,,15,,,0.820900022983551
5799,2.264967441558838,16,,,
5849,2.2002604007720947,16,,,
5899,1.9607479572296143,16,,,
5949,2.055659532546997,16,,,
5999,2.3782052993774414,16,,,
6049,2.2145614624023438,16,,,
6083,,16,0.557699978351593,1.6922818422317505,
6083,,16,,,0.8328999876976013
6099,1.9675850868225098,17,,,
6149,2.259443759918213,17,,,
6199,2.1758294105529785,17,,,
6249,2.215585231781006,17,,,
6299,2.2276358604431152,17,,,
6349,2.1169943809509277,17,,,
6395,,17,0.5598000288009644,1.7008965015411377,
6395,,17,,,0.8335000276565552
6399,2.044318437576294,18,,,
6449,2.2723805904388428,18,,,
6499,2.1394948959350586,18,,,
6549,2.253793478012085,18,,,
6599,2.186464786529541,18,,,
6649,1.90736985206604,18,,,
6699,2.283623218536377,18,,,
6707,,18,0.5656999945640564,1.7106746435165405,
6707,,18,,,0.8449000120162964
6749,2.25736403465271,19,,,
6799,2.330796480178833,19,,,
6849,2.1394665241241455,19,,,
6899,2.1979191303253174,19,,,
6949,2.0716309547424316,19,,,
6999,2.3451151847839355,19,,,
7019,,19,0.5656999945640564,1.6419121026992798,
7019,,19,,,0.8396999835968018
7049,2.1744120121002197,20,,,
7099,2.1075501441955566,20,,,
7149,2.0439114570617676,20,,,
7199,2.0201215744018555,20,,,
7249,2.2802982330322266,20,,,
7299,2.0300357341766357,20,,,
7331,,20,0.5694000124931335,1.6943738460540771,
7331,,20,,,0.8482000231742859
7349,1.9373979568481445,21,,,
7399,2.2082595825195312,21,,,
7449,2.384049654006958,21,,,
7499,2.2269420623779297,21,,,
7549,2.426018714904785,21,,,
7599,2.0609090328216553,21,,,
7643,,21,0.5687999725341797,1.688568353652954,
7643,,21,,,0.8501999974250793
7649,2.0300958156585693,22,,,
7699,2.2250521183013916,22,,,
7749,2.1731035709381104,22,,,
7799,2.3711483478546143,22,,,
7849,2.041604518890381,22,,,
7899,1.9490580558776855,22,,,
7949,2.0812480449676514,22,,,
7955,,22,0.5680000185966492,1.720231056213379,
7955,,22,,,0.8436999917030334
7999,2.374462842941284,23,,,
8049,2.4220378398895264,23,,,
8099,2.4033122062683105,23,,,
8149,2.3651130199432373,23,,,
8199,2.273801803588867,23,,,
8249,2.396801471710205,23,,,
8267,,23,0.573199987411499,1.7518988847732544,
8267,,23,,,0.8518000245094299
8299,1.7223068475723267,24,,,
8349,1.9864314794540405,24,,,
8399,2.331076145172119,24,,,
8449,2.3713512420654297,24,,,
8499,2.4315383434295654,24,,,
8549,2.2873897552490234,24,,,
8579,,24,0.5720999836921692,1.714108943939209,
8579,,24,,,0.85589998960495
8599,2.171591281890869,25,,,
8649,2.282949447631836,25,,,
8699,2.45761775970459,25,,,
8749,2.3718338012695312,25,,,
8799,2.2968034744262695,25,,,
8849,1.8696658611297607,25,,,
