train_loss,step,epoch,val_acc1,val_acc2,test_acc,train_acc2,train_acc1
0.4790380895137787,49,0,,,,,
0.44136184453964233,99,0,,,,,
0.43435579538345337,149,0,,,,,
0.4467555582523346,199,0,,,,,
0.4027412533760071,249,0,,,,,
0.3821415305137634,299,0,,,,,
,311,0,0.3425000011920929,0.33149999380111694,,,
,311,0,,,0.3513999879360199,0.23297275602817535,0.22979266941547394
0.3572106957435608,349,1,,,,,
0.37278106808662415,399,1,,,,,
0.3769129812717438,449,1,,,,,
0.3686027228832245,499,1,,,,,
0.3645186722278595,549,1,,,,,
0.3442378342151642,599,1,,,,,
,623,1,0.37040001153945923,0.3982999920845032,,,
,623,1,,,0.3808000087738037,0.3645082116127014,0.36410757899284363
0.3447677791118622,649,2,,,,,
0.33516836166381836,699,2,,,,,
0.3287550210952759,749,2,,,,,
0.30907395482063293,799,2,,,,,
0.3188667893409729,849,2,,,,,
0.3124678432941437,899,2,,,,,
,935,2,0.4178999960422516,0.4262999892234802,,,
,935,2,,,0.43529999256134033,0.40887922048568726,0.40902945399284363
0.2860182225704193,949,3,,,,,
0.3031933903694153,999,3,,,,,
0.30969586968421936,1049,3,,,,,
0.3105420470237732,1099,3,,,,,
0.33797571063041687,1149,3,,,,,
0.2964549958705902,1199,3,,,,,
,1247,3,0.4724999964237213,0.4805000126361847,,,
,1247,3,,,0.4925000071525574,0.4524739682674408,0.45204827189445496
0.276398241519928,1249,4,,,,,
0.26707005500793457,1299,4,,,,,
0.25980785489082336,1349,4,,,,,
0.27965739369392395,1399,4,,,,,
0.2314130663871765,1449,4,,,,,
0.2871784269809723,1499,4,,,,,
0.2736318111419678,1549,4,,,,,
,1559,4,0.4970000088214874,0.5005000233650208,,,
,1559,4,,,0.5083000063896179,0.48615285754203796,0.4856770932674408
0.2840018570423126,1599,5,,,,,
0.2497759759426117,1649,5,,,,,
0.2586762011051178,1699,5,,,,,
0.23811151087284088,1749,5,,,,,
0.2933215796947479,1799,5,,,,,
0.2215355783700943,1849,5,,,,,
,1871,5,0.5259000062942505,0.5336999893188477,,,
,1871,5,,,0.5376999974250793,0.5123698115348816,0.5114182829856873
0.23214299976825714,1899,6,,,,,
0.2454657107591629,1949,6,,,,,
0.27680256962776184,1999,6,,,,,
0.25366801023483276,2049,6,,,,,
0.23784708976745605,2099,6,,,,,
0.267871230840683,2149,6,,,,,
,2183,6,0.5307999849319458,0.5318999886512756,,,
,2183,6,,,0.545799970626831,0.5309745669364929,0.5274438858032227
0.24196898937225342,2199,7,,,,,
0.2223484069108963,2249,7,,,,,
0.2381160408258438,2299,7,,,,,
0.22473211586475372,2349,7,,,,,
0.19481828808784485,2399,7,,,,,
0.2401411384344101,2449,7,,,,,
,2495,7,0.557699978351593,0.5582000017166138,,,
,2495,7,,,0.5834000110626221,0.5397636294364929,0.5402644276618958
0.21676628291606903,2499,8,,,,,
0.21343377232551575,2549,8,,,,,
0.21400578320026398,2599,8,,,,,
0.2037915736436844,2649,8,,,,,
0.21890351176261902,2699,8,,,,,
0.17511452734470367,2749,8,,,,,
0.18134315311908722,2799,8,,,,,
,2807,8,0.5683000087738037,0.5648999810218811,,,
,2807,8,,,0.5934000015258789,0.5566906929016113,0.5568910241127014
0.20074795186519623,2849,9,,,,,
0.22903573513031006,2899,9,,,,,
0.1810207962989807,2949,9,,,,,
0.22280876338481903,2999,9,,,,,
0.17356659471988678,3049,9,,,,,
0.17936943471431732,3099,9,,,,,
,3119,9,0.5777000188827515,0.5777999758720398,,,
,3119,9,,,0.5995000004768372,0.5667567849159241,0.5673828125
0.20497167110443115,3149,10,,,,,
0.14964130520820618,3199,10,,,,,
0.20715229213237762,3249,10,,,,,
0.14660774171352386,3299,10,,,,,
0.19453062117099762,3349,10,,,,,
0.21688322722911835,3399,10,,,,,
,3431,10,0.5867999792098999,0.5716999769210815,,,
,3431,10,,,0.6097999811172485,0.5755959749221802,0.5759715437889099
0.1639057993888855,3449,11,,,,,
0.17140814661979675,3499,11,,,,,
0.19679078459739685,3549,11,,,,,
0.1668677181005478,3599,11,,,,,
0.14687253534793854,3649,11,,,,,
0.16577287018299103,3699,11,,,,,
,3743,11,0.5949000120162964,0.59579998254776,,,
,3743,11,,,0.6158000230789185,0.5863631963729858,0.5875651240348816
0.177825465798378,3749,12,,,,,
0.16226458549499512,3799,12,,,,,
0.15713715553283691,3849,12,,,,,
0.21192604303359985,3899,12,,,,,
0.18468748033046722,3949,12,,,,,
0.15507127344608307,3999,12,,,,,
0.16655804216861725,4049,12,,,,,
,4055,12,0.6018999814987183,0.6021000146865845,,,
,4055,12,,,0.6201000213623047,0.5897436141967773,0.5896934866905212
0.15740975737571716,4099,13,,,,,
0.1256994903087616,4149,13,,,,,
0.1643812507390976,4199,13,,,,,
0.14268048107624054,4249,13,,,,,
0.15288634598255157,4299,13,,,,,
0.21028999984264374,4349,13,,,,,
,4367,13,0.6050000190734863,0.6087999939918518,,,
,4367,13,,,0.630299985408783,0.599684476852417,0.5996344089508057
0.16553878784179688,4399,14,,,,,
0.13289126753807068,4449,14,,,,,
0.15274553000926971,4499,14,,,,,
0.18614789843559265,4549,14,,,,,
0.1493983417749405,4599,14,,,,,
0.15527106821537018,4649,14,,,,,
,4679,14,0.6014999747276306,0.5983999967575073,,,
,4679,14,,,0.6252999901771545,0.6047676205635071,0.6063451766967773
0.17454418540000916,4699,15,,,,,
0.17195270955562592,4749,15,,,,,
0.12888410687446594,4799,15,,,,,
0.13631661236286163,4849,15,,,,,
0.13479124009609222,4899,15,,,,,
0.16711395978927612,4949,15,,,,,
,4991,15,0.6211000084877014,0.6179999709129333,,,
,4991,15,,,0.6517000198364258,0.610276460647583,0.6117788553237915
0.13664530217647552,4999,16,,,,,
0.2301575094461441,5049,16,,,,,
0.17710985243320465,5099,16,,,,,
0.18308301270008087,5149,16,,,,,
0.18487997353076935,5199,16,,,,,
0.15461914241313934,5249,16,,,,,
0.16955062747001648,5299,16,,,,,
,5303,16,0.6208999752998352,0.6197999715805054,,,
,5303,16,,,0.6437000036239624,0.6110026240348816,0.613356351852417
0.16372065246105194,5349,17,,,,,
0.15644976496696472,5399,17,,,,,
0.15838897228240967,5449,17,,,,,
0.18454688787460327,5499,17,,,,,
0.16738377511501312,5549,17,,,,,
0.19480766355991364,5599,17,,,,,
,5615,17,0.616599977016449,0.6209999918937683,,,
,5615,17,,,0.6424999833106995,0.6151091456413269,0.6159855723381042
0.11399893462657928,5649,18,,,,,
0.21584972739219666,5699,18,,,,,
0.16606132686138153,5749,18,,,,,
0.19373519718647003,5799,18,,,,,
0.15894146263599396,5849,18,,,,,
0.15288276970386505,5899,18,,,,,
,5927,18,0.6191999912261963,0.6001999974250793,,,
,5927,18,,,0.6438000202178955,0.6177383661270142,0.6182892918586731
0.16241127252578735,5949,19,,,,,
0.25299111008644104,5999,19,,,,,
0.2332562506198883,6049,19,,,,,
0.2069743126630783,6099,19,,,,,
0.21510227024555206,6149,19,,,,,
0.23060551285743713,6199,19,,,,,
,6239,19,0.5681999921798706,0.5895000100135803,,,
,6239,19,,,0.5924000144004822,0.6092497706413269,0.5997346043586731
0.24837389588356018,6249,20,,,,,
0.14354956150054932,6299,20,,,,,
0.18852540850639343,6349,20,,,,,
0.15979966521263123,6399,20,,,,,
