epoch,step,test_acc,train_loss
0,49,,4.221716403961182
0,99,,4.149774551391602
0,149,,4.247929096221924
0,199,,4.31311559677124
0,249,,3.415992259979248
0,299,,3.761566638946533
0,349,,4.114406585693359
0,389,0.16019999980926514,
1,399,,4.599769592285156
1,449,,4.054826259613037
1,499,,4.076068878173828
1,549,,4.155675411224365
1,599,,3.4816060066223145
1,649,,3.8183445930480957
1,699,,3.975465774536133
1,749,,3.656654119491577
1,779,0.193900004029274,
2,799,,3.32808256149292
2,849,,3.6987409591674805
2,899,,3.570969820022583
2,949,,3.3761348724365234
2,999,,3.1378984451293945
2,1049,,3.3810861110687256
2,1099,,3.1686158180236816
2,1149,,3.651822328567505
2,1169,0.2605000138282776,
3,1199,,3.4543912410736084
3,1249,,3.7997889518737793
3,1299,,3.176999092102051
3,1349,,3.2709197998046875
3,1399,,3.3304710388183594
3,1449,,2.9115662574768066
3,1499,,3.323378086090088
3,1549,,2.921755790710449
3,1559,0.3070000112056732,
4,1599,,3.2090904712677
4,1649,,3.649040699005127
4,1699,,3.0817794799804688
4,1749,,3.2038819789886475
4,1799,,3.1706836223602295
4,1849,,3.4454457759857178
4,1899,,2.82989501953125
4,1949,,3.3277370929718018
4,1949,0.32710000872612,
5,1999,,2.922065258026123
5,2049,,2.8866796493530273
5,2099,,3.144231081008911
5,2149,,3.3446264266967773
5,2199,,3.4335432052612305
5,2249,,2.7260148525238037
5,2299,,2.667236804962158
5,2339,0.36309999227523804,
6,2349,,2.6310553550720215
6,2399,,2.6598594188690186
6,2449,,2.6014668941497803
6,2499,,2.7181153297424316
6,2549,,3.0906636714935303
6,2599,,3.146698474884033
6,2649,,3.016589641571045
6,2699,,3.036729574203491
6,2729,0.3799999952316284,
7,2749,,2.642228841781616
7,2799,,3.5130722522735596
7,2849,,2.9166855812072754
7,2899,,2.5558807849884033
7,2949,,3.122838020324707
7,2999,,2.8530476093292236
7,3049,,2.4495410919189453
7,3099,,2.7870030403137207
7,3119,0.3971000015735626,
8,3149,,3.2025763988494873
8,3199,,2.728153944015503
8,3249,,2.4044270515441895
8,3299,,2.892742395401001
8,3349,,3.5681660175323486
8,3399,,3.262695789337158
8,3449,,3.26991868019104
8,3499,,2.6749022006988525
