epoch,step,test_acc,train_acc,train_loss
0,49,,,3.8570151329040527
0,99,,,3.7329599857330322
0,149,,,3.690784215927124
0,199,,,3.6955442428588867
0,249,,,3.4838194847106934
0,299,,,3.3925013542175293
0,349,,,3.5214555263519287
0,389,0.43220001459121704,0.24415063858032227,
1,399,,,3.1089658737182617
1,449,,,3.445000171661377
1,499,,,3.2743563652038574
1,549,,,3.305412769317627
1,599,,,3.4304306507110596
1,649,,,3.2355189323425293
1,699,,,2.84962797164917
1,749,,,2.860604763031006
1,779,0.49149999022483826,0.3296875059604645,
2,799,,,3.1626780033111572
2,849,,,3.274521589279175
2,899,,,3.0390729904174805
2,949,,,2.8962602615356445
2,999,,,3.2011032104492188
2,1049,,,2.951385259628296
2,1099,,,3.118135690689087
2,1149,,,3.0876657962799072
2,1169,0.5552999973297119,0.3697716295719147,
3,1199,,,2.792757034301758
3,1249,,,2.708566427230835
3,1299,,,3.4290342330932617
3,1349,,,3.0833740234375
3,1399,,,3.1284849643707275
3,1449,,,3.0687432289123535
3,1499,,,3.0255143642425537
3,1549,,,2.7095978260040283
3,1559,0.5536999702453613,0.3991987109184265,
4,1599,,,2.848367214202881
4,1649,,,3.0156893730163574
4,1699,,,2.9862375259399414
4,1749,,,2.581470251083374
4,1799,,,3.0667641162872314
4,1849,,,2.7884020805358887
4,1899,,,2.7709381580352783
4,1949,,,2.901308059692383
4,1949,0.5982000231742859,0.4259214699268341,
5,1999,,,2.8127689361572266
5,2049,,,2.8380980491638184
5,2099,,,2.8637800216674805
5,2149,,,2.6453607082366943
5,2199,,,2.803274631500244
5,2249,,,2.814319610595703
5,2299,,,3.168513536453247
5,2339,0.6482999920845032,0.44028446078300476,
6,2349,,,3.0530688762664795
6,2399,,,2.8040823936462402
6,2449,,,2.685655117034912
6,2499,,,2.7890000343322754
6,2549,,,2.769838333129883
6,2599,,,2.9007949829101562
6,2649,,,2.78975248336792
6,2699,,,2.459418773651123
6,2729,0.6840999722480774,0.45296475291252136,
7,2749,,,2.8681490421295166
7,2799,,,2.605865001678467
7,2849,,,2.4809470176696777
7,2899,,,2.782182216644287
7,2949,,,2.8663320541381836
7,2999,,,2.475055694580078
7,3049,,,2.680140256881714
7,3099,,,2.3943943977355957
7,3119,0.7075999975204468,0.4661458432674408,
8,3149,,,2.5012474060058594
8,3199,,,2.5397839546203613
8,3249,,,2.6255271434783936
8,3299,,,2.582730531692505
8,3349,,,2.5605874061584473
8,3399,,,2.533740997314453
8,3449,,,2.8754677772521973
8,3499,,,2.585489273071289
8,3509,0.7181000113487244,0.4731370210647583,
9,3549,,,2.608430862426758
9,3599,,,2.2955639362335205
9,3649,,,2.440152168273926
9,3699,,,2.287930727005005
9,3749,,,2.3215930461883545
9,3799,,,2.273606061935425
9,3849,,,2.365067481994629
9,3899,,,2.3197760581970215
