epoch,step,train_loss,val_loss,val_acc,train_acc,test_acc
0,49,2.0888941287994385,,,,
0,99,2.037517547607422,,,,
0,149,2.0291996002197266,,,,
0,199,1.792553186416626,,,,
0,249,1.8815243244171143,,,,
0,299,1.8431825637817383,,,,
0,311,,1.8687244653701782,0.3822999894618988,,
0,311,,,,0.32594650983810425,0.4226999878883362
1,349,1.6865581274032593,,,,
1,399,1.704082727432251,,,,
1,449,1.6488993167877197,,,,
1,499,1.6376959085464478,,,,
1,549,1.7801777124404907,,,,
1,599,1.5442540645599365,,,,
1,623,,1.6352986097335815,0.5012999773025513,,
1,623,,,,0.4593850076198578,0.550599992275238
2,649,1.6021318435668945,,,,
2,699,1.5011570453643799,,,,
2,749,1.6386932134628296,,,,
2,799,1.6255007982254028,,,,
2,849,1.5087506771087646,,,,
2,899,1.7329598665237427,,,,
2,935,,1.5782803297042847,0.515500009059906,,
2,935,,,,0.5324268937110901,0.5769000053405762
3,949,1.4573372602462769,,,,
3,999,1.4392263889312744,,,,
3,1049,1.5365092754364014,,,,
3,1099,1.4974504709243774,,,,
3,1149,1.4160305261611938,,,,
3,1199,1.368269920349121,,,,
3,1247,,1.4703960418701172,0.5800999999046326,,
3,1247,,,,0.5895683169364929,0.6459000110626221
4,1249,1.5112711191177368,,,,
4,1299,1.3133163452148438,,,,
4,1349,1.3854198455810547,,,,
4,1399,1.3716702461242676,,,,
4,1449,1.5279676914215088,,,,
4,1499,1.2900971174240112,,,,
4,1549,1.4147359132766724,,,,
4,1559,,1.457419514656067,0.5809999704360962,,
4,1559,,,,0.6235727071762085,0.6466000080108643
5,1599,1.2539349794387817,,,,
5,1649,1.282189130783081,,,,
5,1699,1.2733937501907349,,,,
5,1749,1.2797898054122925,,,,
5,1799,1.392703652381897,,,,
5,1849,1.346651315689087,,,,
5,1871,,1.3108441829681396,0.6474999785423279,,
5,1871,,,,0.6500149965286255,0.7283999919891357
6,1899,1.356774926185608,,,,
6,1949,1.1757866144180298,,,,
6,1999,1.2225708961486816,,,,
6,2049,1.118140459060669,,,,
6,2099,1.3678069114685059,,,,
6,2149,1.2259957790374756,,,,
6,2183,,1.2666189670562744,0.6639999747276306,,
6,2183,,,,0.6683694124221802,0.746999979019165
7,2199,1.1826298236846924,,,,
7,2249,1.2799577713012695,,,,
7,2299,1.1874159574508667,,,,
7,2349,1.2078986167907715,,,,
7,2399,1.1972545385360718,,,,
7,2449,1.1989625692367554,,,,
7,2495,,1.251273512840271,0.6585000157356262,,
7,2495,,,,0.6841446161270142,0.7479000091552734
8,2499,1.1894748210906982,,,,
8,2549,1.1794813871383667,,,,
8,2599,1.3053126335144043,,,,
8,2649,1.1152507066726685,,,,
8,2699,1.2409955263137817,,,,
8,2749,1.1423282623291016,,,,
8,2799,1.215673565864563,,,,
8,2807,,1.1630618572235107,0.6988999843597412,,
8,2807,,,,0.6939603090286255,0.7894999980926514
9,2849,1.1174447536468506,,,,
9,2899,1.300833821296692,,,,
9,2949,1.188368320465088,,,,
9,2999,1.2179176807403564,,,,
9,3049,1.109686255455017,,,,
9,3099,1.166461706161499,,,,
9,3119,,1.178407907485962,0.6899999976158142,,
9,3119,,,,0.7025991678237915,0.7875000238418579
10,3149,1.1235023736953735,,,,
10,3199,1.0383884906768799,,,,
10,3249,1.2653816938400269,,,,
10,3299,1.0712885856628418,,,,
10,3349,1.0752217769622803,,,,
10,3399,1.0646439790725708,,,,
10,3431,,1.1755280494689941,0.6815000176429749,,
10,3431,,,,0.7125400900840759,0.7756999731063843
11,3449,1.0398846864700317,,,,
11,3499,1.0491477251052856,,,,
11,3549,1.0960817337036133,,,,
11,3599,1.0272217988967896,,,,
11,3649,1.126388430595398,,,,
11,3699,1.1441700458526611,,,,
11,3743,,1.1472845077514648,0.6956999897956848,,
11,3743,,,,0.7203274965286255,0.792900025844574
12,3749,1.1601793766021729,,,,
12,3799,0.9748266339302063,,,,
12,3849,1.0875999927520752,,,,
12,3899,1.3180350065231323,,,,
12,3949,1.0916658639907837,,,,
12,3999,0.880077600479126,,,,
12,4049,1.0857967138290405,,,,
12,4055,,1.1285651922225952,0.6970000267028809,,
12,4055,,,,0.7274138331413269,0.8003000020980835
13,4099,1.0760523080825806,,,,
13,4149,1.1472753286361694,,,,
13,4199,0.9395618438720703,,,,
13,4249,1.1053121089935303,,,,
13,4299,0.9389772415161133,,,,
13,4349,0.9653812050819397,,,,
13,4367,,1.1111903190612793,0.699999988079071,,
13,4367,,,,0.7327724099159241,0.7876999974250793
14,4399,0.9590283632278442,,,,
14,4449,1.0024638175964355,,,,
14,4499,1.178384780883789,,,,
14,4549,1.0026456117630005,,,,
14,4599,1.1086007356643677,,,,
14,4649,1.0179669857025146,,,,
14,4679,,1.1459382772445679,0.6926000118255615,,
14,4679,,,,0.7400841116905212,0.7800999879837036
15,4699,0.9727627635002136,,,,
15,4749,1.0302053689956665,,,,
15,4799,1.021643042564392,,,,
15,4849,0.9863932132720947,,,,
15,4899,0.9620182514190674,,,,
15,4949,1.0310899019241333,,,,
15,4991,,1.0578781366348267,0.720300018787384,,
15,4991,,,,0.7449919581413269,0.8263000249862671
16,4999,0.9144922494888306,,,,
16,5049,1.055457353591919,,,,
16,5099,0.9302985072135925,,,,
16,5149,0.9519985914230347,,,,
16,5199,0.9877455234527588,,,,
16,5249,1.0319875478744507,,,,
16,5299,1.0018032789230347,,,,
16,5303,,1.0707767009735107,0.7092999815940857,,
16,5303,,,,0.7540314793586731,0.8197000026702881
17,5349,1.0902622938156128,,,,
17,5399,0.8552654385566711,,,,
17,5449,0.8829806447029114,,,,
17,5499,0.9639097452163696,,,,
17,5549,0.9771043062210083,,,,
17,5599,0.9381018280982971,,,,
17,5615,,1.0138996839523315,0.7355999946594238,,
17,5615,,,,0.7557341456413269,0.8385999798774719
18,5649,1.1224523782730103,,,,
18,5699,0.9854364395141602,,,,
18,5749,0.9334198236465454,,,,
18,5799,0.9390000700950623,,,,
18,5849,1.0520908832550049,,,,
18,5899,0.9656628370285034,,,,
18,5927,,1.0251809358596802,0.7293999791145325,,
18,5927,,,,0.7574619650840759,0.8299999833106995
19,5949,0.9838562607765198,,,,
19,5999,0.9469510316848755,,,,
19,6049,0.9872034788131714,,,,
19,6099,0.9445591568946838,,,,
19,6149,0.9412510991096497,,,,
19,6199,1.008781909942627,,,,
19,6239,,1.0443992614746094,0.7161999940872192,,
19,6239,,,,0.763671875,0.8217999935150146
20,6249,1.053834080696106,,,,
20,6299,1.0199745893478394,,,,
20,6349,0.9088091254234314,,,,
20,6399,0.9696521162986755,,,,
20,6449,0.8343487977981567,,,,
20,6499,0.8777284026145935,,,,
20,6549,0.9984208345413208,,,,
20,6551,,1.0417518615722656,0.7181000113487244,,
20,6551,,,,0.7673527598381042,0.8288999795913696
21,6599,0.8511144518852234,,,,
21,6649,0.9944434762001038,,,,
21,6699,0.9007077813148499,,,,
21,6749,1.000382900238037,,,,
21,6799,0.994536817073822,,,,
21,6849,0.9358445405960083,,,,
21,6863,,0.9763537049293518,0.7434999942779541,,
21,6863,,,,0.7713591456413269,0.8471999764442444
22,6899,0.7619435787200928,,,,
22,6949,0.8192365169525146,,,,
22,6999,0.9648078680038452,,,,
22,7049,0.6857410073280334,,,,
22,7099,0.986109733581543,,,,
22,7149,0.9654488563537598,,,,
22,7175,,0.9672874808311462,0.7475000023841858,,
22,7175,,,,0.7787710428237915,0.8533999919891357
23,7199,0.9736233353614807,,,,
23,7249,0.8798370957374573,,,,
23,7299,1.01093327999115,,,,
23,7349,0.9603928327560425,,,,
23,7399,1.0318944454193115,,,,
23,7449,0.71587735414505,,,,
23,7487,,1.0000779628753662,0.7315999865531921,,
23,7487,,,,0.7768930196762085,0.833299994468689
24,7499,0.895990788936615,,,,
24,7549,0.7310333847999573,,,,
24,7599,0.6640638709068298,,,,
24,7649,0.9396950602531433,,,,
24,7699,0.756657063961029,,,,
24,7749,0.8845059871673584,,,,
24,7799,0.8918046355247498,,,,
24,7799,,1.0116040706634521,0.7261999845504761,,
24,7799,,,,0.7824018597602844,0.8258000016212463
25,7849,0.8576484322547913,,,,
25,7899,0.9051897525787354,,,,
25,7949,0.9524928331375122,,,,
25,7999,0.7430309057235718,,,,
25,8049,0.7066864371299744,,,,
25,8099,0.8950604200363159,,,,
25,8111,,0.9719683527946472,0.741100013256073,,
25,8111,,,,0.7859575152397156,0.839900016784668
26,8149,1.1054826974868774,,,,
26,8199,0.8449565172195435,,,,
26,8249,1.0219475030899048,,,,
26,8299,0.7595797181129456,,,,
26,8349,0.8881049156188965,,,,
26,8399,0.760226309299469,,,,
26,8423,,0.9817090034484863,0.7416999936103821,,
26,8423,,,,0.789963960647583,0.8449000120162964
27,8449,0.9644114375114441,,,,
27,8499,0.8950110077857971,,,,
27,8549,0.8232430219650269,,,,
27,8599,0.8159433007240295,,,,
27,8649,0.8133320808410645,,,,
27,8699,0.919675350189209,,,,
27,8735,,0.9569116234779358,0.7437999844551086,,
27,8735,,,,0.7912910580635071,0.8579999804496765
28,8749,0.8037925958633423,,,,
28,8799,0.8557946681976318,,,,
