epoch,step,test_acc,train_loss
0,49,,2.0101139545440674
0,99,,1.7422982454299927
0,149,,1.7096049785614014
0,199,,1.7330803871154785
0,249,,1.8824976682662964
0,299,,1.8212306499481201
0,349,,1.7334755659103394
0,389,0.541100025177002,
1,399,,2.1007394790649414
1,449,,1.8727623224258423
1,499,,1.8633605241775513
1,549,,1.5747828483581543
1,599,,1.5570391416549683
1,649,,1.2873889207839966
1,699,,1.7105580568313599
1,749,,1.6872539520263672
1,779,0.5562999844551086,
2,799,,1.602358341217041
2,849,,1.201284646987915
2,899,,1.7556298971176147
2,949,,1.1347568035125732
2,999,,1.560319185256958
2,1049,,1.3698441982269287
2,1099,,1.6379046440124512
2,1149,,1.4173760414123535
2,1169,0.6144999861717224,
3,1199,,1.2018976211547852
3,1249,,1.560549259185791
3,1299,,1.5681726932525635
3,1349,,1.5870540142059326
3,1399,,0.9416060447692871
3,1449,,1.2901942729949951
3,1499,,0.5160388946533203
3,1549,,0.7258152961730957
3,1559,0.6552000045776367,
4,1599,,1.5041841268539429
4,1649,,1.6210283041000366
4,1699,,1.4403048753738403
4,1749,,0.8440616130828857
4,1799,,0.9775588512420654
4,1849,,0.9898121356964111
4,1899,,1.4942063093185425
4,1949,,1.0130690336227417
4,1949,0.6574000120162964,
5,1999,,1.075325608253479
5,2049,,0.43217331171035767
5,2099,,1.4059016704559326
5,2149,,0.42909038066864014
5,2199,,0.5523592233657837
5,2249,,1.2392889261245728
5,2299,,0.5281198024749756
5,2339,0.7027000188827515,
6,2349,,0.489757239818573
6,2399,,0.9649800062179565
6,2449,,0.5704545974731445
6,2499,,0.27767181396484375
6,2549,,0.33447015285491943
6,2599,,0.27308332920074463
6,2649,,0.6350475549697876
6,2699,,0.3718365430831909
6,2729,0.7390000224113464,
7,2749,,-0.20938336849212646
7,2799,,-0.25047767162323
7,2849,,1.2760072946548462
7,2899,,-0.3130873441696167
7,2949,,-0.5587382316589355
7,2999,,0.7569401860237122
7,3049,,0.8189876675605774
7,3099,,0.14060330390930176
7,3119,0.7540000081062317,
8,3149,,1.3896784782409668
8,3199,,0.8773318529129028
8,3249,,0.5259270668029785
8,3299,,0.6143499612808228
8,3349,,0.17770600318908691
8,3399,,0.5947446823120117
8,3449,,-0.4778834581375122
8,3499,,1.1308833360671997
8,3509,0.7585999965667725,
9,3549,,-0.32847917079925537
9,3599,,0.5917555093765259
9,3649,,1.0127863883972168
9,3699,,0.9607428312301636
9,3749,,0.9382379055023193
9,3799,,0.5858414173126221
9,3849,,0.4671363830566406
9,3899,,0.6172741651535034
9,3899,0.7628999948501587,
10,3949,,-0.21674156188964844
10,3999,,-0.08881497383117676
10,4049,,0.5550152063369751
10,4099,,1.063509225845337
10,4149,,0.7956568598747253
10,4199,,-0.6917070150375366
10,4249,,-0.2746027708053589
10,4289,0.7785000205039978,
11,4299,,0.02788400650024414
11,4349,,-0.26086509227752686
11,4399,,0.829006552696228
11,4449,,0.8775195479393005
11,4499,,-0.892310380935669
11,4549,,-1.1823291778564453
11,4599,,0.6502642631530762
11,4649,,-0.40581607818603516
11,4679,0.8145999908447266,
12,4699,,-1.0008724927902222
12,4749,,0.7035884857177734
12,4799,,-1.292905330657959
12,4849,,-0.31174349784851074
12,4899,,0.6368587017059326
12,4949,,0.6736321449279785
12,4999,,0.9529194831848145
12,5049,,-1.5063279867172241
12,5069,0.8180000185966492,
13,5099,,0.3332713842391968
13,5149,,0.8510532379150391
13,5199,,-0.9582111835479736
13,5249,,-1.9151866436004639
13,5299,,0.7526485919952393
13,5349,,-1.7145899534225464
