train_loss,step,epoch,val_loss,val_acc,test_acc
2.8733584880828857,49,0,,,
2.8345391750335693,99,0,,,
2.7505154609680176,149,0,,,
2.66434907913208,199,0,,,
2.603348970413208,249,0,,,
2.426417350769043,299,0,,,
2.329000234603882,349,0,,,
,389,0,1.5238919258117676,0.4724999964237213,
,389,0,,,0.5299999713897705
2.497089147567749,399,1,,,
2.3453006744384766,449,1,,,
2.441091537475586,499,1,,,
2.263079881668091,549,1,,,
2.0776002407073975,599,1,,,
2.234374523162842,649,1,,,
2.125643730163574,699,1,,,
2.0176501274108887,749,1,,,
,779,1,1.3868370056152344,0.5414999723434448,
,779,1,,,0.607200026512146
1.99686598777771,799,2,,,
2.0668721199035645,849,2,,,
1.8164057731628418,899,2,,,
2.0970218181610107,949,2,,,
2.148174285888672,999,2,,,
2.125612497329712,1049,2,,,
1.7424585819244385,1099,2,,,
2.060817241668701,1149,2,,,
,1169,2,1.3021010160446167,0.6085000038146973,
,1169,2,,,0.6991000175476074
1.7375930547714233,1199,3,,,
1.8199771642684937,1249,3,,,
1.8673133850097656,1299,3,,,
1.6725869178771973,1349,3,,,
1.779585361480713,1399,3,,,
1.8067474365234375,1449,3,,,
1.856724500656128,1499,3,,,
1.8898546695709229,1549,3,,,
,1559,3,1.1242598295211792,0.6543999910354614,
,1559,3,,,0.7462999820709229
1.5983201265335083,1599,4,,,
1.8448758125305176,1649,4,,,
1.928161859512329,1699,4,,,
1.68948495388031,1749,4,,,
1.6614340543746948,1799,4,,,
1.7324004173278809,1849,4,,,
1.757506012916565,1899,4,,,
1.6677725315093994,1949,4,,,
,1949,4,1.0672062635421753,0.6827999949455261,
,1949,4,,,0.7856000065803528
1.6247611045837402,1999,5,,,
1.6091821193695068,2049,5,,,
1.7029470205307007,2099,5,,,
1.6763136386871338,2149,5,,,
1.5399932861328125,2199,5,,,
1.4656274318695068,2249,5,,,
1.4378275871276855,2299,5,,,
,2339,5,1.0753494501113892,0.6762999892234802,
,2339,5,,,0.7847999930381775
1.7938745021820068,2349,6,,,
1.463800072669983,2399,6,,,
1.5381883382797241,2449,6,,,
1.677459716796875,2499,6,,,
1.5470927953720093,2549,6,,,
1.5754055976867676,2599,6,,,
1.4949053525924683,2649,6,,,
1.6214159727096558,2699,6,,,
,2729,6,1.0270181894302368,0.7010999917984009,
,2729,6,,,0.8066999912261963
1.5048027038574219,2749,7,,,
1.4343719482421875,2799,7,,,
1.2699251174926758,2849,7,,,
1.5316228866577148,2899,7,,,
1.6600981950759888,2949,7,,,
1.5147873163223267,2999,7,,,
1.6636836528778076,3049,7,,,
1.5121524333953857,3099,7,,,
,3119,7,1.000805377960205,0.7120000123977661,
,3119,7,,,0.8187000155448914
1.4146615266799927,3149,8,,,
1.5251256227493286,3199,8,,,
1.3563847541809082,3249,8,,,
1.355154037475586,3299,8,,,
1.8599385023117065,3349,8,,,
1.308309555053711,3399,8,,,
1.6996725797653198,3449,8,,,
1.6253302097320557,3499,8,,,
,3509,8,0.9887768626213074,0.7131999731063843,
,3509,8,,,0.8263999819755554
1.5564730167388916,3549,9,,,
1.422912836074829,3599,9,,,
1.3640323877334595,3649,9,,,
1.455625057220459,3699,9,,,
1.7708582878112793,3749,9,,,
1.634629249572754,3799,9,,,
1.4957754611968994,3849,9,,,
1.4294490814208984,3899,9,,,
,3899,9,0.9829584956169128,0.7218000292778015,
,3899,9,,,0.8346999883651733
2.220014810562134,3949,10,,,
2.4129796028137207,3999,10,,,
1.707282304763794,4049,10,,,
2.2129416465759277,4099,10,,,
2.2462475299835205,4149,10,,,
2.2837507724761963,4199,10,,,
,4211,10,,,0.8529000282287598
1.7912548780441284,4249,11,,,
1.9237927198410034,4299,11,,,
2.313230037689209,4349,11,,,
1.9433891773223877,4399,11,,,
2.1433613300323486,4449,11,,,
1.7198643684387207,4499,11,,,
,4523,11,1.016801118850708,0.734000027179718,
,4523,11,,,0.8555999994277954
2.280404567718506,4549,12,,,
2.012098789215088,4599,12,,,
2.292478084564209,4649,12,,,
2.2658214569091797,4699,12,,,
2.1206917762756348,4749,12,,,
2.0594210624694824,4799,12,,,
,4835,12,1.001948595046997,0.7398999929428101,
,4835,12,,,0.8557999730110168
2.2982563972473145,4849,13,,,
2.0377197265625,4899,13,,,
2.274726390838623,4949,13,,,
1.5978341102600098,4999,13,,,
1.9409446716308594,5049,13,,,
2.28212833404541,5099,13,,,
,5147,13,1.0314103364944458,0.7386999726295471,
,5147,13,,,0.855400025844574
2.0154426097869873,5149,14,,,
2.242218494415283,5199,14,,,
2.128772258758545,5249,14,,,
1.8597908020019531,5299,14,,,
2.2407004833221436,5349,14,,,
2.1240620613098145,5399,14,,,
2.008725881576538,5449,14,,,
