epoch,step,test_acc,train_acc1,train_acc2,train_loss1,train_loss2
0,49,,,,0.01737252250313759,0.01836911402642727
0,99,,,,0.016394011676311493,0.016750376671552658
0,149,,,,0.015481636859476566,0.015773572027683258
0,199,,,,0.015799595043063164,0.01571391522884369
0,249,,,,0.015743078663945198,0.015549132600426674
0,299,,,,0.015051077120006084,0.015286152251064777
0,349,,,,0.01524088904261589,0.015149693004786968
0,389,0.3544999957084656,0.25072115659713745,0.23754006624221802,,
1,399,,,,0.01564888469874859,0.016033057123422623
1,449,,,,0.014945976436138153,0.01631600596010685
1,499,,,,0.014797772280871868,0.014596639201045036
1,549,,,,0.01447624433785677,0.015041116625070572
1,599,,,,0.014977837912738323,0.015693679451942444
1,649,,,,0.015354197472333908,0.01608012616634369
1,699,,,,0.013728398829698563,0.013971208594739437
1,749,,,,0.01477723103016615,0.015352874994277954
1,779,0.45669999718666077,0.3243389427661896,0.29547277092933655,,
2,799,,,,0.014174156822264194,0.014743218198418617
2,849,,,,0.014783967286348343,0.015128975734114647
2,899,,,,0.013525024056434631,0.014163680374622345
2,949,,,,0.013053256087005138,0.01366481650620699
2,999,,,,0.01412484236061573,0.013880576007068157
2,1049,,,,0.013584986329078674,0.013813767582178116
2,1099,,,,0.013739334419369698,0.014055163599550724
2,1149,,,,0.013758797198534012,0.014922400936484337
2,1169,0.4747999906539917,0.36091747879981995,0.3397836685180664,,
3,1199,,,,0.013278334401547909,0.013384692370891571
3,1249,,,,0.012482704594731331,0.013020850718021393
3,1299,,,,0.01425043772906065,0.015143183059990406
3,1349,,,,0.013909393921494484,0.013749313540756702
3,1399,,,,0.013512421399354935,0.013622266240417957
3,1449,,,,0.013514592312276363,0.013302754610776901
3,1499,,,,0.013109836727380753,0.01303972490131855
3,1549,,,,0.013492914848029613,0.01351960375905037
3,1559,0.5587000250816345,0.3847956657409668,0.3747996687889099,,
4,1599,,,,0.015207525342702866,0.014375267550349236
4,1649,,,,0.013571884483098984,0.013635358773171902
4,1699,,,,0.013094376772642136,0.012800535187125206
4,1749,,,,0.013155393302440643,0.013332387432456017
4,1799,,,,0.013192437589168549,0.012911043129861355
4,1849,,,,0.012607721611857414,0.01281109731644392
4,1899,,,,0.013385367579758167,0.01323776226490736
4,1949,,,,0.012174476869404316,0.012597613967955112
4,1949,0.619700014591217,0.4061899185180664,0.39763620495796204,,
5,1999,,,,0.012402505613863468,0.012351899407804012
5,2049,,,,0.01108014676719904,0.011131993494927883
5,2099,,,,0.013801438733935356,0.013919060118496418
5,2149,,,,0.012175685726106167,0.012786073610186577
5,2199,,,,0.01194705255329609,0.01264067180454731
5,2249,,,,0.012370484881103039,0.012509751133620739
5,2299,,,,0.0123722730204463,0.011923487298190594
5,2339,0.5782999992370605,0.42101362347602844,0.40999600291252136,,
6,2349,,,,0.011465161107480526,0.011465254239737988
6,2399,,,,0.014802648685872555,0.014597117900848389
6,2449,,,,0.01431624311953783,0.01495322771370411
6,2499,,,,0.012725397944450378,0.012728195637464523
6,2549,,,,0.012263367883861065,0.012226954102516174
6,2599,,,,0.011760987341403961,0.01164513174444437
6,2649,,,,0.011502574197947979,0.011581632308661938
6,2699,,,,0.012965390458703041,0.012843020260334015
6,2729,0.6536999940872192,0.432011216878891,0.4240584969520569,,
7,2749,,,,0.012191441841423512,0.012090521864593029
7,2799,,,,0.013819703832268715,0.013384333811700344
7,2849,,,,0.015311190858483315,0.01561200711876154
7,2899,,,,0.011189560405910015,0.011883310042321682
7,2949,,,,0.011327882297337055,0.011322472244501114
7,2999,,,,0.01239293348044157,0.012368470430374146
7,3049,,,,0.012594804167747498,0.012539850547909737
7,3099,,,,0.012902144342660904,0.012993591837584972
7,3119,0.650600016117096,0.4440905451774597,0.43671876192092896,,
8,3149,,,,0.010677682235836983,0.010571446269750595
8,3199,,,,0.009212639182806015,0.009937898255884647
8,3249,,,,0.01116886269301176,0.011322696693241596
8,3299,,,,0.012768763117492199,0.01290575135499239
8,3349,,,,0.011117725633084774,0.011365686543285847
8,3399,,,,0.015941550955176353,0.016260676085948944
8,3449,,,,0.010731655173003674,0.010349610820412636
8,3499,,,,0.010959901846945286,0.011117883026599884
