train_loss,epoch,step,val_loss,val_acc,test_acc,train_acc
2.477278470993042,0,49,,,,
2.265413761138916,0,99,,,,
2.2295687198638916,0,149,,,,
2.078949213027954,0,199,,,,
2.0914933681488037,0,249,,,,
2.101590871810913,0,299,,,,
,0,311,2.2526040077209473,0.2223999947309494,,
,0,311,,,0.24230000376701355,0.16957131028175354
2.005561351776123,1,349,,,,
2.1062211990356445,1,399,,,,
2.229365825653076,1,449,,,,
2.032742738723755,1,499,,,,
2.033492088317871,1,549,,,,
2.117643117904663,1,599,,,,
,1,623,1.988623857498169,0.28060001134872437,,
,1,623,,,0.35679998993873596,0.24071013927459717
1.9826064109802246,2,649,,,,
2.0036468505859375,2,699,,,,
2.055490493774414,2,749,,,,
2.1146352291107178,2,799,,,,
1.9470776319503784,2,849,,,,
1.99705171585083,2,899,,,,
,2,935,1.9566518068313599,0.2930999994277954,,
,2,935,,,0.36309999227523804,0.27744391560554504
1.9815729856491089,3,949,,,,
1.864628553390503,3,999,,,,
1.968149185180664,3,1049,,,,
2.113124370574951,3,1099,,,,
1.8450502157211304,3,1149,,,,
1.9353517293930054,3,1199,,,,
,3,1247,1.879304051399231,0.33489999175071716,,
,3,1247,,,0.4178999960422516,0.30418670177459717
1.814423680305481,4,1249,,,,
2.0067920684814453,4,1299,,,,
1.8393409252166748,4,1349,,,,
1.8498753309249878,4,1399,,,,
1.9986422061920166,4,1449,,,,
1.7607027292251587,4,1499,,,,
1.8414218425750732,4,1549,,,,
,4,1559,1.885189414024353,0.3237999975681305,,
,4,1559,,,0.41749998927116394,0.32672277092933655
1.7677465677261353,5,1599,,,,
1.9788811206817627,5,1649,,,,
1.9373176097869873,5,1699,,,,
1.8973066806793213,5,1749,,,,
1.8669527769088745,5,1799,,,,
1.8389039039611816,5,1849,,,,
,5,1871,1.847442388534546,0.3463999927043915,,
,5,1871,,,0.43779999017715454,0.34918370842933655
1.7874112129211426,6,1899,,,,
1.738250732421875,6,1949,,,,
1.850043535232544,6,1999,,,,
1.7198067903518677,6,2049,,,,
1.6535758972167969,6,2099,,,,
1.623369574546814,6,2149,,,,
,6,2183,1.8409767150878906,0.3474000096321106,,
,6,2183,,,0.4643000066280365,0.36663660407066345
1.8153215646743774,7,2199,,,,
1.8007956743240356,7,2249,,,,
1.8902419805526733,7,2299,,,,
1.6265567541122437,7,2349,,,,
1.8153674602508545,7,2399,,,,
1.7393499612808228,7,2449,,,,
,7,2495,1.7439806461334229,0.40630000829696655,,
,7,2495,,,0.5221999883651733,0.38108474016189575
1.7948884963989258,8,2499,,,,
1.5952494144439697,8,2549,,,,
1.8574663400650024,8,2599,,,,
1.9815081357955933,8,2649,,,,
1.753876805305481,8,2699,,,,
1.7914005517959595,8,2749,,,,
1.7847485542297363,8,2799,,,,
,8,2807,1.736217737197876,0.41100001335144043,,
,8,2807,,,0.5375999808311462,0.3964092433452606
1.7508188486099243,9,2849,,,,
1.8485783338546753,9,2899,,,,
1.8159886598587036,9,2949,,,,
1.7224183082580566,9,2999,,,,
1.6742268800735474,9,3049,,,,
1.7264667749404907,9,3099,,,,
,9,3119,1.726548671722412,0.41839998960494995,,
,9,3119,,,0.5562999844551086,0.41286057233810425
1.742460012435913,10,3149,,,,
