train_loss,epoch,step,val_acc,test_acc,train_acc
0.4001694917678833,0,49,,,
0.3138832449913025,0,99,,,
0.34212449193000793,0,149,,,
0.30494600534439087,0,199,,,
0.2430979311466217,0,249,,,
0.31557831168174744,0,299,,,
,0,311,0.43459999561309814,,
,0,311,,0.4447000026702881,0.3477814495563507
0.22313891351222992,1,349,,,
0.20992884039878845,1,399,,,
0.1897391676902771,1,449,,,
0.1081363707780838,1,499,,,
0.1358220875263214,1,549,,,
0.033937353640794754,1,599,,,
,1,623,0.5095000267028809,,
,1,623,,0.5242999792098999,0.4800931513309479
0.14986351132392883,2,649,,,
0.11306551098823547,2,699,,,
0.050931427627801895,2,749,,,
0.08107806742191315,2,799,,,
-0.009169291704893112,2,849,,,
0.07025665044784546,2,899,,,
,2,935,0.5584999918937683,,
,2,935,,0.5681999921798706,0.549729585647583
0.005689457058906555,3,949,,,
-0.07229506224393845,3,999,,,
0.011961204931139946,3,1049,,,
0.044200100004673004,3,1099,,,
0.038211870938539505,3,1149,,,
0.0285852812230587,3,1199,,,
,3,1247,0.5648999810218811,,
,3,1247,,0.579800009727478,0.5971554517745972
0.03529009595513344,4,1249,,,
-0.09350050985813141,4,1299,,,
-0.07332025468349457,4,1349,,,
-0.042461976408958435,4,1399,,,
-0.07396847009658813,4,1449,,,
-0.04752663895487785,4,1499,,,
0.025472506880760193,4,1549,,,
,4,1559,0.6140000224113464,,
,4,1559,,0.6349999904632568,0.6307091116905212
-0.06298360228538513,5,1599,,,
-0.060658134520053864,5,1649,,,
-0.21611128747463226,5,1699,,,
-0.18598416447639465,5,1749,,,
-0.05955533683300018,5,1799,,,
-0.10830853879451752,5,1849,,,
,5,1871,0.5929999947547913,,
,5,1871,,0.6218000054359436,0.6621594429016113
-0.12057771533727646,6,1899,,,
-0.014589204452931881,6,1949,,,
-0.06718207895755768,6,1999,,,
-0.0204419307410717,6,2049,,,
-0.19304397702217102,6,2099,,,
-0.14908325672149658,6,2149,,,
,6,2183,0.6894999742507935,,
,6,2183,,0.7139000296592712,0.6808894276618958
-0.20833532512187958,7,2199,,,
-0.07247579097747803,7,2249,,,
-0.20898744463920593,7,2299,,,
-0.20341743528842926,7,2349,,,
-0.17921480536460876,7,2399,,,
-0.11511492729187012,7,2449,,,
,7,2495,0.70660001039505,,
,7,2495,,0.7355999946594238,0.7072816491127014
-0.20620644092559814,8,2499,,,
-0.23346257209777832,8,2549,,,
-0.20972268283367157,8,2599,,,
-0.14724965393543243,8,2649,,,
-0.10658513009548187,8,2699,,,
-0.20806941390037537,8,2749,,,
-0.096587173640728,8,2799,,,
,8,2807,0.6922000050544739,,
,8,2807,,0.7249000072479248,0.7224308848381042
-0.21690446138381958,9,2849,,,
-0.192624032497406,9,2899,,,
-0.23360419273376465,9,2949,,,
-0.2136135697364807,9,2999,,,
-0.09930235147476196,9,3049,,,
