epoch,mix_match_loss_epoch,mix_match_loss_step,step,test_acc,train_acc,train_loss
0,,,49,,,4.346828937530518
0,,,99,,,4.071435928344727
0,,,149,,,4.158368110656738
0,,,199,,,3.960481643676758
0,,,249,,,4.0487823486328125
0,,,299,,,3.9135847091674805
0,,,349,,,3.8284125328063965
0,,,389,0.1120000034570694,0.07333733886480331,
1,,,399,,,3.9363889694213867
1,,,449,,,3.774150848388672
1,,,499,,,3.801098346710205
1,,,549,,,3.7932162284851074
1,,,599,,,3.45766282081604
1,,,649,,,3.8738324642181396
1,,,699,,,3.6887688636779785
1,,,749,,,3.689383029937744
1,,,779,0.17870000004768372,0.13110977411270142,
2,,,799,,,3.5495457649230957
2,,,849,,,3.4546189308166504
2,,,899,,,3.603494167327881
2,,,949,,,3.4065067768096924
2,,,999,,,3.301896572113037
2,,,1049,,,3.3167178630828857
2,,,1099,,,3.2171804904937744
2,,,1149,,,3.0629889965057373
2,,,1169,0.2287999987602234,0.18507611751556396,
3,,,1199,,,3.1223552227020264
3,,,1249,,,3.3563218116760254
3,,,1299,,,3.009260654449463
3,,,1349,,,3.062213182449341
3,,,1399,,,3.257028102874756
3,,,1449,,,3.0061635971069336
3,,,1499,,,3.0947721004486084
3,,,1549,,,3.145472288131714
3,,,1559,0.2906000018119812,0.23495593667030334,
4,,,1599,,,3.101799249649048
4,,,1649,,,2.8372280597686768
4,,,1699,,,2.851684808731079
4,,,1749,,,2.923552989959717
4,,,1799,,,2.8361165523529053
4,,,1849,,,2.7675280570983887
4,,,1899,,,2.9391493797302246
4,,,1949,,,2.932941198348999
4,,,1949,0.3504999876022339,0.2828926146030426,
5,,,1999,,,2.9073948860168457
5,,,2049,,,2.422200918197632
5,,,2099,,,2.421252727508545
5,,,2149,,,2.9733591079711914
5,,,2199,,,2.769723892211914
5,,,2249,,,2.8247008323669434
5,,,2299,,,2.717533826828003
5,,,2339,0.34470000863075256,0.31500402092933655,
6,,,2349,,,2.728201150894165
6,,,2399,,,2.762812852859497
6,,,2449,,,2.5772817134857178
6,,,2499,,,2.5087313652038574
6,,,2549,,,2.364135265350342
6,,,2599,,,2.733530282974243
6,,,2649,,,2.7361621856689453
6,,,2699,,,2.573892593383789
6,,,2729,0.38999998569488525,0.34761619567871094,
7,,,2749,,,2.4836041927337646
7,,,2799,,,2.282451629638672
7,,,2849,,,2.3601760864257812
7,,,2899,,,2.6317732334136963
7,,,2949,,,2.6939144134521484
7,,,2999,,,2.640618324279785
7,,,3049,,,2.448369026184082
7,,,3099,,,2.5415687561035156
7,,,3119,0.420199990272522,0.3697315752506256,
8,,,3149,,,2.2106025218963623
8,,,3199,,,2.4004437923431396
8,,,3249,,,2.19313645362854
8,,,3299,,,2.495210886001587
8,,,3349,,,2.4248709678649902
8,,,3399,,,2.4244349002838135
8,,,3449,,,2.391909122467041
8,,,3499,,,2.3078453540802
8,,,3509,0.4250999987125397,0.3922876715660095,
9,,,3549,,,2.2906734943389893
9,,,3599,,,2.2892963886260986
9,,,3649,,,1.9808725118637085
9,,,3699,,,2.5622763633728027
9,,,3749,,,2.3532392978668213
9,,,3799,,,2.5064470767974854
9,,,3849,,,2.1208066940307617
9,,,3899,,,2.582566499710083
9,,,3899,0.4580000042915344,0.4100360572338104,
10,,,3949,,,2.1262154579162598
10,,,3999,,,2.0976760387420654
10,,,4049,,,2.348726987838745
10,,,4099,,,2.076647996902466
10,,,4149,,,2.2801148891448975
10,,,4199,,,2.2917637825012207
10,,,4249,,,2.118325710296631
10,,,4289,0.4657999873161316,0.4250200390815735,
11,,,4299,,,2.4086687564849854
11,,,4349,,,2.141120672225952
11,,,4399,,,2.2544612884521484
11,,,4449,,,2.404770612716675
11,,,4499,,,2.2154016494750977
11,,,4549,,,2.113006114959717
11,,,4599,,,2.0833423137664795
11,,,4649,,,2.1722965240478516
11,,,4679,0.47679999470710754,0.43796074390411377,
12,,,4699,,,2.1916162967681885
12,,,4749,,,1.8406928777694702
12,,,4799,,,2.284270763397217
12,,,4849,,,1.9602535963058472
12,,,4899,,,2.1988961696624756
12,,,4949,,,2.0770344734191895
12,,,4999,,,2.2632102966308594
12,,,5049,,,2.195403575897217
12,,,5069,0.4742000102996826,0.4486177861690521,
13,,,5099,,,2.232574939727783
13,,,5149,,,2.2941834926605225
13,,,5199,,,1.9977779388427734
13,,,5249,,,2.221342086791992
13,,,5299,,,2.1605982780456543
13,,,5349,,,2.066541910171509
13,,,5399,,,2.0911149978637695
13,,,5449,,,2.0679209232330322
13,,,5459,0.4991999864578247,0.46083733439445496,
14,,,5499,,,1.9216221570968628
14,,,5549,,,2.163661479949951
14,,,5599,,,1.6871083974838257
14,,,5649,,,2.225648880004883
14,,,5699,,,2.25842547416687
14,,,5749,,,2.225614309310913
14,,,5799,,,2.0720701217651367
14,,,5849,,,2.0015065670013428
14,,,5849,0.5202000141143799,0.4704126715660095,
15,,,5899,,,1.9818321466445923
15,,,5949,,,2.0022828578948975
15,,,5999,,,2.0651419162750244
15,,,6049,,,1.9378067255020142
15,,,6099,,,2.167900562286377
15,,,6149,,,2.053532600402832
15,,,6199,,,1.9817757606506348
15,,,6239,0.5045999884605408,0.4806690812110901,
16,,,6249,,,1.9387731552124023
16,,,6299,,,1.9004287719726562
16,,,6349,,,2.388486862182617
16,,,6399,,,2.0208182334899902
16,,,6449,,,2.063847541809082
16,,,6499,,,2.009183406829834
16,,,6549,,,2.0756638050079346
16,,,6599,,,1.9993510246276855
16,,,6629,0.5239999890327454,0.48838141560554504,
17,,,6649,,,1.8251925706863403
17,,,6699,,,2.043006658554077
17,,,6749,,,2.229093551635742
17,,,6799,,,2.0257797241210938
17,,,6849,,,2.147737979888916
17,,,6899,,,1.7886078357696533
17,,,6949,,,1.6960680484771729
17,,,6999,,,2.0722901821136475
17,,,7019,0.5109999775886536,0.49715545773506165,
18,,,7049,,,1.834594964981079
18,,,7099,,,2.092334508895874
18,,,7149,,,2.1710643768310547
18,,,7199,,,1.8413116931915283
18,,,7249,,,1.9754149913787842
18,,,7299,,,1.9209117889404297
18,,,7349,,,1.9635396003723145
18,,,7399,,,2.1224560737609863
18,,,7409,0.5113999843597412,0.5062700510025024,
19,,,7449,,,1.6847504377365112
19,,,7499,,,2.0313162803649902
19,,,7549,,,1.7601690292358398
19,,,7599,,,2.1772232055664062
19,,,7649,,,1.7855900526046753
19,,,7699,,,2.133737802505493
19,,,7749,,,2.018404245376587
19,,,7799,,,2.1868085861206055
19,,,7799,0.5227000117301941,0.5140625238418579,
20,,,7849,,,1.8121682405471802
20,,,7899,,,1.700045108795166
20,,,7949,,,1.735060214996338
20,,,7999,,,1.8825479745864868
20,,,8049,,,1.934657335281372
20,,,8099,,,1.7816381454467773
20,,,8149,,,2.166032314300537
20,,,8189,0.516700029373169,0.5239182710647583,
21,,,8199,,,1.931182622909546
21,,,8249,,,1.752564787864685
21,,,8299,,,1.751049518585205
21,,,8349,,,1.8867828845977783
21,,,8399,,,1.8452324867248535
21,,,8449,,,2.0120444297790527
21,,,8499,,,1.779264211654663
21,,,8549,,,2.007756471633911
21,,,8579,0.508899986743927,0.5294671654701233,
22,,,8599,,,1.7540425062179565
22,,,8649,,,1.7311420440673828
22,,,8699,,,1.6169013977050781
22,,,8749,,,1.8758121728897095
22,,,8799,,,1.741100788116455
22,,,8849,,,1.5523266792297363
22,,,8899,,,1.8784228563308716
22,,,8949,,,1.8622575998306274
22,,,8969,0.5236999988555908,0.5379206538200378,
23,,,8999,,,1.6512248516082764
23,,,9049,,,1.6150115728378296
23,,,9099,,,2.110513687133789
23,,,9149,,,1.7938899993896484
23,,,9199,,,1.5709002017974854
23,,,9249,,,1.6208933591842651
23,,,9299,,,1.8718845844268799
23,,,9349,,,1.6108211278915405
23,,,9359,0.5248000025749207,0.5472355484962463,
24,,,9399,,,1.7537802457809448
24,,,9449,,,1.6330175399780273
24,,,9499,,,1.7759709358215332
24,,,9549,,,1.5574371814727783
24,,,9599,,,1.6181203126907349
24,,,9649,,,1.7263199090957642
24,,,9699,,,1.7701836824417114
24,,,9749,,,1.9354678392410278
24,,,9749,0.5292999744415283,0.5519831776618958,
25,,,9799,,,1.522619605064392
25,,,9849,,,1.752954125404358
25,,,9899,,,1.6831324100494385
25,,,9949,,,1.8439126014709473
25,,,9999,,,1.9250030517578125
25,,,10049,,,1.700990915298462
25,,,10099,,,1.727731704711914
25,,,10139,0.5110999941825867,0.5594350695610046,
26,,,10149,,,1.3994578123092651
26,,,10199,,,1.458376407623291
26,,,10249,,,1.1710538864135742
26,,,10299,,,1.593227505683899
26,,,10349,,,1.4923092126846313
26,,,10399,,,1.4956084489822388
26,,,10449,,,1.623525619506836
26,,,10499,,,1.6999590396881104
26,,,10529,0.5092999935150146,0.5699118375778198,
27,,,10549,,,1.6233607530593872
27,,,10599,,,1.3170206546783447
27,,,10649,,,1.5860217809677124
27,,,10699,,,1.6838687658309937
27,,,10749,,,1.7615829706192017
27,,,10799,,,1.6113191843032837
27,,,10849,,,1.693562388420105
27,,,10899,,,1.7026386260986328
27,,,10919,0.5188999772071838,0.5756610631942749,
28,,,10949,,,1.1753194332122803
28,,,10999,,,1.5749558210372925
28,,,11049,,,1.4549388885498047
28,,,11099,,,1.5423628091812134
28,,,11149,,,1.4255647659301758
28,,,11199,,,1.6359912157058716
28,,,11249,,,1.5452120304107666
28,,,11299,,,1.8014647960662842
28,,,11309,0.4973999857902527,0.5837339758872986,
29,,,11349,,,1.5192670822143555
29,,,11399,,,1.610117793083191
29,,,11449,,,1.3175207376480103
29,,,11499,,,1.5242482423782349
29,,,11549,,,1.5338507890701294
29,,,11599,,,1.5218943357467651
29,,,11649,,,1.6410760879516602
29,,,11699,,,1.3728458881378174
29,,,11699,0.49779999256134033,0.5953525900840759,
30,,,11749,,,1.442915916442871
30,,,11799,,,1.0767959356307983
30,,,11849,,,1.6293840408325195
30,,,11899,,,1.3451220989227295
30,,,11949,,,1.4268875122070312
30,,,11999,,,1.575950264930725
30,,,12049,,,1.6584864854812622
30,,,12089,0.5060999989509583,0.6002002954483032,
31,,,12099,,,1.3094857931137085
31,,,12149,,,1.1976776123046875
31,,,12199,,,1.3910877704620361
31,,,12249,,,1.5103586912155151
31,,,12299,,,1.1870712041854858
31,,,12349,,,1.4666814804077148
31,,,12399,,,1.6504886150360107
31,,,12449,,,1.3156298398971558
31,,,12479,0.49709999561309814,0.6100561022758484,
32,,,12499,,,1.081971526145935
32,,,12549,,,1.308896780014038
32,,,12599,,,1.4501125812530518
32,,,12649,,,1.18222975730896
32,,,12699,,,1.5789835453033447
32,,,12749,,,1.4492675065994263
32,,,12799,,,1.4178731441497803
32,,,12849,,,1.459860920906067
32,,,12869,0.5059999823570251,0.6205729246139526,
33,,,12899,,,1.2186170816421509
33,,,12949,,,0.9988486766815186
33,,,12999,,,1.045114517211914
33,,,13049,,,1.3600449562072754
33,,,13099,,,1.3163942098617554
33,,,13149,,,1.2280420064926147
33,,,13199,,,1.2398484945297241
33,,,13249,,,1.1858251094818115
33,,,13259,0.5109999775886536,0.627423882484436,
34,,,13299,,,1.5314301252365112
34,,,13349,,,1.3095672130584717
34,,,13399,,,1.0775501728057861
34,,,13449,,,1.0467336177825928
34,,,13499,,,1.4171754121780396
34,,,13549,,,1.3469352722167969
34,,,13599,,,1.5070866346359253
34,,,13649,,,1.2142623662948608
34,,,13649,0.5041999816894531,0.5595592856407166,2.332383155822754
35,,2.899696111679077,13699,,,
35,,3.2064757347106934,13749,,,
35,,3.3043761253356934,13799,,,
35,,3.3400862216949463,13849,,,
35,,2.518437623977661,13899,,,
35,,2.7471675872802734,13949,,,
35,,3.108164072036743,13999,,,
35,3.0217957496643066,,14045,0.5799000263214111,,
36,,3.336646556854248,14049,,,
36,,3.061847686767578,14099,,,
36,,2.9268336296081543,14149,,,
36,,2.4800267219543457,14199,,,
36,,3.1662299633026123,14249,,,
36,,2.7715835571289062,14299,,,
36,,1.7945125102996826,14349,,,
36,,3.2185003757476807,14399,,,
36,2.86763072013855,,14442,0.5774999856948853,,
37,,1.779083013534546,14449,,,
37,,3.0720770359039307,14499,,,
37,,3.3797731399536133,14549,,,
37,,2.672973394393921,14599,,,
37,,1.9611866474151611,14649,,,
37,,3.3019957542419434,14699,,,
37,,3.2684168815612793,14749,,,
37,,3.108109474182129,14799,,,
37,2.8398849964141846,,14838,0.5898000001907349,,
38,,2.798562526702881,14849,,,
38,,3.0404129028320312,14899,,,
38,,2.681912422180176,14949,,,
38,,2.8773319721221924,14999,,,
38,,3.264461040496826,15049,,,
38,,2.292391538619995,15099,,,
38,,3.2917697429656982,15149,,,
38,,2.9715867042541504,15199,,,
38,2.797459602355957,,15232,0.5863000154495239,,
39,,3.1561667919158936,15249,,,
39,,3.1885769367218018,15299,,,
39,,3.1202266216278076,15349,,,
39,,3.0689122676849365,15399,,,
39,,2.8539390563964844,15449,,,
39,,2.0479135513305664,15499,,,
39,,2.949145793914795,15549,,,
39,,3.232236623764038,15599,,,
39,2.7730789184570312,,15624,0.5960000157356262,,
40,,3.099454879760742,15649,,,
40,,2.9584245681762695,15699,,,
40,,2.8915843963623047,15749,,,
40,,2.2240867614746094,15799,,,
40,,2.315279960632324,15849,,,
40,,3.1201281547546387,15899,,,
40,,2.894517660140991,15949,,,
40,,2.6561782360076904,15999,,,
40,2.72446346282959,,16020,0.5963000059127808,,
41,,2.988919973373413,16049,,,
41,,2.4982357025146484,16099,,,
41,,2.224493980407715,16149,,,
41,,3.041410446166992,16199,,,
41,,2.5300254821777344,16249,,,
41,,2.9755425453186035,16299,,,
41,,2.157942295074463,16349,,,
41,,2.8549091815948486,16399,,,
41,2.730677843093872,,16413,0.5879999995231628,,
42,,2.6892247200012207,16449,,,
42,,3.204951286315918,16499,,,
42,,3.0253958702087402,16549,,,
42,,3.0645229816436768,16599,,,
42,,2.7226243019104004,16649,,,
42,,3.347384214401245,16699,,,
42,,1.7855440378189087,16749,,,
42,,2.845633029937744,16799,,,
42,2.6707136631011963,,16808,0.5964999794960022,,
43,,2.4072699546813965,16849,,,
43,,2.820981502532959,16899,,,
43,,2.5274062156677246,16949,,,
43,,2.6155076026916504,16999,,,
43,,2.9895293712615967,17049,,,
43,,2.926130533218384,17099,,,
43,,2.4309282302856445,17149,,,
43,,2.944040060043335,17199,,,
43,2.7030138969421387,,17202,0.5971999764442444,,
44,,2.6126389503479004,17249,,,
44,,3.366760492324829,17299,,,
44,,2.6838603019714355,17349,,,
44,,2.623870611190796,17399,,,
44,,2.8127846717834473,17449,,,
44,,1.8681755065917969,17499,,,
44,,1.9273384809494019,17549,,,
44,2.6758337020874023,,17598,0.5985000133514404,,
45,,2.163454532623291,17599,,,
45,,2.914760112762451,17649,,,
45,,2.8625495433807373,17699,,,
45,,2.839306354522705,17749,,,
45,,2.4985525608062744,17799,,,
45,,2.2528417110443115,17849,,,
45,,2.7717199325561523,17899,,,
45,,2.948573112487793,17949,,,
45,2.650937795639038,,17991,0.5968999862670898,,
46,,2.6359336376190186,17999,,,
46,,2.5766332149505615,18049,,,
46,,2.4703786373138428,18099,,,
46,,1.8900810480117798,18149,,,
46,,2.974266290664673,18199,,,
46,,2.650233745574951,18249,,,
46,,3.1499245166778564,18299,,,
46,,2.9012792110443115,18349,,,
46,2.650345802307129,,18388,0.597100019454956,,
47,,2.6999001502990723,18399,,,
47,,2.437873363494873,18449,,,
47,,2.6581978797912598,18499,,,
47,,1.6329723596572876,18549,,,
47,,2.407923460006714,18599,,,
47,,2.9201912879943848,18649,,,
47,,3.1692824363708496,18699,,,
47,,2.3453686237335205,18749,,,
47,2.6782286167144775,,18780,0.604200005531311,,
48,,1.1700472831726074,18799,,,
48,,2.531743049621582,18849,,,
48,,2.807654857635498,18899,,,
48,,2.6819496154785156,18949,,,
48,,2.1803011894226074,18999,,,
48,,2.5306174755096436,19049,,,
48,,3.10288143157959,19099,,,
48,,2.6437549591064453,19149,,,
48,2.680840253829956,,19175,0.6068000197410583,,
49,,3.0090062618255615,19199,,,
49,,3.342275857925415,19249,,,
49,,2.5158748626708984,19299,,,
49,,2.8722667694091797,19349,,,
49,,2.9193649291992188,19399,,,
49,,2.764084577560425,19449,,,
49,,2.9692928791046143,19499,,,
49,,2.537846565246582,19549,,,
49,2.6452677249908447,,19567,0.6057999730110168,,
50,,2.8787829875946045,19599,,,
50,,2.9758970737457275,19649,,,
50,,2.174407720565796,19699,,,
50,,2.386168956756592,19749,,,
50,,2.9024295806884766,19799,,,
50,,2.7758548259735107,19849,,,
50,,2.839559555053711,19899,,,
50,,2.538280963897705,19949,,,
50,2.669111728668213,,19960,0.6078000068664551,,
51,,2.7273073196411133,19999,,,
51,,3.0389864444732666,20049,,,
51,,2.7667384147644043,20099,,,
51,,2.848565101623535,20149,,,
51,,2.6347720623016357,20199,,,
51,,2.775968551635742,20249,,,
51,,2.7481188774108887,20299,,,
51,,2.8718373775482178,20349,,,
51,2.631420612335205,,20351,0.5982000231742859,,
52,,2.1877591609954834,20399,,,
52,,1.8087475299835205,20449,,,
52,,2.9067232608795166,20499,,,
52,,2.675670862197876,20549,,,
52,,2.791347026824951,20599,,,
52,,3.1890251636505127,20649,,,
52,,2.646970510482788,20699,,,
52,2.600083112716675,,20746,0.6126000285148621,,
53,,2.5723190307617188,20749,,,
53,,2.725874185562134,20799,,,
53,,2.275792360305786,20849,,,
53,,1.6789751052856445,20899,,,
53,,2.8642053604125977,20949,,,
53,,2.8670077323913574,20999,,,
53,,2.710747241973877,21049,,,
53,,2.7956337928771973,21099,,,
53,2.597275495529175,,21137,0.6051999926567078,,
54,,2.2672195434570312,21149,,,
54,,2.9470467567443848,21199,,,
54,,2.9135184288024902,21249,,,
54,,1.1732053756713867,21299,,,
54,,2.8851006031036377,21349,,,
54,,2.82637619972229,21399,,,
54,,3.0458998680114746,21449,,,
54,,1.7520710229873657,21499,,,
54,2.601290464401245,,21527,0.6044999957084656,,
55,,2.3772881031036377,21549,,,
55,,2.258129119873047,21599,,,
55,,2.696359634399414,21649,,,
55,,1.6347218751907349,21699,,,
55,,2.800464630126953,21749,,,
55,,2.8367412090301514,21799,,,
55,,2.7634499073028564,21849,,,
55,,2.577393054962158,21899,,,
55,2.5833277702331543,,21923,0.6021999716758728,,
56,,2.7214066982269287,21949,,,
56,,2.7017035484313965,21999,,,
56,,2.5519461631774902,22049,,,
56,,2.846536874771118,22099,,,
56,,1.9902889728546143,22149,,,
56,,2.5326476097106934,22199,,,
56,,2.7415401935577393,22249,,,
56,,1.5123459100723267,22299,,,
56,2.5346922874450684,,22315,0.6040999889373779,,
57,,1.5981857776641846,22349,,,
57,,1.738011360168457,22399,,,
57,,2.794847011566162,22449,,,
57,,1.9385607242584229,22499,,,
57,,2.8316149711608887,22549,,,
57,,1.6291476488113403,22599,,,
57,,2.7869255542755127,22649,,,
57,,2.790217161178589,22699,,,
57,2.5161361694335938,,22711,0.6136000156402588,,
58,,2.661837577819824,22749,,,
58,,2.643937110900879,22799,,,
58,,2.3210744857788086,22849,,,
58,,2.957568645477295,22899,,,
58,,2.6000442504882812,22949,,,
58,,2.507913112640381,22999,,,
58,,2.679236650466919,23049,,,
58,,2.9369070529937744,23099,,,
58,2.5278849601745605,,23104,0.6122000217437744,,
59,,2.8115170001983643,23149,,,
59,,2.200425148010254,23199,,,
59,,2.4821252822875977,23249,,,
59,,2.7542099952697754,23299,,,
59,,2.2815604209899902,23349,,,
59,,2.6217730045318604,23399,,,
59,,2.50980806350708,23449,,,
59,2.500385046005249,,23497,0.6152999997138977,,
60,,2.753748655319214,23499,,,
60,,2.6037678718566895,23549,,,
60,,2.571681261062622,23599,,,
60,,2.1068925857543945,23649,,,
60,,1.985752820968628,23699,,,
60,,2.7834489345550537,23749,,,
60,,2.2942872047424316,23799,,,
60,,2.764242649078369,23849,,,
60,2.5006306171417236,,23888,0.6123999953269958,,
61,,2.035095453262329,23899,,,
61,,2.3322956562042236,23949,,,
61,,2.1454858779907227,23999,,,
61,,2.9000489711761475,24049,,,
61,,2.2970333099365234,24099,,,
61,,2.7165234088897705,24149,,,
61,,3.0689475536346436,24199,,,
61,,2.213939905166626,24249,,,
61,2.522167444229126,,24281,0.6061000227928162,,
62,,2.1978797912597656,24299,,,
62,,2.7310638427734375,24349,,,
62,,1.805809497833252,24399,,,
62,,2.093186855316162,24449,,,
62,,2.725306987762451,24499,,,
62,,2.7081379890441895,24549,,,
62,,2.928946018218994,24599,,,
62,,2.4478213787078857,24649,,,
62,2.484330654144287,,24676,0.623199999332428,,
63,,2.523392677307129,24699,,,
63,,2.6943297386169434,24749,,,
63,,2.2780814170837402,24799,,,
63,,2.5169241428375244,24849,,,
63,,2.5858333110809326,24899,,,
63,,2.8357739448547363,24949,,,
63,,1.7943981885910034,24999,,,
63,,2.3713459968566895,25049,,,
63,2.509615898132324,,25066,0.6215000152587891,,
64,,2.5256452560424805,25099,,,
64,,2.764739990234375,25149,,,
64,,2.904371976852417,25199,,,
64,,2.9466283321380615,25249,,,
64,,2.585211753845215,25299,,,
64,,2.3608946800231934,25349,,,
64,,2.4473633766174316,25399,,,
64,,2.2032470703125,25449,,,
64,2.4785096645355225,,25460,0.6133999824523926,,
65,,2.7771499156951904,25499,,,
65,,2.241605281829834,25549,,,
65,,1.3757519721984863,25599,,,
65,,2.4225637912750244,25649,,,
65,,2.658090114593506,25699,,,
65,,2.431147575378418,25749,,,
65,,2.4291343688964844,25799,,,
65,,2.8439133167266846,25849,,,
65,2.471952199935913,,25853,0.6122999787330627,,
66,,1.8723968267440796,25899,,,
66,,1.8515630960464478,25949,,,
66,,2.998479127883911,25999,,,
66,,1.9277302026748657,26049,,,
66,,2.731760263442993,26099,,,
66,,2.45626163482666,26149,,,
66,,2.2587978839874268,26199,,,
66,2.481416940689087,,26244,0.6179999709129333,,
67,,2.4545822143554688,26249,,,
67,,2.5153017044067383,26299,,,
67,,2.231090784072876,26349,,,
67,,2.8018815517425537,26399,,,
67,,2.7944905757904053,26449,,,
67,,1.7955033779144287,26499,,,
67,,2.730710983276367,26549,,,
67,,1.6356306076049805,26599,,,
67,2.4606754779815674,,26640,0.6212999820709229,,
68,,2.610905647277832,26649,,,
68,,2.6352086067199707,26699,,,
68,,2.11055850982666,26749,,,
68,,2.0449135303497314,26799,,,
68,,1.9493982791900635,26849,,,
68,,2.083606243133545,26899,,,
68,,2.60968279838562,26949,,,
68,,2.5357484817504883,26999,,,
68,2.447951316833496,,27034,0.6158999800682068,,
69,,1.1987372636795044,27049,,,
69,,2.9217991828918457,27099,,,
69,,2.777406692504883,27149,,,
69,,2.977522611618042,27199,,,
69,,2.5393316745758057,27249,,,
69,,2.348010540008545,27299,,,
69,,2.5659687519073486,27349,,,
69,,2.2383546829223633,27399,,,
69,2.4139010906219482,,27430,0.617900013923645,,
70,,1.8598806858062744,27449,,,
70,,1.0048620700836182,27499,,,
70,,2.5085489749908447,27549,,,
70,,2.350489616394043,27599,,,
70,,2.2480740547180176,27649,,,
70,,1.9431092739105225,27699,,,
70,,2.467552423477173,27749,,,
70,,2.576577663421631,27799,,,
70,2.447479009628296,,27825,0.6226999759674072,,
71,,2.533446788787842,27849,,,
71,,2.148547649383545,27899,,,
71,,2.2787632942199707,27949,,,
71,,1.7384353876113892,27999,,,
71,,2.7480838298797607,28049,,,
71,,2.8108129501342773,28099,,,
71,,2.7765235900878906,28149,,,
71,,2.53167724609375,28199,,,
71,2.4032509326934814,,28219,0.6233000159263611,,
72,,1.8374152183532715,28249,,,
72,,1.535912036895752,28299,,,
72,,2.3990113735198975,28349,,,
72,,2.072784423828125,28399,,,
72,,1.8368556499481201,28449,,,
72,,2.4656708240509033,28499,,,
72,,2.26033353805542,28549,,,
72,,2.9135868549346924,28599,,,
72,2.3898017406463623,,28613,0.6272000074386597,,
73,,2.2650153636932373,28649,,,
73,,1.5920275449752808,28699,,,
73,,2.8490066528320312,28749,,,
73,,2.6088905334472656,28799,,,
73,,2.371018409729004,28849,,,
73,,2.0130105018615723,28899,,,
73,,2.589299440383911,28949,,,
73,,2.637547731399536,28999,,,
73,2.421213388442993,,29003,0.6258000135421753,,
74,,2.8899800777435303,29049,,,
74,,2.0276904106140137,29099,,,
74,,2.0790891647338867,29149,,,
74,,2.801255226135254,29199,,,
74,,2.9813756942749023,29249,,,
74,,1.7722599506378174,29299,,,
74,,2.2734878063201904,29349,,,
74,2.420243501663208,,29398,0.6183000206947327,,
75,,2.5021886825561523,29399,,,
75,,2.6318488121032715,29449,,,
75,,1.2366695404052734,29499,,,
75,,1.837289810180664,29549,,,
75,,2.6353061199188232,29599,,,
75,,2.5138320922851562,29649,,,
75,,2.1542751789093018,29699,,,
75,,2.4504780769348145,29749,,,
75,2.4071249961853027,,29793,0.6243000030517578,,
76,,2.3483738899230957,29799,,,
76,,2.269421100616455,29849,,,
76,,2.3558127880096436,29899,,,
76,,1.8725152015686035,29949,,,
76,,2.254594087600708,29999,,,
76,,2.7674434185028076,30049,,,
76,,2.712944746017456,30099,,,
76,,2.246274948120117,30149,,,
76,2.3960189819335938,,30186,0.6263999938964844,,
77,,2.5906386375427246,30199,,,
77,,2.6081137657165527,30249,,,
77,,2.8047006130218506,30299,,,
77,,2.2011361122131348,30349,,,
77,,2.6589086055755615,30399,,,
77,,2.255037307739258,30449,,,
77,,2.476870059967041,30499,,,
77,,2.627603530883789,30549,,,
77,2.3902199268341064,,30577,0.6349999904632568,,
78,,2.022301435470581,30599,,,
78,,2.5972304344177246,30649,,,
78,,2.4624879360198975,30699,,,
78,,2.2484288215637207,30749,,,
