step,train_loss,epoch,val_acc,val_loss,test_acc
49,2.134942054748535,0,,,
99,2.080918788909912,0,,,
149,1.8645811080932617,0,,,
199,1.8815323114395142,0,,,
249,1.7939634323120117,0,,,
299,1.8882246017456055,0,,,
311,,0,0.3345000147819519,1.9634740352630615,
311,,0,,,0.3643999993801117
349,2.293635845184326,1,,,
399,2.1203324794769287,1,,,
449,1.8064740896224976,1,,,
499,1.6425306797027588,1,,,
549,1.8080579042434692,1,,,
599,1.8246811628341675,1,,,
623,,1,0.39879998564720154,1.7290771007537842,
623,,1,,,0.4368000030517578
649,1.8314476013183594,2,,,
699,1.934490442276001,2,,,
749,1.473326563835144,2,,,
799,1.5982187986373901,2,,,
849,1.7354953289031982,2,,,
899,1.7644113302230835,2,,,
935,,2,0.46369999647140503,1.574514389038086,
935,,2,,,0.510699987411499
949,1.8379961252212524,3,,,
999,1.7919087409973145,3,,,
1049,1.8146018981933594,3,,,
1099,1.409101963043213,3,,,
1149,1.309493899345398,3,,,
1199,1.386340618133545,3,,,
1247,,3,0.48919999599456787,1.4829938411712646,
1247,,3,,,0.5486999750137329
1249,1.5115647315979004,4,,,
1299,1.8085325956344604,4,,,
1349,1.1424483060836792,4,,,
1399,1.517418622970581,4,,,
1449,1.5789538621902466,4,,,
1499,1.5787434577941895,4,,,
1549,1.4942766427993774,4,,,
1559,,4,0.48809999227523804,1.5892155170440674,
1559,,4,,,0.5454000234603882
1599,1.3496235609054565,5,,,
1649,1.2651350498199463,5,,,
1699,1.6639535427093506,5,,,
1749,1.0189487934112549,5,,,
1799,1.0317622423171997,5,,,
1849,1.562166452407837,5,,,
1871,,5,0.49799999594688416,1.5784528255462646,
1871,,5,,,0.552299976348877
1899,1.5927703380584717,6,,,
1949,1.1465266942977905,6,,,
1999,1.32423734664917,6,,,
2049,1.51388680934906,6,,,
2099,1.1689372062683105,6,,,
2149,1.0667288303375244,6,,,
2183,,6,0.5356000065803528,1.405415654182434,
2183,,6,,,0.5952000021934509
2199,0.7761479616165161,7,,,
2249,0.7984724640846252,7,,,
2299,1.101086139678955,7,,,
2349,0.4781595468521118,7,,,
2399,1.407409906387329,7,,,
2449,1.0107548236846924,7,,,
2495,,7,0.5437999963760376,1.3677412271499634,
2495,,7,,,0.6154999732971191
2499,0.758506178855896,8,,,
2549,0.6389053463935852,8,,,
2599,0.5117673873901367,8,,,
2649,1.5106253623962402,8,,,
2699,1.1147925853729248,8,,,
2749,0.5310413241386414,8,,,
2799,0.5228462219238281,8,,,
2807,,8,0.5573999881744385,1.357155203819275,
2807,,8,,,0.6263999938964844
2849,0.045882344245910645,9,,,
2899,-0.016788601875305176,9,,,
2949,0.047533512115478516,9,,,
2999,0.6363282203674316,9,,,
3049,1.3449792861938477,9,,,
3099,0.1569976806640625,9,,,
3119,,9,0.5705000162124634,1.3458068370819092,
3119,,9,,,0.6434000134468079
3149,1.1975629329681396,10,,,
3199,0.5886200666427612,10,,,
3249,1.44162917137146,10,,,
3299,0.9337690472602844,10,,,
3349,1.1880817413330078,10,,,
3399,0.6128010749816895,10,,,
3431,,10,0.5805000066757202,1.3190717697143555,
3431,,10,,,0.6574000120162964
3449,0.8726582527160645,11,,,
3499,0.5210093259811401,11,,,
3549,1.2305889129638672,11,,,
3599,0.26088905334472656,11,,,
3649,0.4541705846786499,11,,,
3699,1.2404698133468628,11,,,
3743,,11,0.6208999752998352,1.2153128385543823,
3743,,11,,,0.7035999894142151
3749,0.01607537269592285,12,,,
3799,1.3085798025131226,12,,,
3849,0.7827152013778687,12,,,
3899,-0.43963098526000977,12,,,
3949,-0.6121351718902588,12,,,
3999,-0.21530485153198242,12,,,
4049,-0.016763925552368164,12,,,
4055,,12,0.6302000284194946,1.2318583726882935,
4055,,12,,,0.7253000140190125
4099,-0.3604956865310669,13,,,
4149,0.790698766708374,13,,,
4199,1.1213054656982422,13,,,
4249,0.628913164138794,13,,,
4299,1.2273019552230835,13,,,
4349,0.5427348613739014,13,,,
4367,,13,0.6406999826431274,1.220595359802246,
4367,,13,,,0.73089998960495
4399,0.9341460466384888,14,,,
4449,0.49737846851348877,14,,,
4499,0.08500266075134277,14,,,
4549,-0.1967543363571167,14,,,
4599,-0.2664092779159546,14,,,
4649,1.0990039110183716,14,,,
4679,,14,0.6456999778747559,1.2238258123397827,
4679,,14,,,0.7378000020980835
4699,-0.8823032379150391,15,,,
4749,0.8940469026565552,15,,,
4799,-0.7102887630462646,15,,,
4849,0.4569207429885864,15,,,
4899,0.061025381088256836,15,,,
4949,-0.10212624073028564,15,,,
4991,,15,0.6620000004768372,1.1878682374954224,
4991,,15,,,0.7555000185966492
4999,-1.4216508865356445,16,,,
5049,0.03367054462432861,16,,,
5099,0.4547727108001709,16,,,
5149,0.7721941471099854,16,,,
5199,-0.45513033866882324,16,,,
5249,0.3060586452484131,16,,,
5299,-1.8380513191223145,16,,,
5303,,16,0.6658999919891357,1.1940712928771973,
5303,,16,,,0.7547000050544739
5349,-0.8426333665847778,17,,,
5399,-0.1889028549194336,17,,,
5449,0.7588363885879517,17,,,
5499,-0.20970380306243896,17,,,
5549,-0.7552940845489502,17,,,
5599,0.579506516456604,17,,,
5615,,17,0.6570000052452087,1.219075083732605,
5615,,17,,,0.7498999834060669
5649,-0.031443119049072266,18,,,
5699,-0.12729299068450928,18,,,
5749,0.6997048854827881,18,,,
5799,0.781029462814331,18,,,
5849,1.0619889497756958,18,,,
5899,0.4732704162597656,18,,,
5927,,18,0.6880999803543091,1.1611759662628174,
5927,,18,,,0.7858999967575073
5949,0.04988694190979004,19,,,
5999,-0.17879724502563477,19,,,
6049,0.6857312917709351,19,,,
6099,-1.9397227764129639,19,,,
6149,0.19261789321899414,19,,,
6199,-0.14136195182800293,19,,,
6239,,19,0.6783999800682068,1.2002695798873901,
6239,,19,,,0.7756999731063843
6249,0.7956953048706055,20,,,
6299,-1.0989420413970947,20,,,
6349,-0.218483567237854,20,,,
6399,-1.8559596538543701,20,,,
6449,-2.5547194480895996,20,,,
6499,-0.5215132236480713,20,,,
6549,0.6697163581848145,20,,,
6551,,20,0.6721000075340271,1.1946299076080322,
6551,,20,,,0.7608000040054321
6599,-0.40392041206359863,21,,,
6649,-0.1540679931640625,21,,,
6699,0.18431293964385986,21,,,
6749,0.059905171394348145,21,,,
6799,0.1277456283569336,21,,,
6849,-0.01485443115234375,21,,,
6863,,21,0.6662999987602234,1.1918542385101318,
6863,,21,,,0.7588000297546387
6899,0.9324842691421509,22,,,
6949,-0.8117245435714722,22,,,
6999,-0.1515597105026245,22,,,
7049,-1.9316309690475464,22,,,
7099,0.1540060043334961,22,,,
7149,-1.1684799194335938,22,,,
7175,,22,0.6664999723434448,1.2499431371688843,
7175,,22,,,0.765500009059906
7199,-1.821819543838501,23,,,
7249,-1.8663321733474731,23,,,
7299,0.2993736267089844,23,,,
7349,-2.3959851264953613,23,,,
7399,-1.0249252319335938,23,,,
7449,-0.9480929374694824,23,,,
7487,,23,0.6751000285148621,1.2519726753234863,
7487,,23,,,0.7821000218391418
7499,-0.16338491439819336,24,,,
7549,-1.4647784233093262,24,,,
7599,-0.6315244436264038,24,,,
7649,-2.366492509841919,24,,,
7699,-0.30835437774658203,24,,,
7749,-1.7112042903900146,24,,,
7799,-1.4797616004943848,24,,,
7799,,24,0.6723999977111816,1.23130202293396,
7799,,24,,,0.7721999883651733
7849,-1.0794672966003418,25,,,
7899,-1.0391502380371094,25,,,
7949,-1.1997473239898682,25,,,
7999,1.3341233730316162,25,,,
8049,-1.6873822212219238,25,,,
8099,-0.3214607238769531,25,,,
8111,,25,0.6798999905586243,1.223529577255249,
8111,,25,,,0.7713000178337097
8149,0.8105785846710205,26,,,
8199,-0.6951756477355957,26,,,
8249,-0.013331174850463867,26,,,
8299,-1.5805410146713257,26,,,
8349,-3.511296033859253,26,,,
8399,-3.369126081466675,26,,,
8423,,26,0.6823999881744385,1.234761118888855,
8423,,26,,,0.7741000056266785
8449,0.8506088256835938,27,,,
8499,-2.773375988006592,27,,,
8549,0.5419356822967529,27,,,
8599,-0.0005886554718017578,27,,,
8649,-3.4319381713867188,27,,,
8699,-1.956714153289795,27,,,
8735,,27,0.6945000290870667,1.2062997817993164,
8735,,27,,,0.7939000129699707
8749,-3.848458766937256,28,,,
8799,0.7717633247375488,28,,,
8849,-0.12533116340637207,28,,,
8899,-0.43205487728118896,28,,,
8949,-0.41217041015625,28,,,
8999,0.28582918643951416,28,,,
9047,,28,0.6966999769210815,1.2139681577682495,
9047,,28,,,0.7973999977111816
9049,0.6144274473190308,29,,,
9099,0.27886855602264404,29,,,
9149,-2.9576005935668945,29,,,
9199,-3.052882194519043,29,,,
9249,-1.2223190069198608,29,,,
9299,-3.1094226837158203,29,,,
9349,0.3978440761566162,29,,,
9359,,29,0.699999988079071,1.1893738508224487,
9359,,29,,,0.8034999966621399
9399,0.8166515827178955,30,,,
9449,0.33173227310180664,30,,,
9499,-2.5492005348205566,30,,,
9549,-1.0861843824386597,30,,,
9599,-0.5145077705383301,30,,,
9649,0.8693709373474121,30,,,
9671,,30,0.7045999765396118,1.177474021911621,
9671,,30,,,0.8086000084877014
9699,0.31757497787475586,31,,,
9749,0.3097372055053711,31,,,
9799,-2.7068939208984375,31,,,
9849,-1.3315973281860352,31,,,
9899,-2.726821184158325,31,,,
9949,0.524510383605957,31,,,
9983,,31,0.7107999920845032,1.1749091148376465,
9983,,31,,,0.8165000081062317
9999,-0.34705042839050293,32,,,
10049,-0.16820573806762695,32,,,
10099,0.6456863880157471,32,,,
10149,-1.23988676071167,32,,,
10199,0.31944823265075684,32,,,
10249,0.24312496185302734,32,,,
10295,,32,0.7124999761581421,1.2087442874908447,
10295,,32,,,0.8199999928474426
10299,-2.157240390777588,33,,,
10349,0.5172369480133057,33,,,
10399,0.4134516716003418,33,,,
10449,-3.772871971130371,33,,,
10499,-0.27370238304138184,33,,,
10549,-3.064485788345337,33,,,
10599,-1.0636601448059082,33,,,
10607,,33,0.7132999897003174,1.2307251691818237,
10607,,33,,,0.8159000277519226
10649,-2.4483306407928467,34,,,
10699,-2.971832752227783,34,,,
10749,-2.5853781700134277,34,,,
10799,0.11864137649536133,34,,,
10849,-0.7446746826171875,34,,,
10899,-1.5526866912841797,34,,,
10919,,34,0.711899995803833,1.2637460231781006,
10919,,34,,,0.8151000142097473
10949,0.42460107803344727,35,,,
10999,-2.9695370197296143,35,,,
11049,0.42179107666015625,35,,,
11099,-0.5889244079589844,35,,,
11149,-4.342714309692383,35,,,
11199,-1.4603216648101807,35,,,
11231,,35,0.7092999815940857,1.2449959516525269,
11231,,35,,,0.8091999888420105
11249,0.26759886741638184,36,,,
11299,-2.5221025943756104,36,,,
11349,-0.2048497200012207,36,,,
11399,-5.152159690856934,36,,,
11449,-2.1328442096710205,36,,,
11499,-1.4583141803741455,36,,,
11543,,36,0.7141000032424927,1.165769338607788,
11543,,36,,,0.8174999952316284
11549,-1.4504263401031494,37,,,
11599,-1.118666172027588,37,,,
11649,0.37890100479125977,37,,,
11699,-1.790082573890686,37,,,
11749,-0.3440854549407959,37,,,
11799,-0.5648574829101562,37,,,
11849,0.5509641170501709,37,,,
11855,,37,0.717199981212616,1.2172430753707886,
11855,,37,,,0.8219000101089478
11899,0.35478782653808594,38,,,
11949,0.6813263893127441,38,,,
11999,-1.7730588912963867,38,,,
12049,0.025125980377197266,38,,,
12099,-1.2369263172149658,38,,,
12149,-1.1851143836975098,38,,,
12167,,38,0.7020000219345093,1.287188172340393,
12167,,38,,,0.8064000010490417
12199,-4.1979522705078125,39,,,
12249,-0.7233293056488037,39,,,
12299,-0.8374147415161133,39,,,
12349,-3.9491257667541504,39,,,
12399,0.20934700965881348,39,,,
12449,-1.0864076614379883,39,,,
12479,,39,0.7174000144004822,1.257617473602295,
12479,,39,,,0.8255000114440918
12499,0.27801382541656494,40,,,
12549,0.5008574724197388,40,,,
12599,0.25560975074768066,40,,,
12649,-0.6062102317810059,40,,,
12699,0.3085641860961914,40,,,
12749,0.48470354080200195,40,,,
12791,,40,0.7254999876022339,1.2420631647109985,
12791,,40,,,0.8327000141143799
12799,-2.6437795162200928,41,,,
12849,0.1815931797027588,41,,,
12899,-2.0998153686523438,41,,,
12949,-3.4669342041015625,41,,,
12999,-1.0545250177383423,41,,,
13049,-0.2886788845062256,41,,,
13099,-0.08292388916015625,41,,,
13103,,41,0.7203999757766724,1.2026854753494263,
13103,,41,,,0.8321999907493591
13149,0.00465846061706543,42,,,
13199,-1.3761804103851318,42,,,
13249,-0.1099848747253418,42,,,
13299,-1.11946702003479,42,,,
13349,-1.294724464416504,42,,,
13399,-3.8212876319885254,42,,,
13415,,42,0.7229999899864197,1.2497071027755737,
13415,,42,,,0.8353999853134155
13449,-4.593297004699707,43,,,
13499,-2.498685598373413,43,,,
13549,0.3143939971923828,43,,,
13599,0.12771284580230713,43,,,
13649,-2.7068405151367188,43,,,
13699,-4.136693954467773,43,,,
13727,,43,0.7368000149726868,1.2024822235107422,
13727,,43,,,0.8517000079154968
13749,-0.4467024803161621,44,,,
13799,-6.583793640136719,44,,,
13849,-0.5878677368164062,44,,,
13899,-0.75510573387146,44,,,
13949,-1.0375392436981201,44,,,
13999,0.34851622581481934,44,,,
14039,,44,0.7236999869346619,1.2584023475646973,
14039,,44,,,0.8349000215530396
14049,-0.9400651454925537,45,,,
14099,-1.2283635139465332,45,,,
14149,0.3672863245010376,45,,,
14199,-0.1626725196838379,45,,,
14249,0.5065762996673584,45,,,
14299,-0.19843649864196777,45,,,
14349,-2.2674546241760254,45,,,
14351,,45,0.7167999744415283,1.2953130006790161,
14351,,45,,,0.8273000121116638
14399,-3.916562080383301,46,,,
14449,-4.9479546546936035,46,,,
14499,-2.2820770740509033,46,,,
14549,-0.24359512329101562,46,,,
14599,-3.1982498168945312,46,,,
14649,-0.8904614448547363,46,,,
14663,,46,0.7235000133514404,1.2550100088119507,
14663,,46,,,0.8313999772071838
14699,-1.1036525964736938,47,,,
14749,-2.123080253601074,47,,,
14799,0.08966302871704102,47,,,
14849,-4.536190032958984,47,,,
14899,-1.7214252948760986,47,,,
14949,-2.218156337738037,47,,,
14975,,47,0.7161999940872192,1.3381861448287964,
14975,,47,,,0.8206999897956848
14999,0.6373744010925293,48,,,
15049,-7.323708534240723,48,,,
15099,-4.460587024688721,48,,,
15149,-1.0851101875305176,48,,,
15199,-0.9176716804504395,48,,,
15249,0.34250640869140625,48,,,
15287,,48,0.7310000061988831,1.2607232332229614,
15287,,48,,,0.8403000235557556
15299,-3.9233150482177734,49,,,
15349,-0.10428500175476074,49,,,
15399,-5.315842151641846,49,,,
15449,0.36637258529663086,49,,,
15499,-2.2281839847564697,49,,,
15549,-2.1540417671203613,49,,,
15599,-1.6452102661132812,49,,,
15599,,49,0.7364000082015991,1.1930503845214844,
15599,,49,,,0.8547999858856201
15649,0.49387824535369873,50,,,
15699,-0.11296820640563965,50,,,
15749,-0.6473264694213867,50,,,
15799,-2.505876302719116,50,,,
15849,-2.7148642539978027,50,,,
15899,-4.085605144500732,50,,,
15911,,50,0.7391999959945679,1.2096030712127686,
15911,,50,,,0.8580999970436096
15949,-0.6649751663208008,51,,,
15999,0.36493992805480957,51,,,
16049,-2.213968515396118,51,,,
16099,-0.3435020446777344,51,,,
16149,0.05829334259033203,51,,,
16199,-1.033681869506836,51,,,
16223,,51,0.7386000156402588,1.2127727270126343,
16223,,51,,,0.8583999872207642
16249,-3.1010818481445312,52,,,
16299,-5.813774108886719,52,,,
16349,-0.017200469970703125,52,,,
