epoch,step,train_loss,val_acc,val_loss,test_acc,train_acc
0,49,3.922393321990967,,,,
0,99,3.9013895988464355,,,,
0,149,3.542771339416504,,,,
0,199,3.5319080352783203,,,,
0,249,3.4803099632263184,,,,
0,299,3.368598699569702,,,,
0,311,,0.2689000070095062,2.1832833290100098,,
0,311,,,,0.3292999863624573,0.2200520783662796
1,349,3.3380000591278076,,,,
1,399,3.306352138519287,,,,
1,449,3.202418327331543,,,,
1,499,3.1515324115753174,,,,
1,549,3.0832605361938477,,,,
1,599,3.1830129623413086,,,,
1,623,,0.2971000075340271,1.921302318572998,,
1,623,,,,0.38190001249313354,0.29522234201431274
2,649,3.188117742538452,,,,
2,699,3.428691864013672,,,,
2,749,3.014376401901245,,,,
2,799,3.0301144123077393,,,,
2,849,3.239013671875,,,,
2,899,3.3406381607055664,,,,
2,935,,0.3434999883174896,1.8424711227416992,,
2,935,,,,0.43939998745918274,0.3349609375
3,949,3.1944684982299805,,,,
3,999,3.0062665939331055,,,,
3,1049,3.119828701019287,,,,
3,1099,2.904254674911499,,,,
3,1149,2.912018299102783,,,,
3,1199,2.785691261291504,,,,
3,1247,,0.3752000033855438,1.8003931045532227,,
3,1247,,,,0.4810999929904938,0.3656851053237915
4,1249,2.71870756149292,,,,
4,1299,3.1297130584716797,,,,
4,1349,3.015197277069092,,,,
4,1399,2.950531244277954,,,,
4,1449,2.7028934955596924,,,,
4,1499,2.7688722610473633,,,,
4,1549,2.9091875553131104,,,,
4,1559,,0.4072999954223633,1.7309808731079102,,
4,1559,,,,0.5317000150680542,0.3946564495563507
5,1599,3.142826795578003,,,,
5,1649,2.829772472381592,,,,
5,1699,2.822720766067505,,,,
5,1749,3.0092110633850098,,,,
5,1799,3.0390117168426514,,,,
5,1849,2.826720952987671,,,,
5,1871,,0.4287000000476837,1.6899033784866333,,
5,1871,,,,0.5644000172615051,0.4180438816547394
6,1899,2.727409601211548,,,,
6,1949,2.593402624130249,,,,
6,1999,2.744288444519043,,,,
6,2049,2.744326114654541,,,,
6,2099,2.5550646781921387,,,,
6,2149,2.895538806915283,,,,
6,2183,,0.45260000228881836,1.6631954908370972,,
6,2183,,,,0.6096000075340271,0.4386017620563507
7,2199,2.676053047180176,,,,
7,2249,2.6838629245758057,,,,
7,2299,2.267159938812256,,,,
7,2349,2.702770948410034,,,,
7,2399,2.6515755653381348,,,,
7,2449,2.3871548175811768,,,,
7,2495,,0.462799996137619,1.6353493928909302,,
7,2495,,,,0.6363000273704529,0.45297476649284363
8,2499,2.899148941040039,,,,
8,2549,2.7779664993286133,,,,
8,2599,2.8277745246887207,,,,
8,2649,2.5157124996185303,,,,
8,2699,2.5208137035369873,,,,
8,2749,2.478609800338745,,,,
8,2799,2.357805013656616,,,,
8,2807,,0.44429999589920044,1.7182183265686035,,
8,2807,,,,0.6078000068664551,0.46987679600715637
9,2849,2.4794979095458984,,,,
9,2899,2.428086519241333,,,,
9,2949,2.243985414505005,,,,
9,2999,2.2671797275543213,,,,
9,3049,2.431548595428467,,,,
9,3099,2.1633143424987793,,,,
9,3119,,0.45829999446868896,1.7550792694091797,,
9,3119,,,,0.6245999932289124,0.4896334111690521
10,3149,2.226365804672241,,,,
10,3199,2.6404833793640137,,,,
10,3249,2.1839516162872314,,,,
10,3299,2.3416030406951904,,,,
10,3349,2.058100700378418,,,,
10,3399,2.0036745071411133,,,,
10,3431,,0.48330000042915344,1.7727962732315063,,
10,3431,,,,0.6646999716758728,0.4999248683452606
11,3449,2.053156852722168,,,,
11,3499,2.035099983215332,,,,
11,3549,1.8698967695236206,,,,
11,3599,1.9356709718704224,,,,
11,3649,2.1577529907226562,,,,
11,3699,1.8621931076049805,,,,
11,3743,,0.4984999895095825,1.7898154258728027,,
11,3743,,,,0.7056000232696533,0.5084385275840759
12,3749,2.006645917892456,,,,
12,3799,2.042788505554199,,,,
12,3849,1.7324342727661133,,,,
12,3899,1.9255825281143188,,,,
12,3949,2.019212007522583,,,,
12,3999,2.2385826110839844,,,,
12,4049,2.1092405319213867,,,,
12,4055,,0.5083000063896179,1.8464552164077759,,
12,4055,,,,0.707099974155426,0.5171774625778198
13,4099,1.8318711519241333,,,,
13,4149,1.7989661693572998,,,,
13,4199,1.9199812412261963,,,,
13,4249,1.7578216791152954,,,,
13,4299,2.0429892539978027,,,,
13,4349,1.6819355487823486,,,,
13,4367,,0.5008999705314636,1.9117486476898193,,
13,4367,,,,0.6861000061035156,0.5216346383094788
14,4399,1.4911895990371704,,,,
14,4449,1.6796050071716309,,,,
14,4499,1.7748124599456787,,,,
14,4549,1.4926466941833496,,,,
14,4599,1.8710752725601196,,,,
14,4649,1.7495781183242798,,,,
14,4679,,0.5029000043869019,2.0881941318511963,,
14,4679,,,,0.7156000137329102,0.529296875
15,4699,1.663325309753418,,,,
15,4749,1.5023982524871826,,,,
15,4799,1.5803310871124268,,,,
15,4849,1.7101163864135742,,,,
15,4899,1.5721595287322998,,,,
15,4949,1.570888638496399,,,,
15,4991,,0.5138000249862671,2.0694401264190674,,
15,4991,,,,0.7246000170707703,0.5320262312889099
16,4999,1.5416088104248047,,,,
16,5049,1.6333930492401123,,,,
16,5099,1.548964023590088,,,,
16,5149,1.3639500141143799,,,,
16,5199,1.556213140487671,,,,
16,5249,1.2408936023712158,,,,
16,5299,1.5260804891586304,,,,
16,5303,,0.5174000263214111,2.1871321201324463,,
16,5303,,,,0.7222999930381775,0.5396634340286255
17,5349,1.4735214710235596,,,,
17,5399,1.405775785446167,,,,
17,5449,1.6851564645767212,,,,
17,5499,1.492558240890503,,,,
17,5549,1.4974825382232666,,,,
17,5599,1.4443562030792236,,,,
17,5615,,0.5264999866485596,2.080366849899292,,
17,5615,,,,0.7184000015258789,0.5405899286270142
18,5649,1.3030462265014648,,,,
18,5699,1.3581671714782715,,,,
18,5749,1.3689937591552734,,,,
18,5799,1.4449838399887085,,,,
18,5849,1.0675861835479736,,,,
18,5899,1.4513468742370605,,,,
18,5927,,0.5284000039100647,2.3010447025299072,,
18,5927,,,,0.7432000041007996,0.5451472401618958
19,5949,1.2651383876800537,,,,
19,5999,1.1447124481201172,,,,
19,6049,1.3851521015167236,,,,
19,6099,1.2112175226211548,,,,
19,6149,1.4811458587646484,,,,
19,6199,1.1455224752426147,,,,
19,6239,,0.5166000127792358,2.421039342880249,,
19,6239,,,,0.7009999752044678,0.5535356402397156
20,6249,1.3665974140167236,,,,
20,6299,1.171842336654663,,,,
20,6349,1.510326862335205,,,,
20,6399,1.2807848453521729,,,,
20,6449,1.373166799545288,,,,
20,6499,1.2724882364273071,,,,
20,6549,1.397918701171875,,,,
20,6551,,0.5346999764442444,2.3825693130493164,,
20,6551,,,,0.7610999941825867,0.5537610054016113
21,6599,1.2295002937316895,,,,
21,6649,1.262241005897522,,,,
21,6699,1.2081927061080933,,,,
21,6749,1.2253189086914062,,,,
21,6799,1.392608404159546,,,,
21,6849,1.0460536479949951,,,,
21,6863,,0.5318999886512756,2.5606493949890137,,
21,6863,,,,0.7329999804496765,0.5589192509651184
22,6899,0.9968161582946777,,,,
22,6949,1.0586804151535034,,,,
22,6999,1.1413383483886719,,,,
22,7049,1.0697435140609741,,,,
22,7099,1.0121557712554932,,,,
22,7149,1.1579222679138184,,,,
22,7175,,0.5260000228881836,2.7638227939605713,,
22,7175,,,,0.7358999848365784,0.5633012652397156
23,7199,1.2479242086410522,,,,
23,7249,1.035094976425171,,,,
23,7299,1.1376484632492065,,,,
23,7349,0.9455447196960449,,,,
23,7399,1.157087802886963,,,,
23,7449,1.1715843677520752,,,,
23,7487,,0.5400000214576721,2.769113779067993,,
23,7487,,,,0.7581999897956848,0.5635266304016113
24,7499,0.8484156131744385,,,,
24,7549,1.0664479732513428,,,,
24,7599,1.2574195861816406,,,,
24,7649,1.2270203828811646,,,,
24,7699,1.1061044931411743,,,,
24,7749,1.003108024597168,,,,
24,7799,1.1597174406051636,,,,
24,7799,,0.5415999889373779,2.7771036624908447,,
24,7799,,,,0.7581999897956848,0.5681840777397156
25,7849,1.1479434967041016,,,,
25,7899,0.9878091812133789,,,,
25,7949,1.0939708948135376,,,,
25,7999,1.2331817150115967,,,,
25,8049,1.2123491764068604,,,,
25,8099,0.9629464149475098,,,,
25,8111,,0.5335000157356262,2.8130948543548584,,
25,8111,,,,0.732699990272522,0.5699619650840759
26,8149,1.018747091293335,,,,
26,8199,0.9163697957992554,,,,
26,8249,0.9410933256149292,,,,
26,8299,0.9289708137512207,,,,
26,8349,0.9563567638397217,,,,
26,8399,0.9809027910232544,,,,
26,8423,,0.5436999797821045,2.852841854095459,,
26,8423,,,,0.7764999866485596,0.5739433169364929
27,8449,1.0408618450164795,,,,
27,8499,1.1795742511749268,,,,
27,8549,0.9816330075263977,,,,
27,8599,1.0280624628067017,,,,
27,8649,0.8796607851982117,,,,
27,8699,0.9620010852813721,,,,
27,8735,,0.5461999773979187,3.0141313076019287,,
27,8735,,,,0.7791000008583069,0.5758213400840759
28,8749,1.1074193716049194,,,,
28,8799,1.0792083740234375,,,,
28,8849,0.8594232201576233,,,,
28,8899,0.8944695591926575,,,,
28,8949,0.9353160858154297,,,,
28,8999,0.8947893381118774,,,,
28,9047,,0.5532000064849854,2.995220422744751,,
28,9047,,,,0.7771000266075134,0.5789262652397156
29,9049,0.9554871320724487,,,,
29,9099,1.0260401964187622,,,,
29,9149,1.146470069885254,,,,
29,9199,1.008252739906311,,,,
29,9249,0.9454717040061951,,,,
29,9299,1.0198875665664673,,,,
29,9349,0.9377407431602478,,,,
29,9359,,0.5551999807357788,3.0604231357574463,,
29,9359,,,,0.7817999720573425,0.5799528956413269
