train_loss,epoch,step,val_loss,val_acc,test_acc
3.0734703540802,0,49,,,
2.8338568210601807,0,99,,,
2.591702461242676,0,149,,,
2.586094379425049,0,199,,,
2.646866798400879,0,249,,,
2.4886057376861572,0,299,,,
2.4265146255493164,0,349,,,
,0,389,1.5197190046310425,0.47209998965263367,
,0,389,,,0.5109999775886536
2.3771700859069824,1,399,,,
2.207669496536255,1,449,,,
2.2928504943847656,1,499,,,
2.2142271995544434,1,549,,,
2.005429983139038,1,599,,,
2.116849899291992,1,649,,,
2.091831922531128,1,699,,,
2.0977044105529785,1,749,,,
,1,779,1.2740488052368164,0.5835999846458435,
,1,779,,,0.6517999768257141
2.0637738704681396,2,799,,,
1.9374494552612305,2,849,,,
2.100442409515381,2,899,,,
1.7851722240447998,2,949,,,
1.8857667446136475,2,999,,,
1.684814453125,2,1049,,,
1.7700011730194092,2,1099,,,
1.7549989223480225,2,1149,,,
,2,1169,1.1362789869308472,0.6499999761581421,
,2,1169,,,0.7325999736785889
1.7487657070159912,3,1199,,,
1.7165899276733398,3,1249,,,
1.6697866916656494,3,1299,,,
1.746467113494873,3,1349,,,
1.7056066989898682,3,1399,,,
1.8563189506530762,3,1449,,,
1.5270459651947021,3,1499,,,
1.6955546140670776,3,1549,,,
,3,1559,1.0924190282821655,0.6664999723434448,
,3,1559,,,0.7526000142097473
1.786649227142334,4,1599,,,
1.56374990940094,4,1649,,,
1.8779019117355347,4,1699,,,
1.7234687805175781,4,1749,,,
1.6365832090377808,4,1799,,,
1.7012474536895752,4,1849,,,
1.4894744157791138,4,1899,,,
1.5181379318237305,4,1949,,,
,4,1949,1.0391807556152344,0.6902999877929688,
,4,1949,,,0.7788000106811523
1.43318772315979,5,1999,,,
1.6034636497497559,5,2049,,,
1.7013211250305176,5,2099,,,
1.6001482009887695,5,2149,,,
1.4471206665039062,5,2199,,,
1.6454254388809204,5,2249,,,
1.5504704713821411,5,2299,,,
,5,2339,0.9972246885299683,0.7085999846458435,
,5,2339,,,0.8126000165939331
1.541036605834961,6,2349,,,
1.4901458024978638,6,2399,,,
1.3747518062591553,6,2449,,,
1.5124597549438477,6,2499,,,
1.6434352397918701,6,2549,,,
1.4397015571594238,6,2599,,,
1.3881940841674805,6,2649,,,
1.346069574356079,6,2699,,,
,6,2729,0.979927659034729,0.7146000266075134,
,6,2729,,,0.8162000179290771
1.4413106441497803,7,2749,,,
1.368821620941162,7,2799,,,
1.3906892538070679,7,2849,,,
1.3358925580978394,7,2899,,,
1.268165111541748,7,2949,,,
1.4673826694488525,7,2999,,,
1.628617763519287,7,3049,,,
1.548124074935913,7,3099,,,
,7,3119,0.9745789170265198,0.7214000225067139,
,7,3119,,,0.8234000205993652
1.4584555625915527,8,3149,,,
1.5860657691955566,8,3199,,,
1.3818304538726807,8,3249,,,
1.3609731197357178,8,3299,,,
1.5146996974945068,8,3349,,,
1.4772725105285645,8,3399,,,
1.3120671510696411,8,3449,,,
1.2217450141906738,8,3499,,,
,8,3509,0.9438334703445435,0.7300999760627747,
,8,3509,,,0.8335000276565552
1.5686827898025513,9,3549,,,
1.5287411212921143,9,3599,,,
1.8078885078430176,9,3649,,,
1.2438538074493408,9,3699,,,
1.3876476287841797,9,3749,,,
1.5814807415008545,9,3799,,,
1.2878166437149048,9,3849,,,
1.462354063987732,9,3899,,,
,9,3899,0.9416494369506836,0.7311999797821045,
