train_loss2,step,train_loss1,epoch,test_acc,train_acc1,train_acc2
0.001125844893977046,6599,0.0017800340428948402,16,,,
,6629,,16,0.8317000269889832,0.8177083134651184,0.8209134340286255
0.0010788581566885114,6649,0.000631572911515832,17,,,
0.0014994509983807802,6699,0.0015495833940804005,17,,,
0.000393878435716033,6749,0.0004318527935538441,17,,,
0.0005543038132600486,6799,0.0005249681998975575,17,,,
0.0010486458195373416,6849,0.0011517660459503531,17,,,
0.001696852850727737,6899,0.0008130398346111178,17,,,
0.0012215499300509691,6949,0.0017224133480340242,17,,,
0.0011891822796314955,6999,0.001973140751942992,17,,,
,7019,,17,0.8360999822616577,0.8206129670143127,0.8216345906257629
0.00042370762093923986,7049,0.0003575034497771412,18,,,
0.0007538836798630655,7099,0.0004497072077356279,18,,,
0.0006608045659959316,7149,0.0008840060909278691,18,,,
0.0010753655806183815,7199,0.001121167908422649,18,,,
0.0008895851206034422,7249,0.0008911234326660633,18,,,
0.00020617023983504623,7299,8.604882168583572e-05,18,,,
0.0014856186462566257,7349,0.0005088120233267546,18,,,
0.0013440704206004739,7399,0.0018857010873034596,18,,,
,7409,,18,0.853600025177002,0.8237179517745972,0.8256410360336304
0.00018526690837461501,7449,0.0002788738056551665,19,,,
0.00013790653611067683,7499,0.00012754167255479842,19,,,
0.0007854845025576651,7549,0.0010667010210454464,19,,,
0.0005287225358188152,7599,0.001012343098409474,19,,,
0.0016003806376829743,7649,0.0008391709998250008,19,,,
0.00039456249214708805,7699,0.0009725019917823374,19,,,
0.0007147584692575037,7749,0.0014184470055624843,19,,,
0.00032039714278653264,7799,0.0012758440570905805,19,,,
,7799,,19,0.85589998960495,0.8271234035491943,0.8305689096450806
0.03875631093978882,7849,0.037457969039678574,20,,,
0.04833008721470833,7899,0.04758944362401962,20,,,
0.06616070121526718,7949,0.06405960023403168,20,,,
0.05430971086025238,7999,0.0512843020260334,20,,,
0.10324758291244507,8049,0.10718195885419846,20,,,
0.08454884588718414,8099,0.08691119402647018,20,,,
0.07505550235509872,8149,0.07219859957695007,20,,,
,8189,,20,0.7530999779701233,0.6390023827552795,0.6094150543212891
0.08159010112285614,8199,0.08143245428800583,21,,,
0.10595535486936569,8249,0.09744632989168167,21,,,
0.11263612657785416,8299,0.09970994293689728,21,,,
0.11438319832086563,8349,0.11242172867059708,21,,,
0.12031658738851547,8399,0.11302128434181213,21,,,
0.08484821766614914,8449,0.08592324703931808,21,,,
0.1261293590068817,8499,0.12458783388137817,21,,,
0.09262058138847351,8549,0.08815229684114456,21,,,
,8579,,21,0.7888000011444092,0.7461938858032227,0.7401242256164551
0.10288266092538834,8599,0.09743156284093857,22,,,
0.1016618013381958,8649,0.10591298341751099,22,,,
0.1077054888010025,8699,0.0976426973938942,22,,,
0.11250000447034836,8749,0.11398705095052719,22,,,
0.19189989566802979,8799,0.20252349972724915,22,,,
0.07156983017921448,8849,0.07711193710565567,22,,,
0.11399553716182709,8899,0.1155225858092308,22,,,
0.1215524971485138,8949,0.12419964373111725,22,,,
,8969,,22,0.8144000172615051,0.7623397707939148,0.7685897350311279
0.11530479043722153,8999,0.10646676272153854,23,,,
0.10073909908533096,9049,0.10832814127206802,23,,,
0.1253233253955841,9099,0.13050071895122528,23,,,
0.11791470646858215,9149,0.12696178257465363,23,,,
0.11051412671804428,9199,0.1038258895277977,23,,,
0.09635213762521744,9249,0.09741193801164627,23,,,
0.10531222075223923,9299,0.10519213229417801,23,,,
0.0960296243429184,9349,0.09896685183048248,23,,,
,9359,,23,0.8129000067710876,0.7772436141967773,0.7786658406257629
0.12295455485582352,9399,0.1158074140548706,24,,,
0.17944630980491638,9449,0.19087575376033783,24,,,
0.17275798320770264,9499,0.16981002688407898,24,,,
0.16248740255832672,9549,0.15676148235797882,24,,,
0.15847435593605042,9599,0.18352341651916504,24,,,
0.10054229944944382,9649,0.09743356704711914,24,,,
0.15676817297935486,9699,0.1427498757839203,24,,,
0.27383631467819214,9749,0.2616793215274811,24,,,
,9749,,24,0.8327999711036682,0.7867187261581421,0.7881810665130615
0.1140454113483429,9799,0.1100429818034172,25,,,
0.12297970056533813,9849,0.11435261368751526,25,,,
0.14393489062786102,9899,0.14425429701805115,25,,,
0.11204645782709122,9949,0.11110207438468933,25,,,
0.15762460231781006,9999,0.16639524698257446,25,,,
0.12582606077194214,10049,0.11667884141206741,25,,,
0.1726769059896469,10099,0.16655007004737854,25,,,
,10139,,25,0.8331999778747559,0.7969751358032227,0.7980769276618958
0.10689528286457062,10149,0.11046595126390457,26,,,
0.23511876165866852,10199,0.22778776288032532,26,,,
0.13929258286952972,10249,0.13531772792339325,26,,,
0.18837393820285797,10299,0.18907783925533295,26,,,
0.10877860337495804,10349,0.10113270580768585,26,,,
0.13084127008914948,10399,0.12046840786933899,26,,,
0.16731292009353638,10449,0.16062581539154053,26,,,
1.1261098384857178,10499,0.985792875289917,26,,,
,10529,,26,0.8054999709129333,0.7939703464508057,0.7989984154701233
0.11552923172712326,10549,0.12240990251302719,27,,,
0.1119818463921547,10599,0.11253666877746582,27,,,
0.19777555763721466,10649,0.19675861299037933,27,,,
0.20101824402809143,10699,0.2138582020998001,27,,,
0.20548787713050842,10749,0.221918985247612,27,,,
0.2654401361942291,10799,0.26387470960617065,27,,,
0.2441701889038086,10849,0.23789675533771515,27,,,
0.146160289645195,10899,0.1551387906074524,27,,,
,10919,,27,0.8309000134468079,0.803205132484436,0.8027443885803223
0.17049956321716309,10949,0.15895560383796692,28,,,
0.17865659296512604,10999,0.1828656941652298,28,,,
0.14803950488567352,11049,0.1341281235218048,28,,,
0.1559750884771347,11099,0.1448228806257248,28,,,
0.21217231452465057,11149,0.22769242525100708,28,,,
0.1547691375017166,11199,0.1512177437543869,28,,,
0.1715308427810669,11249,0.17918720841407776,28,,,
0.14033764600753784,11299,0.1407313346862793,28,,,
,11309,,28,0.8319000005722046,0.8079928159713745,0.8087139129638672
0.1745365709066391,11349,0.15909557044506073,29,,,
0.26262736320495605,11399,0.25530844926834106,29,,,
0.15449774265289307,11449,0.18047061562538147,29,,,
0.20622709393501282,11499,0.22611525654792786,29,,,
0.16394464671611786,11549,0.1571616679430008,29,,,
0.1943410187959671,11599,0.2082127332687378,29,,,
0.12217047065496445,11649,0.12874850630760193,29,,,
0.24133309721946716,11699,0.25834813714027405,29,,,
,11699,,29,0.8519999980926514,0.8103365302085876,0.8143429756164551
0.20718510448932648,11749,0.20363175868988037,30,,,
0.20747826993465424,11799,0.22807471454143524,30,,,
0.16675381362438202,11849,0.17516443133354187,30,,,
0.13950617611408234,11899,0.1378541886806488,30,,,
0.13520269095897675,11949,0.1517549753189087,30,,,
0.24067150056362152,11999,0.2655642032623291,30,,,
0.1814165711402893,12049,0.17803208529949188,30,,,
,12089,,30,0.8496000170707703,0.8113581538200378,0.8191906809806824
0.195670485496521,12099,0.2067098617553711,31,,,
0.24298708140850067,12149,0.23756319284439087,31,,,
0.31208962202072144,12199,0.35493046045303345,31,,,
0.3213430643081665,12249,0.2493734061717987,31,,,
0.16146859526634216,12299,0.1636282354593277,31,,,
0.183038592338562,12349,0.16831496357917786,31,,,
0.16831091046333313,12399,0.17628711462020874,31,,,
0.4186036288738251,12449,0.4070267677307129,31,,,
,12479,,31,0.8507999777793884,0.8181490302085876,0.818629801273346
0.18328993022441864,12499,0.18795432150363922,32,,,
0.2980591058731079,12549,0.2974596619606018,32,,,
0.27535951137542725,12599,0.2791975438594818,32,,,
0.2034011334180832,12649,0.20471850037574768,32,,,
0.25478076934814453,12699,0.2491491436958313,32,,,
0.18030613660812378,12749,0.16430462896823883,32,,,
0.577284038066864,12799,0.45295238494873047,32,,,
0.14583946764469147,12849,0.12517134845256805,32,,,
,12869,,32,0.84579998254776,0.8240384459495544,0.8243188858032227
0.20063059031963348,12899,0.22358804941177368,33,,,
0.14642378687858582,12949,0.14507779479026794,33,,,
0.1947774738073349,12999,0.18993477523326874,33,,,
0.24732159078121185,13049,0.2600351572036743,33,,,
0.173831507563591,13099,0.1675000786781311,33,,,
0.24870304763317108,13149,0.24902184307575226,33,,,
0.15830805897712708,13199,0.14734332263469696,33,,,
0.15258876979351044,13249,0.14850002527236938,33,,,
,13259,,33,0.8596000075340271,0.8225961327552795,0.8261618614196777
0.15570323169231415,13299,0.1606304943561554,34,,,
0.1200617328286171,13349,0.10924337059259415,34,,,
0.16061559319496155,13399,0.13420526683330536,34,,,
0.21051816642284393,13449,0.23432517051696777,34,,,
0.17064478993415833,13499,0.15138959884643555,34,,,
0.20618903636932373,13549,0.226310133934021,34,,,
0.21409350633621216,13599,0.2228688895702362,34,,,
0.2641686201095581,13649,0.24077248573303223,34,,,
,13649,,34,0.858299970626831,0.8248998522758484,0.8240985870361328
0.16708135604858398,13699,0.16888967156410217,35,,,
0.16586580872535706,13749,0.1727505624294281,35,,,
0.22784961760044098,13799,0.24562674760818481,35,,,
0.25263741612434387,13849,0.29690423607826233,35,,,
0.10394611209630966,13899,0.1167120710015297,35,,,
0.2743299901485443,13949,0.29780885577201843,35,,,
0.19906139373779297,13999,0.22103646397590637,35,,,
,14039,,35,0.8478000164031982,0.8275240659713745,0.8290064334869385
0.4489479064941406,14049,0.4273087680339813,36,,,
0.22722186148166656,14099,0.20769816637039185,36,,,
0.1680321842432022,14149,0.1938267946243286,36,,,
0.16622406244277954,14199,0.16965800523757935,36,,,
0.18041177093982697,14249,0.1921701729297638,36,,,
0.19576925039291382,14299,0.1961808204650879,36,,,
0.17411169409751892,14349,0.168165385723114,36,,,
0.18499234318733215,14399,0.18134333193302155,36,,,
,14429,,36,0.8598999977111816,0.8273237347602844,0.8283453583717346
0.24880051612854004,14449,0.26367059350013733,37,,,
0.30874601006507874,14499,0.2981686294078827,37,,,
0.1257287859916687,14549,0.13345836102962494,37,,,
0.23720429837703705,14599,0.2723066210746765,37,,,
0.16158096492290497,14649,0.1440151184797287,37,,,
0.2573436498641968,14699,0.25281447172164917,37,,,
0.17571376264095306,14749,0.1753675937652588,37,,,
0.23679418861865997,14799,0.20635986328125,37,,,
,14819,,37,0.85589998960495,0.8322115540504456,0.8306891322135925
0.20048654079437256,14849,0.19901151955127716,38,,,
0.26417914032936096,14899,0.3058253824710846,38,,,
0.14110909402370453,14949,0.1641685515642166,38,,,
0.16650284826755524,14999,0.1710636466741562,38,,,
0.18875616788864136,15049,0.19110077619552612,38,,,
0.14482589066028595,15099,0.1417205035686493,38,,,
0.41141214966773987,15149,0.438687801361084,38,,,
0.17681971192359924,15199,0.1675643026828766,38,,,
,15209,,38,0.845300018787384,0.8315104246139526,0.8349959850311279
0.19976948201656342,15249,0.2123512476682663,39,,,
0.14712166786193848,15299,0.1343686431646347,39,,,
0.18601849675178528,15349,0.18042762577533722,39,,,
0.27627742290496826,15399,0.272876501083374,39,,,
0.12987945973873138,15449,0.1530047506093979,39,,,
0.25602272152900696,15499,0.2593074440956116,39,,,
0.23228293657302856,15549,0.21094553172588348,39,,,
0.16444523632526398,15599,0.157757967710495,39,,,
,15599,,39,0.8481000065803528,0.8342147469520569,0.8352764248847961
0.1694391816854477,15649,0.16390538215637207,40,,,
0.1716040074825287,15699,0.17253798246383667,40,,,
0.14111177623271942,15749,0.11999855935573578,40,,,
0.22555425763130188,15799,0.17449715733528137,40,,,
0.20095527172088623,15849,0.18803848326206207,40,,,
0.1596803218126297,15899,0.14360123872756958,40,,,
0.19906705617904663,15949,0.22344832122325897,40,,,
,15989,,40,0.8693000078201294,0.8356770873069763,0.8218950033187866
0.19182737171649933,15999,0.20079365372657776,41,,,
0.168060302734375,16049,0.18825769424438477,41,,,
0.26680848002433777,16099,0.2478250414133072,41,,,
0.22507387399673462,16149,0.22821471095085144,41,,,
0.19618231058120728,16199,0.2021106332540512,41,,,
0.15962105989456177,16249,0.16079221665859222,41,,,
0.2381262183189392,16299,0.2511172890663147,41,,,
0.1420653760433197,16349,0.13786569237709045,41,,,
,16379,,41,0.8634999990463257,0.8349359035491943,0.836718738079071
0.3022395372390747,16399,0.2969571352005005,42,,,
0.2684284448623657,16449,0.2224409431219101,42,,,
0.20065058767795563,16499,0.23601453006267548,42,,,
0.23865213990211487,16549,0.25177034735679626,42,,,
0.23678290843963623,16599,0.2629808187484741,42,,,
0.3851223587989807,16649,0.4054703712463379,42,,,
0.09052486717700958,16699,0.10282046347856522,42,,,
0.3512992858886719,16749,0.3296698331832886,42,,,
,16769,,42,0.8519999980926514,0.8313501477241516,0.839102566242218
0.18767431378364563,16799,0.26747989654541016,43,,,
0.1393294781446457,16849,0.12073812633752823,43,,,
0.2073526829481125,16899,0.20208588242530823,43,,,
0.7205604314804077,16949,0.6164486408233643,43,,,
0.4977446496486664,16999,0.5064768195152283,43,,,
0.26053187251091003,17049,0.2629263401031494,43,,,
0.12226414680480957,17099,0.11863679438829422,43,,,
0.2255445122718811,17149,0.21245308220386505,43,,,
,17159,,43,0.8695999979972839,0.8315705060958862,0.8340344429016113
0.2697746455669403,17199,0.25214892625808716,44,,,
0.24594399333000183,17249,0.255429744720459,44,,,
0.2506468594074249,17299,0.2698670029640198,44,,,
0.23573769629001617,17349,0.25021710991859436,44,,,
0.18097952008247375,17399,0.1821204423904419,44,,,
0.2502523362636566,17449,0.24545039236545563,44,,,
0.2548515796661377,17499,0.2611600160598755,44,,,
0.45350733399391174,17549,0.3866921663284302,44,,,
,17549,,44,0.8592000007629395,0.8397035002708435,0.8397636413574219
0.3585050106048584,17599,0.4302842319011688,45,,,
0.5347552299499512,17649,0.5362069010734558,45,,,
0.1569913774728775,17699,0.17223480343818665,45,,,
0.1702520251274109,17749,0.16553175449371338,45,,,
0.26096659898757935,17799,0.23320604860782623,45,,,
0.22052209079265594,17849,0.19238361716270447,45,,,
0.24816830456256866,17899,0.25347742438316345,45,,,
,17939,,45,0.8676000237464905,0.842227578163147,0.8436698913574219
0.2995776832103729,17949,0.2901674807071686,46,,,
0.2454606592655182,17999,0.24575185775756836,46,,,
0.38858819007873535,18049,0.45610061287879944,46,,,
0.21719156205654144,18099,0.20089879631996155,46,,,
0.23762790858745575,18149,0.19443248212337494,46,,,
0.18904441595077515,18199,0.17876097559928894,46,,,
0.2724233865737915,18249,0.2197655886411667,46,,,
0.19695498049259186,18299,0.21727405488491058,46,,,
,18329,,46,0.8695999979972839,0.8424279093742371,0.8406850695610046
0.1522749364376068,18349,0.14604273438453674,47,,,
0.4440688192844391,18399,0.4545004963874817,47,,,
0.2207236886024475,18449,0.232441246509552,47,,,
0.6746649742126465,18499,0.696804940700531,47,,,
0.17156146466732025,18549,0.2025754302740097,47,,,
0.2972189784049988,18599,0.3674514889717102,47,,,
0.38685378432273865,18649,0.45451149344444275,47,,,
0.2401442676782608,18699,0.25685375928878784,47,,,
,18719,,47,0.8661999702453613,0.8426081538200378,0.8474559187889099
0.20663511753082275,18749,0.19888481497764587,48,,,
0.21387366950511932,18799,0.20354942977428436,48,,,
0.2790575623512268,18849,0.22379563748836517,48,,,
0.22971618175506592,18899,0.2458663284778595,48,,,
0.25751349329948425,18949,0.2354242354631424,48,,,
0.2753385901451111,18999,0.23290900886058807,48,,,
0.20352867245674133,19049,0.20427043735980988,48,,,
0.17254488170146942,19099,0.18757662177085876,48,,,
,19109,,48,0.8686000108718872,0.846173882484436,0.8459535241127014
0.21182739734649658,19149,0.17560012638568878,49,,,
0.1610420197248459,19199,0.1664266586303711,49,,,
0.2367342859506607,19249,0.23012174665927887,49,,,
0.40555673837661743,19299,0.4347901940345764,49,,,
0.2505466043949127,19349,0.2559067904949188,49,,,
0.34731799364089966,19399,0.3314743638038635,49,,,
0.18149028718471527,19449,0.2090384066104889,49,,,
0.23073619604110718,19499,0.24573290348052979,49,,,
,19499,,49,0.8640000224113464,0.848397433757782,0.849879801273346
0.19119107723236084,19549,0.16716013848781586,50,,,
0.16582341492176056,19599,0.17277775704860687,50,,,
0.12416613847017288,19649,0.1417241096496582,50,,,
0.5885435938835144,19699,0.6747386455535889,50,,,
0.2251502424478531,19749,0.20210692286491394,50,,,
0.16582775115966797,19799,0.17405253648757935,50,,,
0.2783239483833313,19849,0.2526577115058899,50,,,
,19889,,50,0.8646000027656555,0.8447115421295166,0.8502203822135925
0.4343481957912445,19899,0.41870641708374023,51,,,
0.13634276390075684,19949,0.12485633045434952,51,,,
0.21408972144126892,19999,0.2682085335254669,51,,,
0.15755705535411835,20049,0.15378911793231964,51,,,
0.3330102264881134,20099,0.3615766167640686,51,,,
0.16596312820911407,20149,0.1644153892993927,51,,,
0.1737346351146698,20199,0.17571744322776794,51,,,
0.26957428455352783,20249,0.26086267828941345,51,,,
,20279,,51,0.8722000122070312,0.8454126715660095,0.8452123403549194
0.17715775966644287,20299,0.18565957248210907,52,,,
0.21568341553211212,20349,0.2555786669254303,52,,,
0.249958798289299,20399,0.24907973408699036,52,,,
0.33659136295318604,20449,0.33032917976379395,52,,,
0.4195396602153778,20499,0.4123361110687256,52,,,
0.45486319065093994,20549,0.5458512902259827,52,,,
0.15414735674858093,20599,0.162368506193161,52,,,
0.1763945072889328,20649,0.1637258678674698,52,,,
,20669,,52,0.8737000226974487,0.8477163314819336,0.8504406809806824
0.24458029866218567,20699,0.2479846179485321,53,,,
0.12804031372070312,20749,0.13172663748264313,53,,,
0.302272230386734,20799,0.29322296380996704,53,,,
0.29424357414245605,20849,0.3018043637275696,53,,,
0.25168144702911377,20899,0.24045516550540924,53,,,
0.3793570399284363,20949,0.4021178185939789,53,,,
0.2245730310678482,20999,0.21841412782669067,53,,,
0.6262173652648926,21049,0.6222702264785767,53,,,
,21059,,53,0.8690000176429749,0.8518229126930237,0.8534655570983887
0.21947084367275238,21099,0.1896015852689743,54,,,
0.16664159297943115,21149,0.18304453790187836,54,,,
0.33280086517333984,21199,0.3417457938194275,54,,,
0.26087257266044617,21249,0.25795069336891174,54,,,
0.353338360786438,21299,0.35445767641067505,54,,,
0.12487020343542099,21349,0.13008816540241241,54,,,
0.4028874933719635,21399,0.4065549969673157,54,,,
0.12188203632831573,21449,0.13639315962791443,54,,,
,21449,,54,0.8662999868392944,0.8478766083717346,0.8487980961799622
0.2826105058193207,21499,0.24296003580093384,55,,,
0.20087647438049316,21549,0.2218373566865921,55,,,
0.3338324725627899,21599,0.33746910095214844,55,,,
0.3514214754104614,21649,0.32528889179229736,55,,,
0.30517613887786865,21699,0.26382607221603394,55,,,
0.22332783043384552,21749,0.1963537484407425,55,,,
0.1743369847536087,21799,0.14915798604488373,55,,,
,21839,,55,0.8820000290870667,0.8531851172447205,0.8514623641967773
0.43064042925834656,21849,0.3345576524734497,56,,,
0.26934731006622314,21899,0.2519521117210388,56,,,
0.23363491892814636,21949,0.21979635953903198,56,,,
0.21300151944160461,21999,0.1828881949186325,56,,,
0.28867506980895996,22049,0.25865229964256287,56,,,
0.3455684185028076,22099,0.3631298243999481,56,,,
0.2531692087650299,22149,0.23645004630088806,56,,,
0.1368894726037979,22199,0.14055655896663666,56,,,
,22229,,56,0.8626000285148621,0.8557692170143127,0.8529447317123413
0.32340359687805176,22249,0.3248259127140045,57,,,
0.1625085473060608,22299,0.1667078584432602,57,,,
0.2061842679977417,22349,0.2435540407896042,57,,,
0.15165269374847412,22399,0.16847123205661774,57,,,
0.15685808658599854,22449,0.1586230844259262,57,,,
0.200134739279747,22499,0.21859009563922882,57,,,
0.25495561957359314,22549,0.2536345422267914,57,,,
0.1707412451505661,22599,0.16179613769054413,57,,,
,22619,,57,0.86080002784729,0.8232772350311279,0.8432091474533081
0.1697395294904709,22649,0.17665541172027588,58,,,
0.5613393783569336,22699,0.43508288264274597,58,,,
0.23328229784965515,22749,0.26620545983314514,58,,,
