epoch,train_loss,step,val_acc,val_loss,train_acc,test_acc
0,3.078936815261841,49,,,,
0,2.3178722858428955,99,,,,
0,2.262661933898926,149,,,,
0,2.0245513916015625,199,,,,
0,1.9689768552780151,249,,,,
0,1.930248737335205,299,,,,
0,,311,0.25459998846054077,2.0072503089904785,,
0,,311,,,0.17690804600715637,0.2770000100135803
1,1.9544895887374878,349,,,,
1,1.9512228965759277,399,,,,
1,1.9838051795959473,449,,,,
1,1.9192721843719482,499,,,,
1,1.7813342809677124,549,,,,
1,1.8460566997528076,599,,,,
1,,623,0.34459999203681946,1.7766773700714111,,
1,,623,,,0.3031099736690521,0.388700008392334
2,1.745633602142334,649,,,,
2,1.7877906560897827,699,,,,
2,1.858293056488037,749,,,,
2,1.7251622676849365,799,,,,
2,1.7198325395584106,849,,,,
2,1.9319485425949097,899,,,,
2,,935,0.3878999948501587,1.6908164024353027,,
2,,935,,,0.36175379157066345,0.42980000376701355
3,1.7217744588851929,949,,,,
3,1.489195704460144,999,,,,
3,1.6481215953826904,1049,,,,
3,1.821071743965149,1099,,,,
3,1.5769007205963135,1149,,,,
3,1.8402918577194214,1199,,,,
3,,1247,0.41929998993873596,1.6448769569396973,,
3,,1247,,,0.40016525983810425,0.4681999981403351
4,1.4444295167922974,1249,,,,
4,1.662718653678894,1299,,,,
4,1.68149995803833,1349,,,,
4,1.6364734172821045,1399,,,,
4,1.6188186407089233,1449,,,,
4,1.5337520837783813,1499,,,,
4,1.5278266668319702,1549,,,,
4,,1559,0.44429999589920044,1.626867651939392,,
4,,1559,,,0.4341696798801422,0.48579999804496765
5,1.4952483177185059,1599,,,,
