epoch,train_loss,step,val_loss,val_acc,test_acc,train_acc
0,4.0899505615234375,49,,,,
0,4.0236101150512695,99,,,,
0,3.4753057956695557,149,,,,
0,3.679811477661133,199,,,,
0,3.2398860454559326,249,,,,
0,3.400416851043701,299,,,,
0,,311,1.7214444875717163,0.3935000002384186,,
0,,311,,,0.43479999899864197,0.27460187673568726
1,3.5266518592834473,349,,,,
1,3.403789520263672,399,,,,
1,3.1018810272216797,449,,,,
1,2.8402047157287598,499,,,,
1,3.399937629699707,549,,,,
1,3.0364925861358643,599,,,,
1,,623,1.4689362049102783,0.49480000138282776,,
1,,623,,,0.5401999950408936,0.3963967263698578
2,2.6405467987060547,649,,,,
2,2.6370606422424316,699,,,,
2,3.049506902694702,749,,,,
2,2.639953136444092,799,,,,
2,2.6972622871398926,849,,,,
2,2.658486843109131,899,,,,
2,,935,1.3298250436782837,0.5665000081062317,,
2,,935,,,0.6284000277519226,0.4803435504436493
3,2.6735620498657227,949,,,,
3,2.8689606189727783,999,,,,
3,2.138789653778076,1049,,,,
3,2.202353000640869,1099,,,,
3,2.689863443374634,1149,,,,
3,2.2592785358428955,1199,,,,
3,,1247,1.2372262477874756,0.6097000241279602,,
3,,1247,,,0.6807000041007996,0.5302984714508057
4,2.5701775550842285,1249,,,,
4,2.5295982360839844,1299,,,,
4,2.6257123947143555,1349,,,,
4,2.223182201385498,1399,,,,
4,2.6765260696411133,1449,,,,
4,2.356170415878296,1499,,,,
4,2.4367198944091797,1549,,,,
4,,1559,1.2295793294906616,0.621399998664856,,
4,,1559,,,0.6958000063896179,0.5817808508872986
5,2.383842945098877,1599,,,,
5,1.9308478832244873,1649,,,,
5,2.2801828384399414,1699,,,,
5,2.324338912963867,1749,,,,
5,2.2467007637023926,1799,,,,
5,2.5740764141082764,1849,,,,
5,,1871,1.2631686925888062,0.6104999780654907,,
5,,1871,,,0.6825000047683716,0.6089743375778198
6,2.0113916397094727,1899,,,,
6,2.387629747390747,1949,,,,
6,1.9657018184661865,1999,,,,
6,2.2672433853149414,2049,,,,
6,1.9633195400238037,2099,,,,
6,1.7710859775543213,2149,,,,
6,,2183,1.1850100755691528,0.6509000062942505,,
6,,2183,,,0.7337999939918518,0.6299453973770142
7,2.317044258117676,2199,,,,
7,2.0410971641540527,2249,,,,
7,2.1367671489715576,2299,,,,
7,1.8913030624389648,2349,,,,
7,1.776254415512085,2399,,,,
7,2.0415444374084473,2449,,,,
7,,2495,1.0991307497024536,0.6906999945640564,,
7,,2495,,,0.7854999899864197,0.642014741897583
8,1.6416404247283936,2499,,,,
8,1.6977617740631104,2549,,,,
8,1.8107223510742188,2599,,,,
8,1.7325644493103027,2649,,,,
8,1.7113425731658936,2699,,,,
8,1.5558230876922607,2749,,,,
8,1.6909278631210327,2799,,,,
8,,2807,1.197223424911499,0.652999997138977,,
8,,2807,,,0.7318999767303467,0.6556364893913269
9,1.6861125230789185,2849,,,,
9,1.7532542943954468,2899,,,,
9,1.7754299640655518,2949,,,,
9,1.8710200786590576,2999,,,,
9,1.6268012523651123,3049,,,,
9,1.651302695274353,3099,,,,
9,,3119,1.1091523170471191,0.7049000263214111,,
9,,3119,,,0.8030999898910522,0.6675180196762085
10,1.4589749574661255,3149,,,,
10,1.7601652145385742,3199,,,,
10,1.7353367805480957,3249,,,,
10,1.5969054698944092,3299,,,,
10,1.7069482803344727,3349,,,,
10,1.5593440532684326,3399,,,,
10,,3431,1.1394587755203247,0.7172999978065491,,
10,,3431,,,0.8173999786376953,0.6728140115737915
11,1.6457675695419312,3449,,,,
11,1.6438106298446655,3499,,,,
11,1.5316970348358154,3549,,,,
11,1.7281486988067627,3599,,,,
11,1.8927218914031982,3649,,,,
11,1.4587550163269043,3699,,,,
11,,3743,1.2163609266281128,0.705299973487854,,
11,,3743,,,0.7986999750137329,0.6829552054405212
12,1.3622814416885376,3749,,,,
12,1.537697196006775,3799,,,,
12,1.6165395975112915,3849,,,,
12,1.5633867979049683,3899,,,,
12,1.5776044130325317,3949,,,,
12,1.4698154926300049,3999,,,,
12,1.5687053203582764,4049,,,,
12,,4055,1.226115345954895,0.7031000256538391,,
12,,4055,,,0.8008999824523926,0.6875375509262085
13,1.5079675912857056,4099,,,,
13,1.3306300640106201,4149,,,,
13,1.5985990762710571,4199,,,,
13,1.5503437519073486,4249,,,,
13,1.3471812009811401,4299,,,,
13,1.5373414754867554,4349,,,,
13,,4367,1.2558164596557617,0.7075999975204468,,
13,,4367,,,0.8091999888420105,0.6949118375778198
14,1.6354387998580933,4399,,,,
14,1.3249326944351196,4449,,,,
14,1.3426358699798584,4499,,,,
14,1.388779640197754,4549,,,,
14,1.4680156707763672,4599,,,,
14,1.6475610733032227,4649,,,,
14,,4679,1.3609050512313843,0.7148000001907349,,
14,,4679,,,0.8174999952316284,0.7000325322151184
15,1.293881893157959,4699,,,,
15,1.291358470916748,4749,,,,
15,1.3872052431106567,4799,,,,
15,1.3608434200286865,4849,,,,
15,1.4338061809539795,4899,,,,
15,1.2449473142623901,4949,,,,
15,,4991,1.2703242301940918,0.7404000163078308,,
15,,4991,,,0.8428999781608582,0.7035506963729858
16,1.2772324085235596,4999,,,,
16,1.3730887174606323,5049,,,,
16,1.4377532005310059,5099,,,,
16,1.287449598312378,5149,,,,
16,1.1017330884933472,5199,,,,
16,1.1290227174758911,5249,,,,
16,1.223334550857544,5299,,,,
16,,5303,1.2778873443603516,0.7372000217437744,,
16,,5303,,,0.839900016784668,0.7116261124610901
17,1.1605838537216187,5349,,,,
17,1.4416375160217285,5399,,,,
17,1.5688914060592651,5449,,,,
17,1.2613160610198975,5499,,,,
17,1.1414958238601685,5549,,,,
17,1.3703964948654175,5599,,,,
17,,5615,1.3464974164962769,0.7448999881744385,,
17,,5615,,,0.8574000000953674,0.7150816321372986
18,1.3625569343566895,5649,,,,
18,1.290701985359192,5699,,,,
18,1.1097466945648193,5749,,,,
18,1.042964220046997,5799,,,,
18,1.3034918308258057,5849,,,,
18,1.2234420776367188,5899,,,,
18,,5927,1.4479728937149048,0.7354000210762024,,
18,,5927,,,0.8388000130653381,0.7187374830245972
19,1.3268494606018066,5949,,,,
19,1.1379568576812744,5999,,,,
19,1.1698555946350098,6049,,,,
19,1.4542489051818848,6099,,,,
19,0.8561489582061768,6149,,,,
19,1.1920015811920166,6199,,,,
19,,6239,1.3740109205245972,0.7402999997138977,,
19,,6239,,,0.8479999899864197,0.7217923402786255
20,1.1863559484481812,6249,,,,
20,1.4919098615646362,6299,,,,
20,1.256624460220337,6349,,,,
20,1.0013320446014404,6399,,,,
20,0.9818985462188721,6449,,,,
20,1.1590911149978638,6499,,,,
20,1.2603344917297363,6549,,,,
20,,6551,1.4261136054992676,0.7491999864578247,,
20,,6551,,,0.8579000234603882,0.72705078125
21,1.1715651750564575,6599,,,,
21,1.113442063331604,6649,,,,
21,1.053771734237671,6699,,,,
21,1.089670181274414,6749,,,,
21,1.2971014976501465,6799,,,,
21,1.2905309200286865,6849,,,,
21,,6863,1.434428095817566,0.7512999773025513,,
21,,6863,,,0.8677999973297119,0.7290164232254028
22,1.054061770439148,6899,,,,
22,1.1361541748046875,6949,,,,
22,0.99396812915802,6999,,,,
22,0.9757970571517944,7049,,,,
22,1.2323821783065796,7099,,,,
22,0.9848214983940125,7149,,,,
22,,7175,1.4119832515716553,0.7595000267028809,,
22,,7175,,,0.8672000169754028,0.7313576936721802
23,0.9799873232841492,7199,,,,
23,1.2273402214050293,7249,,,,
23,1.1609761714935303,7299,,,,
23,1.2829623222351074,7349,,,,
23,1.1318016052246094,7399,,,,
23,1.2038257122039795,7449,,,,
23,,7487,1.4799082279205322,0.7566999793052673,,
23,,7487,,,0.8712000250816345,0.7355393767356873
24,1.2437537908554077,7499,,,,
24,1.2013516426086426,7549,,,,
24,0.882368266582489,7599,,,,
24,1.0129486322402954,7649,,,,
24,1.0756937265396118,7699,,,,
24,1.4011393785476685,7749,,,,
24,1.0769448280334473,7799,,,,
24,,7799,1.4598747491836548,0.7558000087738037,,
24,,7799,,,0.8712000250816345,0.7371168732643127
25,1.112213373184204,7849,,,,
25,1.1648731231689453,7899,,,,
25,1.2428501844406128,7949,,,,
25,1.0845139026641846,7999,,,,
25,1.2102285623550415,8049,,,,
25,1.1425188779830933,8099,,,,
25,,8111,1.4412987232208252,0.765500009059906,,
